Card Name,Type,Attribute   ,Sub Type    ,ATK    ,DEF    ,Card Text
Giant Axe Mummy,Effect Monster,EARTH,Zombie,1700,2000,"You can flip this card into face-down Defense Position once per turn during your Main Phase. If the ATK of a monster on your opponent's side of the field that attacks this card in face-down Defense Position is lower than the DEF of this monster, the attacking monster is destroyed."
Gigastone Omega,Effect Monster,EARTH,Rock,1000,2300,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 2 EARTH monsters from your Graveyard. When this face-up card you control is sent to the Graveyard by a card effect, destroy all Spell and Trap Cards your opponent controls."
"Gizmek Yata, the Gleaming Vanguard",Effect Monster,LIGHT,Machine,2050,2050,"You can Special Summon this card (from your hand) by Tributing 1 Normal Summoned monster. You can only use each of the following effects of ""Gizmek Yata, the Gleaming Vanguard"" once per turn."
,,,,,,"During your Main Phase, if this card was Normal or Special Summoned this turn, you can: Immediately after this effect resolves, Normal Summon 1 monster. If you do, you cannot Special Summon monsters for the rest of this turn, except monsters with the same original Type as that monster."
,,,,,,If this card Special Summoned by its own effect is Tributed: Gain 2050 LP.
Gladiator Beast Noxious,Effect Monster,DARK,Beast-Warrior,0,1000,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand, and if you do, change the attack target to this card, and proceed to damage calculation. This card cannot be destroyed by that battle. If this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: You can send 1 ""Gladiator Beast"" monster from your Deck to the GY. At the end of the Battle Phase, if this card battled: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Noxious""."
Gladiator Beast Spartacus,Effect Monster,EARTH,Dinosaur,2200,1600,"This card cannot be Special Summoned except by the effect of ""Gladiator Beast Hoplomus"". When this card is Special Summoned, add 1 ""Gladiator Beast"" Equip Spell Card from your Deck to your hand. At the end of the Battle Phase, if this card attacked or was attacked you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Spartacus""."
"Goldd, Wu-Lord of Dark World",Effect Monster,DARK,Fiend,2300,1400,"If this card is discarded to the Graveyard by a card effect: If it was discarded from your hand to your Graveyard by an opponent's card effect, you can target up to 2 cards your opponent controls; Special Summon this card from the Graveyard, then destroy those cards (if any)."
Gouki Riscorpio,Effect Monster,EARTH,Warrior,2300,0,"If you control no monsters, or all monsters you control are ""Gouki"" monsters, you can Normal Summon this card without Tributing. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Riscorpio"". You can only use this effect of ""Gouki Riscorpio"" once per turn."
Gouki Tagpartner,Effect Monster,EARTH,Warrior,1700,0,"If this card is sent to the GY as Link Material for the Link Summon of a ""Gouki"" monster: You can have that ""Gouki"" Link Monster gain 1000 ATK until the end of this turn. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 ""Gouki"" Spell in your GY; shuffle it into the Deck."
Grandmaster of the Six Samurai,Effect Monster,EARTH,Warrior,2100,800,"You can only control 1 face-up ""Grandmaster of the Six Samurai"". If you control a face-up ""Six Samurai"" monster, you can Special Summon this card (from your hand). When this card is destroyed by your opponent's card effect: Target 1 ""Six Samurai"" monster in your Graveyard; add that target to your hand."
Gravekeeper's Chief,Effect Monster,DARK,Spellcaster,1900,1200,"You can only control 1 ""Gravekeeper's Chief"". Cards in your Graveyard are unaffected by ""Necrovalley"". When this card is Tribute Summoned, you can select 1 ""Gravekeeper's"" monster from your Graveyard and Special Summon it."
Guardian Grarl,Effect Monster,EARTH,Dinosaur,2500,1000,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a ""Gravity Axe - Grarl"" on your side of the field. If this is the only card in your hand, you can Special Summon it."
Guardian Sphinx,Effect Monster,EARTH,Rock,1700,2400,Once per turn: You can change this card to face-down Defense Position. When this card is Flip Summoned: Return all monsters your opponent controls to the hand.
Guardian Tryce,Effect Monster,LIGHT,Thunder,1900,1700,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a ""Twin Swords of Flashing Light - Tryce"" on your side of the field. When this card is destroyed and sent to the Graveyard, Special Summon to your side of the field the monster in the Graveyard that was used for the Tribute Summon of this card."
Handcuffs Dragon,Effect Monster,WIND,Dragon,1800,1800,"When this card is destroyed by battle with an attacking monster your oppponent controls and is sent to the Graveyard, you can equip this card to that monster. The equipped monster loses 1800 ATK. When it is destroyed and this card is sent to the Graveyard, you can Special Summon this card."
Hayate the Earth Star,Effect Monster,EARTH,Warrior,2100,0,"If only your opponent controls a monster, or if you control a LIGHT monster, you can Normal Summon this card without Tributing. If this card is Normal or Special Summoned: You can Special Summon 1 Level 5 LIGHT Warrior monster from your hand. You can only use this effect of ""Hayate the Earth Star"" once per turn. Once per turn, when your Warrior monster is targeted for an attack: You can make this card lose exactly 500 ATK, and if you do, negate the attack."
Helpoemer,Effect Monster,DARK,Fiend,2000,1400,"Cannot be Special Summoned from the Graveyard. If this card was destroyed by battle and sent to the Graveyard, this effect activates at the end of each of your opponent's Battle Phases: Discard 1 random card from your opponent's hand. This card must be in the Graveyard to activate and to resolve this effect."
Heroic Challenger - Double Lance,Effect Monster,EARTH,Warrior,1700,900,"When this card is Normal Summoned: You can Special Summon 1 ""Heroic Challenger - Double Lance"" from your hand or Graveyard in face-up Defense Position. This card cannot be used as a Synchro Material Monster. This card cannot be used as an Xyz Material, except for the Xyz Summon of a Warrior-Type monster."
Hieratic Dragon of Eset,Effect Monster,LIGHT,Dragon,1900,1200,"You can Normal Summon this card without Tributing, but its original ATK becomes 1000. Once per turn: You can target 1 face-up Dragon-Type Normal Monster on the field; the Levels of all face-up ""Hieratic"" monsters currently on the field become the Level of that monster, until the End Phase. When this card is Tributed: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard, and make its ATK and DEF 0."
Hieratic Dragon of Nebthet,Effect Monster,LIGHT,Dragon,2000,1600,"You can Special Summon this card (from your hand) by Tributing 1 ""Hieratic"" monster. Once per turn: You can Tribute 1 ""Hieratic"" monster, except this card, from your hand or your side of the field, to target 1 monster your opponent controls; destroy that target. When this card is Tributed: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard, and make its ATK and DEF 0."
"Ignis Heat, the True Dracowarrior",Effect Monster,FIRE,Wyrm,2400,1000,"To Tribute Summon this card face-up, you can Tribute a Continuous Spell/Trap Card you control, instead of a monster. Once per turn, during either player's turn, when your opponent activates a card or effect while you control this Tribute Summoned monster: You can take 1 ""True Draco"" or ""True King"" Continuous Spell Card from your Deck, and either activate it or add it to your hand."
Ignoble Knight of Black Laundsallyn,Effect Monster,DARK,Warrior,2000,800,"You can send 1 face-up LIGHT Normal Monster you control to the Graveyard; Special Summon this card from your hand or Graveyard. You can Tribute 1 ""Noble Knight"" monster; add 1 ""Noble Arms"" card from your Deck to your hand. You can only use this effect of ""Ignoble Knight of Black Laundsallyn"" once per turn. You can control only 1 face-up ""Ignoble Knight of Black Laundsallyn""."
Illusionist Faceless Magician,Effect Monster,DARK,Spellcaster,1200,2200,"If a face-up ""Eyes Restrict"" Fusion Monster or ""Relinquished"" you control is destroyed by battle or card effect: You can Special Summon this card from the GY (if it was there when the monster was destroyed) or hand (even if not). If this card is sent from the field to the GY: You can target 1 ""Eyes Restrict"" Fusion Monster or ""Relinquished"" in your GY; Special Summon it. You can only use each effect of ""Illusionist Faceless Magician"" once per turn."
Impcantation Bookstone,Effect Monster,DARK,Spellcaster,0,0,"You can reveal 1 Ritual Spell in your hand; Special Summon both this card from your hand and 1 ""Impcantation"" monster from your Deck, except ""Impcantation Bookstone"". If this card is Special Summoned from the Deck: You can target 1 Ritual Spell in your GY; add it to your hand. You can only use 1 ""Impcantation Bookstone"" effect per turn, and only once that turn. You cannot Special Summon monsters from the Extra Deck."
Infernoid Piaty,Effect Monster,FIRE,Fiend,2200,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card inflicts battle damage to your opponent by attacking an opponent's monster: You can send 1 random card from your opponent's hand to the Graveyard. Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it."
Infinitrack Brutal Dozer,Effect Monster,EARTH,Machine,1900,2100,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. If this card is Special Summoned from the hand, you can: Special Summon 1 ""Infinitrack"" monster from your Deck in Defense Position, except ""Infinitrack Brutal Dozer"", but negate its effects, also you cannot Special Summon monsters for the rest of this turn, except EARTH Machine monsters. You can only use each effect of ""Infinitrack Brutal Dozer"" once per turn."
Infinitrack Crab Crane,Effect Monster,EARTH,Machine,2100,500,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish 1 Machine monster from your GY; add 1 ""Outrigger Extension"" from your Deck to your hand. You can only use each effect of ""Infinitrack Crab Crane"" once per turn."
Infinitrack Drag Shovel,Effect Monster,EARTH,Machine,1500,2100,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish 1 Machine monster from your GY; add 1 ""Spin Turn"" from your Deck to your hand. You can only use each effect of ""Infinitrack Drag Shovel"" once per turn."
Infinitrack Trencher,Effect Monster,EARTH,Machine,500,2400,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish this card from your GY, then target 1 Level 5 or lower ""Infinitrack"" monster in your GY, except ""Infinitrack Trencher""; Special Summon that monster in Defense Position. You can only use each effect of ""Infinitrack Trencher"" once per turn."
Infinitrack Tunneller,Effect Monster,EARTH,Machine,2200,500,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish this card from your GY, then target 5 EARTH Machine monsters in your GY; shuffle them into the Deck, then draw 2 cards. You can only use each effect of ""Infinitrack Tunneller"" once per turn."
Interplanetarypurplythorny Beast,Effect Monster,DARK,Beast,1100,2200,"When a monster you control is destroyed by battle and sent to the Graveyard, while this card is in the Graveyard: You can Special Summon this card from your Graveyard. If Summoned this way, banish this card when it leaves the field. You can only use the effect of ""Interplanetarypurplythorny Beast"" once per turn."
Interplanetarypurplythorny Dragon,Effect Monster,DARK,Dragon,2200,1100,If a monster you control is destroyed by battle or by card effect and sent to the Graveyard: You can Special Summon this card from your hand.
Invitation to a Dark Sleep,Effect Monster,DARK,Spellcaster,1500,1800,"When this monster is summoned (excluding Special Summon), select 1 of your opponent's monsters. As long as this card remains face-up on the field, the selected monster cannot attack."
Inzektor Giga-Cricket,Effect Monster,DARK,Insect,2000,1300,"If this card is in your Graveyard: You can banish 1 Insect-Type monster from your Graveyard to target 1 face-up ""Inzektor"" monster you control; equip this card from your Graveyard to that target. This effect of ""Inzektor Giga-Cricket"" can only be used once per turn. While this card is equipped to a monster, that monster's original ATK becomes 2000, and if it attacks a Defense Position monster, inflict piercing Battle Damage to your opponent."
Junk Collector,Effect Monster,LIGHT,Warrior,1000,2200,"(Quick Effect): You can banish this card on the field and 1 Normal Trap in your GY; apply that banished Trap's effects. (The Trap's activation requirements must still be correct, but costs are not paid.)"
Kaiki the Unity Star,Effect Monster,LIGHT,Warrior,1000,2100,"If this card is Special Summoned (except during the Damage Step): You can pay 500 LP; Fusion Summon 1 Warrior Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. During your opponent's turn, if this card is in your GY and you control a Level 5 or higher Warrior monster whose current ATK is different from its original ATK (Quick Effect): You can Special Summon this card. You can only use each effect of ""Kaiki the Unity Star"" once per turn."
Kaiser Vorse Raider,Effect Monster,DARK,Beast-Warrior,1900,1200,"If you control no monsters, you can Special Summon this card (from your hand). If this card destroys an opponent's monster by battle: This card gains 500 ATK. If this card is destroyed by battle: The monster that destroyed it loses 500 ATK."
"Karakuri Bonze mdl 9763 ""Kunamzan""",Effect Monster,EARTH,Machine,2000,1500,"This card must attack, if able. If this card is targeted for an attack: Change the battle position of this card. If this card is in your hand: You can target 1 ""Karakuri"" monster you control; change its battle position, and if you do, Special Summon this card as a Tuner, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except EARTH Machine monsters. You can only use this effect of ""Karakuri Bonze mdl 9763 ""Kunamzan"""" once per turn."
"Karakuri Ninja mdl 7749 ""Nanashick""",Effect Monster,EARTH,Machine,2200,1800,"This card must attack if able. When this face-up card on the field is selected as an attack target, change its battle position. When this card is Normal Summoned, you can draw 1 card for each face-up Defense Position ""Karakuri"" monster you control."
Kiwi Magician Girl,Effect Monster,WIND,Spellcaster,1800,1200,"During either player's turn: You can discard this card; ""Magician Girl"" monsters you currently control gain 300 ATK and DEF for each ""Magician Girl"" monster with different names on the field and in the Graveyards, until the end of this turn. Spellcaster-Type monsters you control cannot be destroyed by card effects, and your opponent cannot target them with card effects."
Koa'ki Meiru Ghoulungulate,Effect Monster,EARTH,Zombie,2500,1700,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Zombie-Type monster in your hand. If a ""Koa'ki Meiru"" monster you control would be destroyed by battle or by a card effect, you can remove from play 1 ""Koa'ki Meiru"" monster in your Graveyard instead."
Koa'ki Meiru Sea Panther,Effect Monster,LIGHT,Sea Serpent,1900,1200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 WATER monster in your hand. Once per turn, you can send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard to return 1 Spell Card from your Graveyard to the top of your Deck."
Kozmo Delta Shuttle,Effect Monster,DARK,Machine,2000,2000,"Once per turn: You can send 1 ""Kozmo"" monster from your Deck to the Graveyard, then target 1 face-up monster on the field; it loses ATK and DEF equal to the sent monster's Level x 100. If this card is destroyed by battle or card effect and sent to the Graveyard: You can banish this card from your Graveyard; Special Summon 1 Level 4 or lower ""Kozmo"" monster from your Deck."
Kozmo Sliprider,Effect Monster,LIGHT,Machine,2300,800,"If this card is Normal or Special Summoned: You can target 1 Spell/Trap Card on the field; destroy it. If this card is destroyed by battle or card effect and sent to the Graveyard: You can banish this card from your Graveyard; Special Summon 1 Level 4 or lower ""Kozmo"" monster from your Deck."
Kozmoll Dark Lady,Effect Monster,DARK,Psychic,2200,1800,"During either player's turn: You can banish this card; Special Summon 1 Level 6 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmoll Dark Lady"" once per turn. Once per turn, during either player's turn, when another monster's effect is activated: You can pay 1000 LP; negate the activation, and if you do, destroy that monster."
Lava Battleguard,Effect Monster,EARTH,Warrior,1550,1800,"This card gains 500 ATK for each ""Swamp Battleguard"" you control."
Laval Burner,Effect Monster,FIRE,Pyro,2100,1000,"If there are 3 or more ""Laval"" monsters with different names in your Graveyard, you can Special Summon this card (from your hand)."
Lesser Fiend,Effect Monster,DARK,Fiend,2100,1000,"As long as this monster remains face-up on the field, monsters destroyed by this monster as a result of battle are removed from play instead of being sent to the Graveyard."
Linkslayer,Effect Monster,EARTH,Cyberse,2000,600,"If you control no monsters, you can Special Summon this card (from your hand). Once per turn: You can discard up to 2 cards, then target that many Spells/Traps on the field; destroy them."
Loud Cloud the Storm Serpent,Effect Monster,WATER,Reptile,0,2000,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 FIRE and 1 WIND monster from your GY. You can only use each of the following effects of ""Loud Cloud the Storm Serpent"" once per turn."
,,,,,,"You can banish 1 FIRE monster from your GY, then target 1 monster your opponent controls; destroy that monster, and if you do, this card gains ATK equal to the destroyed monster's original ATK."
,,,,,,"You can banish 1 WIND monster from your GY, then target 1 card in your opponent's Spell & Trap Zone; destroy it."
Luminous Soldier,Effect Monster,LIGHT,Warrior,2100,1400,"If this card battles with a DARK monster, increase the ATK of this card by 500 points during the Damage Step."
Madolche Puddingcess,Effect Monster,EARTH,Fairy,1000,1000,"When this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into your Deck. While you have no monsters in your Graveyard, this card gains 800 ATK and DEF. After damage calculation, when this card battles an opponent's monster: You can target 1 card your opponent controls; destroy that target."
Magical Marionette,Effect Monster,DARK,Spellcaster,2000,1000,"Each time a Spell Card is activated, place 1 Spell Counter on this card. This card gains 200 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy 1 monster on the field."
"Majesty Maiden, the True Dracocaster",Effect Monster,WIND,Wyrm,2300,1500,"To Tribute Summon this card face-up, you can Tribute a Continuous Spell/Trap Card you control, instead of a monster. Once per turn, during either player's turn, when your opponent activates a card or effect while you control this Tribute Summoned monster: You can add 1 ""True Draco"" or ""True King"" monster from your Deck to your hand."
Majioshaleon,Effect Monster,WATER,Reptile,2000,800,"While your opponent controls a Spell/Trap Card, they cannot select this card as an attack target. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Marincess Crown Tail,Effect Monster,WATER,Cyberse,600,2300,"During damage calculation, if a monster battles another monster (Quick Effect): You can send 1 other ""Marincess"" monster from your hand to the GY; Special Summon this card from your hand, and if you do, the damage you take from that battle is halved. At the start of the Damage Step, if an opponent's monster attacks: You can banish this card from your GY; this turn, you take no battle damage that is less than or equal to the total Link Rating of the ""Marincess"" Link Monsters in your GY x 1000. You can only use each effect of ""Marincess Crown Tail"" once per turn."
Master Monk,Effect Monster,EARTH,Rock,1900,1000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Monk Fighter"" on your side of the field. This card can attack twice during the same turn."
Mecha Sea Dragon Plesion,Effect Monster,WATER,Machine,2300,1800,"If you control a Sea Serpent-Type monster, you can Normal Summon this card without Tributing. Once per turn: You can Tribute 1 WATER monster you control to target 1 face-up card your opponent controls; destroy that target."
Mefist the Infernal General,Effect Monster,DARK,Fiend,1800,1700,"When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. When this card inflicts Battle Damage to your opponent's Life Points, discard 1 card randomly from your opponent's hand."
Mekk-Knight Blue Sky,Effect Monster,LIGHT,Psychic,2000,2500,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) to that column. You can only Special Summon ""Mekk-Knight Blue Sky"" once per turn this way. If this card is Normal or Special Summoned from the hand: You can add ""Mekk-Knight"" monsters with different names, except ""Mekk-Knight Blue Sky"", from your Deck to your hand, equal to the number of your opponent's cards in this card's column. You can only use this effect of ""Mekk-Knight Blue Sky"" once per turn."
Memory Crush King,Effect Monster,DARK,Fiend,2000,0,"When this card inflicts Battle Damage to your opponent's Life Points by attacking directly, remove from play all Synchro Monsters in your opponent's Graveyard and inflict 1000 Damage for each card removed that way."
Metal Shooter,Effect Monster,LIGHT,Machine,800,800,"When this card is Normal Summoned, place 2 counters on it. This card gains 800 ATK for each of these counters on it. If this card would be destroyed by a card effect, remove 1 of this card's counters instead."
Millennium Scorpion,Effect Monster,EARTH,Insect,2000,1800,"Each time this card destroys 1 monster on your opponent's side of the field and sends it to the Graveyard as a result of battle, increase the ATK of this card by 500 points."
Mist Archfiend,Effect Monster,DARK,Fiend,2400,0,"You can Normal Summon this card without Tributing a monster. If you do this, during the End Phase it is destroyed and you take 1000 damage."
Mist Valley Executor,Effect Monster,WIND,Thunder,2100,1600,"When this card is Normal Summoned, return all face-up Spell and Trap Cards on the field to the owners' hands."
Mystrick Hulder,Effect Monster,DARK,Spellcaster,1500,2400,"If this card is Normal or Special Summoned: You can discard 1 card; apply the following effect, depending on the type of the card discarded."
,,,,,,Monster: Add 1 Trap from your GY to your hand.
,,,,,,Spell: Add 1 monster from your GY to your hand.
,,,,,,Trap: Add 1 Spell from your GY to your hand.
,,,,,,"You can only use this effect of ""Mystrick Hulder"" once per turn."
Naturia Bamboo Shoot,Effect Monster,EARTH,Plant,2000,2000,"If this card is Tribute Summoned by Tributing a ""Naturia"" monster, while this card remains face-up on the field, your opponent cannot activate Spell or Trap Cards."
Naturia Hydrangea,Effect Monster,EARTH,Plant,1900,2000,"If the effect of a ""Naturia"" monster you control was activated during this turn, you can Special Summon this card from your hand."
Needle Burrower,Effect Monster,DARK,Machine,1700,1700,"When this card destroys a monster and sends it to the Graveyard as a result of battle, inflict damage to your opponent's Life Points equal to the Level of the destroyed monster x 500 points."
Noble Knight Eachtar,Effect Monster,DARK,Warrior,1600,2000,"You can banish 2 ""Noble Knight"" monsters from your Graveyard; Special Summon this card from your hand or Graveyard. You can only use this effect of ""Noble Knight Eachtar"" once per turn. A Synchro or Xyz Summon of a ""Noble Knight"" monster using this card as a Material cannot be negated, also your opponent cannot activate cards or effects when that monster is Special Summoned."
Number 61: Volcasaurus,Effect Monster,FIRE,Dinosaur,2500,1000,2 Level 5 monsters
,,,,,,"Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster your opponent controls; destroy that opponent's monster, and if you do, inflict damage to your opponent equal to the destroyed monster's original ATK. This card cannot attack your opponent directly during the turn you activate this effect."
Numen erat Testudo,Effect Monster,WATER,Aqua,1800,0,Neither player can Special Summon monsters with 1800 or less ATK.
Oracle of the Sun,Effect Monster,LIGHT,Spellcaster,1000,2000,"If your opponent controls a monster and you control no monsters, you can Special Summon this card from your hand. When this card on the field is destroyed and sent to the Graveyard, you can add to your hand 1 ""Fire Ant Ascator"" or 1 ""Supay"" from your Deck."
Orca Mega-Fortress of Darkness,Effect Monster,WATER,Sea Serpent,2100,1200,"By Tributing 1 Torpedo Fish"" on your side of the field, destroy 1 monster on the field. By Tributing 1 ""Cannonball Spear Shellfish"" on your side of the field, destroy 1 Spell or Trap Card on the field."""
Overlay Booster,Effect Monster,LIGHT,Warrior,2000,0,"If you control a monster with 2000 or more ATK, you can Special Summon this card (from your hand) in face-up Defense Position. You can only Special Summon ""Overlay Booster"" once per turn this way. During your turn, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard, then target 1 face-up Xyz Monster you control that has Xyz Material; it gains 500 ATK for each Xyz Material attached to it."
Panther Shark,Effect Monster,WATER,Fish,1100,2000,"If your opponent controls 2 or more monsters, you can Normal Summon this card without Tributing. If you control ""Eagle Shark"", you can Special Summon this card (from your hand). You can only control 1 ""Panther Shark""."
Patrician of Darkness,Effect Monster,DARK,Zombie,2000,1400,You choose the attack targets for your opponent's attacks.
Performapal Springoose,Effect Monster,WIND,Winged Beast,1100,2400,"You can banish this card from your Graveyard, then target 2 cards among the Pendulum Monsters you control and/or the ""Magician"" and ""Performapal"" cards in your Pendulum Zone; return both to the hand. You can only use this effect of ""Performapal Springoose"" once per turn."
Photon Slasher,Effect Monster,LIGHT,Warrior,2100,1000,"If a face-up Xyz Monster is on the field, you can Special Summon this card (from your hand) in face-up Defense Position."
Power Invader,Effect Monster,DARK,Fiend,2200,0,"If your opponent controls 2 or more monsters, you can Normal Summon this card without Tributing."
Predaplant Drosophyllum Hydra,Effect Monster,DARK,Plant,800,2300,"You can Special Summon this card (from your hand or Graveyard) by Tributing 1 monster on either player's field with a Predator Counter. You can only Special Summon ""Predaplant Drosophyllum Hydra"" once per turn this way. During either player's turn, if this card is on the field or in the Graveyard: You can banish 1 other ""Predaplant"" monster from your Graveyard, then target 1 monster on the field; it loses 500 ATK. You can only use this effect of ""Predaplant Drosophyllum Hydra"" once per turn."
Prime Material Falcon,Effect Monster,WIND,Winged Beast,2200,800,"When an Effect Monster's effect to destroy a Spell or Trap Card(s) on the field is activated, you can send 1 card from your hand to the Graveyard to negate its activation and destroy the card."
Primitive Butterfly,Effect Monster,WIND,Insect,1200,900,"If you control no monsters, you can Special Summon this card (from your hand). Once per turn: You can increase the Levels of all Insect-Type monsters you currentlycontrol by 1."
Rage of the Deep Sea,Effect Monster,WATER,Fish,0,0,"This card gains 500 ATK and DEF for each Fish, Sea Serpent, or Aqua-Type monster in your Graveyard."
Red Hared Hasty Horse,Effect Monster,WIND,Beast,2000,1800,"If there is column with no cards, you can Special Summon this card (from your hand) in Attack Position to your zone in that column. You can only Special Summon ""Rapid Red Hared Mare"" once per turn this way. If another card is placed in this card's column: Destroy this card. Once per turn: You can halve this card's original ATK for the rest of this turn, and if you do, it can attack directly this turn."
"Reeze, Whirlwind of Gusto",Effect Monster,WIND,Psychic,1900,1400,"Once per turn: You can return 1 card from your hand to the bottom of the Deck to target 1 monster your opponent controls and 1 face-up ""Gusto"" monster you control; switch control of both monsters."
Royal Knight of the Ice Barrier,Effect Monster,WATER,Warrior,2000,2000,"When this card is Tribute Summoned, Special Summon 1 ""Ice Coffin Token"" (Aqua-Type/WATER/Level 1/ATK 1000/DEF 0) in Attack Position to your opponent's side of the field. This Token cannot be Tributed for a Tribute Summon."
"Sagitta, Maverick Fur Hire",Effect Monster,WIND,Winged Beast,1200,1400,"If this card is Special Summoned: You can inflict 500 damage to your opponent for each monster ""Fur Hire"" you control with a different name, except ""Sagitta, Maverick Fur Hire"". You can only use this effect of ""Sagitta, Maverick Fur Hire"" once per turn. Your opponent cannot target monsters ""Fur Hire"" you control with card effects, except this one."
Salamangreat Parro,Effect Monster,FIRE,Cyberse,2000,1000,"When an opponent's monster declares an attack: You can Special Summon this card from your hand, in Attack Position. If this card is Special Summoned: You can target 1 ""Salamangreat"" monster in your GY; this card's ATK becomes that target's. You can Tribute this card; gain 2000 LP. You can only use this effect of ""Salamangreat Parro"" once per turn."
Salvage Warrior,Effect Monster,WATER,Warrior,1900,1600,"When this card is Tribute Summoned, you can Special Summon 1 Tuner monster from your hand or Graveyard."
Satellite Cannon,Effect Monster,LIGHT,Machine,0,0,"This card cannot be destroyed by battle with a Level 7 or lower monster. During each of your End Phases, this card gains 1000 ATK. If this card attacks, its ATK is returned to 0, after damage calculation."
Scrap Golem,Effect Monster,EARTH,Rock,2300,1400,"Once per turn, you can select 1 Level 4 or lower ""Scrap"" monster in your Graveyard and Special Summon it to either player's side of the field."
Sea Lancer,Effect Monster,WATER,Beast-Warrior,1300,1000,"You can target any number of your banished Fish, Sea Serpent, and Aqua-Type monsters; equip them to this card. This effect can only be used once while this card is face-up on the field. If this face-up card on the field would be destroyed, you can destroy 1 of those cards, instead. This card gains 1000 ATK while equipped with a monster(s) by this effect."
Shadow Ghoul,Effect Monster,DARK,Zombie,1600,1300,Increase the ATK of this monster by 100 points for each monster in your Graveyard.
Shadow Vampire,Effect Monster,DARK,Zombie,2000,0,"When this card is Normal Summoned: You can Special Summon 1 DARK ""Vampire"" monster from your hand or Deck, except ""Shadow Vampire"", but if you do, only that monster can attack for the rest of this turn. This card cannot be used as an Xyz Material for an Xyz Summon, except for the Xyz Summon of a DARK monster."
Shark Cruiser,Effect Monster,WATER,Fish,1800,2200,"If this face-up card you control is destroyed by your opponent's card effect, you can Special Summon up to 2 Level 4 or lower WATER monsters from your Deck."
Silent Swordsman LV5,Effect Monster,LIGHT,Warrior,2300,1000,"This card is unaffected by the effects of your opponent's Spell Cards. If this card inflicts Battle Damage to your opponent by a direct attack, during your next Standby Phase, you can send this face-up card to the Graveyard to Special Summon 1 ""Silent Swordsman LV7"" from your hand or Deck."
"Sillva, Warlord of Dark World",Effect Monster,DARK,Fiend,2300,1400,"If this card is discarded to the Graveyard by a card effect: Special Summon it from the Graveyard, then, if this card was discarded from your hand to your Graveyard by your opponent's card effect, your opponent returns exactly 2 cards from their hand to the bottom of their Deck, in any order."
SIMM Tablir,Effect Monster,DARK,Cyberse,0,1800,"You can reveal this card in your hand, then target 1 Level 4 Cyberse monster in your GY; Special Summon this card from your hand to your zone a linked Link Monster you control points to, and if you do, return the targeted monster to the hand. You can only use this effect of ""SIMM Tablir"" once per turn."
