Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Gateway Dragon,Effect Monster,DARK,Dragon,1600,1400,"If your opponent controls a Link Monster, you can Special Summon this card (from your hand). You can only Special Summon ""Gateway Dragon"" once per turn this way. Once per turn: You can Special Summon 1 Level 4 or lower DARK Dragon monster from your hand."
Gear Golem the Moving Fortress,Effect Monster,EARTH,Machine,800,2200,"Once per turn, during your Main Phase 1, by paying 800 Life Points, this card can attack your opponent's Life Points directly this turn."
Gearfried the Iron Knight,Effect Monster,EARTH,Warrior,1800,1600,"When an Equip Card(s) is equipped to this card:, Destroy the Equip Card(s)."
Gearfried the Red-Eyes Iron Knight,Effect Monster,DARK,Warrior,1800,1600,"Once per turn, if either player equips an Equip Card(s) to this card: You can destroythose Equip Cards, then you can destroy 1 Spell/Trap your opponent controls. Once per turn: You can send 1 Equip Card you control that is equipped to this card to the GY, then target 1 Level 7 or lower ""Red-Eyes"" monster in your GY; Special Summon it."
Geargiaccelerator,Effect Monster,EARTH,Machine,1400,800,"If you control a ""Geargia"" monster, you can Special Summon this card (from your hand) in face-up Defense Position. When this card is sent from the field to the Graveyard: You can target 1 ""Geargia"" monster in your Graveyard, except ""Geargiaccelerator""; add that target to your hand."
Geargianchor,Effect Monster,EARTH,Machine,1800,500,"Once per turn: You can change this card to face-down Defense Position. If this card is flipped face-up: You can destroy monsters on the field, up to the number of other ""Geargia"" monsters you currently control."
Geargiarmor,Effect Monster,EARTH,Machine,1100,1900,"Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can add 1 ""Geargia"" monster from your Deck to your hand, except ""Geargiarmor""."
Geargiarsenal,Effect Monster,EARTH,Machine,1500,500,"This card gains 200 ATK for each face-up ""Geargia"" monster you control. You can Tribute this card; Special Summon 1 ""Geargia"" monster from your Deck, except ""Geargiarsenal"", in face-up Defense Position."
Geargiattacker,Effect Monster,EARTH,Machine,1900,100,"Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can destroy any number of Spell/Trap Cards on the field, up to the number of other ""Geargia"" monsters you control."
Geargiauger,Effect Monster,EARTH,Machine,500,500,"When this card is Normal Summoned: You can add 1 Level 4 EARTH Machine-Type monster from your Deck to your hand, except ""Geargiauger"", also you cannotdeclare attacks, nor Special Summon monsters except Machine-Type monsters, for the rest of this turn."
Gellenduo,Effect Monster,LIGHT,Fairy,1700,0,"This card cannot be destroyed by battle. When this card's controller takes any damage, destroy this card. If you Tribute Summon a LIGHT Fairy-Type monster, you can treat this 1 monster as 2 Tribute monsters for the Tribute Summon."
Gem-Armadillo,Effect Monster,EARTH,Rock,1700,500,"When this card is Normal Summoned: You can add to your hand 1 ""Gem-Knight"" monster from your Deck."
Gem-Knight Alexandrite,Effect Monster,EARTH,Rock,1800,1200,"You can Tribute this card; Special Summon 1 ""Gem-Knight"" Normal Monster from your Deck."
Gem-Knight Amber,Effect Monster,EARTH,Thunder,1600,1400,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect."
,,,,,,"Once per turn: You can send 1 ""Gem-Knight"" card from your hand to the Graveyard to target 1 of your banished monsters; add that target to your hand."
Gem-Knight Emerald,Effect Monster,EARTH,Rock,1800,800,"You can banish this face-up card you control and 1 face-up Normal Monster you control to target 1 ""Gem-Knight"" Fusion Monster in your Graveyard; Special Summon it from the Graveyard."
Gem-Knight Iolite,Effect Monster,EARTH,Aqua,1300,2000,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect."
,,,,,,"Once per turn: You can banish 1 ""Gem-"" monster from your Graveyard to target 1 ""Gem-Knight"" card in your Graveyard; add that target to your hand."
Gemini Imps,Effect Monster,DARK,Fiend,1000,1000,"During either player's turn, when your opponent activates a Spell Card, Trap Card, or monster effect that could make you discard when it resolves: You can send this card from your hand to the Graveyard; negate the activation, and if you do, destroy it. Then draw 1 card."
Gemini Scorpion,Effect Monster,EARTH,Warrior,1600,400,"When this card is Normal or Special Summoned, you can Special Summon 1 Level 4 or lower Gemini Monster from your hand."
Gemini Summoner,Effect Monster,WATER,Spellcaster,1500,0,"Once per turn, during your opponent's End Phase, you can pay 500 Life Points to Normal Summon or Set 1 Gemini monster from your hand or Normal Summon 1 face-up Gemini monster you control. Once per turn, if this card would be destroyed by battle, it is not destroyed."
Gendo the Ascetic Monk,Effect Monster,WATER,Spellcaster,300,1800,"Face-up Attack Position monsters on the field cannot activate their effects. This Defense Position card cannot be targeted, or destroyed, by card effects."
Genetic Woman,Effect Monster,WIND,Psychic,1700,1200,"Once per turn, you can pay 1000 Life Points and select 1 of your removed from play Psychic-Type monsters. Add it to your hand."
Genex Ally Bellflame,Effect Monster,DARK,Machine,1700,1000,"Each time a monster(s) you control is sent to the Graveyard, place 1 Genex Counter on this card. Each time a card(s) in your opponent's Graveyard is removed from play, place 2 Genex Counters on this card. This card gains 100 ATK for each Genex Counter on the field. When this card is destroyed by battle and sent to the Graveyard, inflict 300 damage to your opponent for each Genex Counter on this card."
Genex Ally Crusher,Effect Monster,DARK,Machine,1000,2000,"Once per turn, when you Normal Summon a monster with this card's Attribute, you can select and destroy 1 card your opponent controls."
Genex Ally Duradark,Effect Monster,DARK,Machine,1800,200,"Once per turn, during your Main Phase, you can select 1 face-up Attack Position monster your opponent controls with the same Attribute as this card, and destroy it. This card cannot attack the turn you activate this effect."
Genex Ally Powercell,Effect Monster,DARK,Machine,1700,0,Other face-up monsters you control with the same Attribute as this card's gain 500 ATK.
Genex Ally Volcannon,Effect Monster,DARK,Machine,1700,600,"Once per turn, you can send 1 face-up FIRE ""Genex"" monster you control to the Graveyard to select and destroy 1 face-up monster your opponent controls. Then, inflict damage to your opponent equal to the Level of the destroyed monster x 400."
Genex Blastfan,Effect Monster,WIND,Spellcaster,1600,1300,"When this card is Special Summoned, you can add 1 DARK ""Genex"" monster from your Deck to your hand."
Genex Neutron,Effect Monster,LIGHT,Machine,1800,1200,During the End Phase of the turn this card was Normal Summoned: You can add 1 Machine-Type Tuner monster from your Deck to your hand.
Genex Searcher,Effect Monster,EARTH,Machine,1600,400,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 ""Genex"" monster with 1500 or less ATK from your Deck in face-up Attack Position."
Genex Turbine,Effect Monster,EARTH,Machine,1400,1300,"All face-up ""Genex"" monsters you control gain 400 ATK."
Gentlemander,Effect Monster,LIGHT,Reptile,1200,1000,When an opponent's monster declares an attack: You can Special Summon this card from your hand. Your opponent cannot attack any monsters except this one.
Gernia,Effect Monster,DARK,Zombie,1300,1200,"During your next Standby Phase, after this face-up card you control was destroyed and sent to your Graveyard by an opponent's card effect: Special Summon it."
Getsu Fuhma,Effect Monster,DARK,Warrior,1700,1200,"If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step."
Ghost Bird of Bewitchment,Effect Monster,DARK,Winged Beast,1300,1500,This card gains an effect based on your Main Monster Zone it is in.
,,,,,,Leftmost: Gains 1000 ATK/DEF.
,,,,,,Rightmost: Can make up to 2 attacks on monsters during each Battle Phase.
,,,,,,"Center: Your opponent cannot target this card effects, also it cannot be destroyed by your opponent's card effects."
,,,,,,Others: Monsters in this column cannot activate their effects.
Ghost Gardna,Effect Monster,DARK,Warrior,0,1900,"When a face-up monster you control is selected as an attack target, you can change the target to this card. When this card is destroyed and sent to the Graveyard, 1 face-up monster your opponent controls loses 1000 ATK until the End Phase."
Giant Kozaky,Effect Monster,DARK,Fiend,2500,2400,"If there is no face-up ""Kozaky"" on the field, destroy this card. If this face-up card on the field is destroyed, inflict damage to the current controller's Life Points equal to the original ATK of this card."
Giant Orc,Effect Monster,DARK,Fiend,2200,0,"If this card attacks, it is changed to Defense Position at the end of the Battle Phase. You cannot change this battle position until the end of your next turn."
Giant Rat,Effect Monster,EARTH,Beast,1400,1450,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position."
Giant Rex,Effect Monster,EARTH,Dinosaur,2000,1200,"Cannot attack directly. If this card is banished: You can Special Summon this card, and if you do, it gains 200 ATK for each of your banished Dinosaur monsters. You can only use this effect of ""Giant Rex"" once per turn."
Gigantes,Effect Monster,EARTH,Rock,1900,1300,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 EARTH monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard, destroy all Spell and Trap Cards on the field."
Gigantic Cephalotus,Effect Monster,EARTH,Plant,1850,700,This card gains 200 ATK each time a Plant-Type monster is sent to the Graveyard.
Gimmick Puppet Des Troy,Effect Monster,DARK,Machine,1200,2000,"You can target 1 ""Gimmick Puppet"" monster on the field; destroy it. This effect can only be used once while this card is face-up on the field. When this card is sent from the field to the Graveyard: You can Special Summon 1 or 2 ""Gimmick Puppet"" monsters from your hand."
Gimmick Puppet Egg Head,Effect Monster,EARTH,Machine,1600,1200,"You can only use the effect of ""Gimmick Puppet Egg Head"" once per turn. You can discard 1 ""Gimmick Puppet"" monster, then activate 1 of these effects."
,,,,,,Inflict 800 damage to your opponent.
,,,,,,This card's Level becomes 8 until the End Phase.
Gimmick Puppet Humpty Dumpty,Effect Monster,DARK,Machine,0,100,"When this card is Normal Summoned or Special Summoned: You can Special Summon 1 ""Gimmick Puppet"" monster from your hand. You can only use this effect of ""Gimmick Puppet Humpty Dumpty"" once per turn."
Gimmick Puppet Scissor Arms,Effect Monster,DARK,Machine,1200,600,"When this card is Normal Summoned: You can send 1 ""Gimmick Puppet"" monster from your Deck to the Graveyard."
Gimmick Puppet Terror Baby,Effect Monster,DARK,Machine,500,0,"When this card is Normal Summoned: You can target 1 ""Gimmick Puppet"" monster in your GY, except ""Gimmick Puppet Terror Baby""; Special Summon it in Defense Position. You can banish this card from your GY; your opponent cannot activate cards or effects in response to the activation of your ""Gimmick Puppet"" monster effects this turn."
Gishki Avance,Effect Monster,WATER,Spellcaster,1500,800,"Once per turn: You can choose 1 ""Gishki"" monster in your Deck and place it on top of your Deck."
Gishki Beast,Effect Monster,WATER,Beast,1500,1300,"When this card is Normal Summoned: You can target 1 Level 4 or lower ""Gishki"" monster in your Graveyard; Special Summon that target in face-up Defense Position."
Gishki Chain,Effect Monster,WATER,Sea Serpent,1800,1000,When this card is Normal Summoned: Look at the top 3 cards of your Deck and if there is a Ritual Monster or Ritual Spell Card among those cards; you can reveal it to add it to your hand and return the remaining cards to the top of the Deck in any order.
Gishki Marker,Effect Monster,WATER,Aqua,1600,1200,"When this card is Summoned: You can add 1 ""Gishki"" Ritual Monster or Ritual Spell Card from your Graveyard to your hand."
Gishki Mollusk,Effect Monster,WATER,Aqua,1700,900,"When this card is sent to the Graveyard by a card effect: Look at the top 3 cards of your Deck, then return them all to the top or to the bottom of the Deck, in any order."
Gishki Noellia,Effect Monster,WATER,Spellcaster,1700,1000,"When this card is Normal Summoned: You can reveal the top 5 cards of your Deck, send any revealed Ritual Spell Card(s) or ""Gishki"" Monster Card(s) to the Graveyard, then return the other cards to the bottom of your Deck in any order you choose."
Gishki Shadow,Effect Monster,WATER,Sea Serpent,1200,1000,"If you Ritual Summon a WATER Ritual Monster, this 1 card can be used as the entire Tribute. You can discard this card; add 1 ""Gishki"" Ritual Spell Card from your Deck to your hand."
Gladiator Beast Attorix,Effect Monster,EARTH,Beast-Warrior,800,2000,"If this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: You can send 1 ""Gladiator Beast"" monster from your Deck or Extra Deck to the GY, except ""Gladiator Beast Attorix""; until the End Phase, this card's Level and name become the same as that monster sent to the GY. At the end of the Battle Phase, if this card battled: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Attorix""."
Gladiator Beast Bestiari,Effect Monster,WIND,Winged Beast,1500,800,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: Target 1 Spell/Trap Card; destroy that target. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Bestiari""."
Gladiator Beast Darius,Effect Monster,EARTH,Beast-Warrior,1700,300,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: You can target 1 ?Gladiator Beast? monster in your Graveyard; Special Summon that target, but its effect(s) is negated by this card, and it is shuffled into the Deck when this card leaves the field. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Darius""."
Gladiator Beast Dimacari,Effect Monster,EARTH,Beast,1600,1200,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, it can attack twice during each Battle Phase. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Dimacari""."
Gladiator Beast Equeste,Effect Monster,WIND,Winged Beast,1600,1200,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: Target 1 ""Gladiator Beast"" card in your Graveyard; add that target to your hand. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Equeste""."
Gladiator Beast Hoplomus,Effect Monster,EARTH,Rock,700,2100,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, its original DEF becomes 2400. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Hoplomus""."
Gladiator Beast Lanista,Effect Monster,WIND,Winged Beast,1800,1200,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: Target 1 ""Gladiator Beast"" monster from your Graveyard; banish that target, and this card's name becomes the target's name until the End Phase. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle this card into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Lanista""."
Gladiator Beast Laquari,Effect Monster,FIRE,Beast-Warrior,1800,400,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, its original ATK becomes 2100. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Laquari""."
Gladiator Beast Secutor,Effect Monster,WIND,Reptile,400,300,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, then at the end of any Battle Phase in which this card attacked or was attacked: Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Secutor""."
Gladiator Beast Tygerius,Effect Monster,EARTH,Beast,1800,800,"This card cannot be used as a Fusion Material Monster. When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, you can discard 1 ""Gladiator Beast"" card to add 1 ""Gladiator Beast"" monster from the Deck to your hand."
Glife the Phantom Bird,Effect Monster,WIND,Winged Beast,1500,1500,"You can discard this card; add 1 ""Golden Castle of Stromberg"" from your Deck to your hand. If this card is Normal or Special Summoned: You can target 1 card in your opponent's Spell & Trap Zone; destroy it. You can only use this effect of ""Glife the Phantom Bird"" once per turn."
Goblin Attack Force,Effect Monster,EARTH,Warrior,2300,0,"If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
Goblin Black Ops,Effect Monster,DARK,Beast-Warrior,1300,0,"This card can attack your opponent directly. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect."
Goblin Decoy Squad,Effect Monster,DARK,Warrior,1000,0,"When this card inflicts Battle Damage to your opponent, you can draw 1 card. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card''s battle position cannot be changed until the end of your next turn, except with a card effect."
Goblin Elite Attack Force,Effect Monster,EARTH,Fiend,2200,1500,"If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
Goblin Marauding Squad,Effect Monster,EARTH,Beast-Warrior,1900,0,"When this card declares an attack, your opponent cannot activate cards or effects. If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
Goblin of Greed,Effect Monster,EARTH,Fiend,1000,1800,"As long as this card remains face-up on your side of the field, neither player can activate an effect by discarding from his/her hand."
Goblin Pothole Squad,Effect Monster,EARTH,Warrior,1500,400,"When this card is Normal Summoned, Trap Cards cannot be activated. Also, ""Trap Hole"" Trap Cards cannot be activated when a monster is Summoned, except ""Dark Trap Hole""."
Goblin Recon Squad,Effect Monster,WIND,Warrior,1700,0,"If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it's a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect."
Goblin Zombie,Effect Monster,DARK,Zombie,1100,1050,When this card inflicts Battle Damage to your opponent: Send the top card of their Deck to the Graveyard. When this card is sent from the field to the Graveyard: Add 1 Zombie-Type monster with 1200 or less DEF from your Deck to your hand.
Goblindbergh,Effect Monster,EARTH,Warrior,1400,0,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower monster from your hand, then change this card to Defense Position if you activated this effect."
Goddess with the Third Eye,Effect Monster,LIGHT,Fairy,1200,1000,"You can substitute this card for any 1 Fusion Material Monster. When you do this, the other Fusion Material Monster(s) must be the correct one(s)."
Goe Goe the Gallant Ninja,Effect Monster,WIND,Warrior,1500,1000,When this card inflicts Battle Damage to your opponent: Your opponent must discard 2 random cards. Your opponent must have at least 5 cards in their hand for you to activate and to resolve this effect.
Gogogo Aristera & Dexia,Effect Monster,EARTH,Rock,0,2200,"While another ""Gogogo"" monster is on the field, your opponent's monsters cannot target ""Gogogo"" monsters for attacks, also your opponent cannot target ""Gogogo"" monsters on the field with card effects. An Xyz Monster that was Summoned using only this card and other ""Gogogo"" monsters as material gains this effect."
,,,,,,"When it is Xyz Summoned: You can target 1 face-up Attack Position monster your opponent controls; change it to Defense Position, and if you do, change its DEF to 0."
Gogogo Ghost,Effect Monster,DARK,Zombie,1900,0,"If this card is Special Summoned: You can target 1 ""Gogogo Golem"" in your Graveyard; Special Summon that target in face-up Defense Position, then change this card to Defense Position. You can only use the effect of ""Gogogo Ghost"" once per turn."
Gogogo Giant,Effect Monster,EARTH,Rock,2000,0,"When this card is Normal Summoned: You can target 1 ""Gogogo"" monster in your Graveyard; Special Summon that target in face-up Defense Position, then change this card to Defense Position. If this card attacks, it is changed to Defense Position at the end of the Battle Phase"
Gogogo Gigas,Effect Monster,EARTH,Rock,0,2200,"While this card is in your Graveyard, if you Special Summon a ""Gogogo"" monster(s) (except during the Damage Step): You can Special Summon this card from your Graveyard in face-up Defense Position. You cannot conduct your Battle Phase the turn you activate this effect. You can only use the effect of ""Gogogo Gigas"" once per turn."
Gogogo Golem,Effect Monster,EARTH,Rock,1800,1500,"Once per turn, this Defense Position card cannot be destroyed by battle."
Gogogo Golem - Golden Form,Effect Monster,EARTH,Rock,?,1500,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 ""Gogogo"" monster, and cannot be Special Summoned by other ways. This card's ATK becomes double the original ATK of the Tributed monster. Any battle damage your opponent takes from battles involving this card is halved. Once per turn, during either player's turn, if a monster effect is activated on your opponent's side of the field: This card loses exactly 1500 ATK, and if it does, negate that effect."
Gogogo Goram,Effect Monster,EARTH,Rock,2300,0,"f this card is Summoned: Change the battle position of this card. If this card on the field is destroyed and sent to the Graveyard: Send 1 ""Gogogo"" monster from your Deck to the Graveyard."
Gold Gadget,Effect Monster,LIGHT,Machine,1700,800,"When this card is Normal or Special Summoned: You can Special Summon 1 Level 4 Machine-Type monster from your hand. If this card is destroyed by battle or card effect: You can Special Summon 1 Level 4 ""Gadget"" monster from your Deck, except ""Gold Gadget"". You can only use 1 ""Gold Gadget"" effect per turn, and only once that turn."
Golden Dragon Summoner,Effect Monster,LIGHT,Spellcaster,1000,1000,"You can Tribute 1 monster, then target 1 monster on the field; return it to the hand. You can only use this effect of ""Golden Dragon Summoner"" once per turn."
Golden Flying Fish,Effect Monster,LIGHT,Fish,1700,1000,You can Tribute 1 other Fish-Type monster to destroy 1 card on the field.
Golem Dragon,Effect Monster,EARTH,Dragon,200,2000,"Your opponent cannot target face-up Dragon-Type monsters for attacks, expect this one."
Golem Sentry,Effect Monster,EARTH,Rock,800,1800,"Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, return 1 monster on your opponent's side of the field to the owner's hand."
Gora Turtle of Illusion,Effect Monster,WATER,Aqua,1200,1400,Negate the effect of Spell and Trap Cards controlled by your opponent that target this face-up card on the field.
Gouki Suprex,Effect Monster,EARTH,Warrior,1800,0,"When this card is Normal Summoned: You can Special Summon 1 ""Gouki"" monster from your hand. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Suprex"". You can only use this effect of ""Gouki Suprex"" once per turn."
Gozuki,Effect Monster,EARTH,Zombie,1700,800,"During your Main Phase: You can send 1 Zombie-Type monster from your Deck to the Graveyard. If this card is sent to the Graveyard: You can banish 1 Zombie-Type monster from your Graveyard, except ""Gozuki""; Special Summon 1 Zombie-Type monster from your hand. You can only use each effect of ""Gozuki"" once per turn."
Granadora,Effect Monster,WATER,Reptile,1900,700,"When this monster is Normal Summoned, Flip Summoned or Special Summoned, increase your Life Points by 1000 points. When this card is destroyed and sent to the Graveyard, you take 2000 points of damage."
Grandram,Effect Monster,EARTH,Rock,0,1400,"If your opponent controls a face-up Xyz Monster, you can Special Summon this card (from your hand) in face-up Attack Position."
Grapple Blocker,Effect Monster,EARTH,Psychic,1200,2000,"When this card is Normal Summoned, you can select 1 monster your opponent controls. The selected monster cannot attack or be Tributed, while this card remains face-up on the field. During each of your End Phases, pay 500 Life Points or destroy this card."
Grave Ohja,Effect Monster,EARTH,Rock,1600,1500,"As long as a face-down Defense Position monster(s) remains on your side of the field, a player cannot select this card as an attack target. Each time a monster on your side of the field is Flip Summoned, inflict 300 points of damage to your opponent's Life Points."
Grave Protector,Effect Monster,DARK,Fiend,0,2000,"While this card is face-up on the field, monsters that are destroyed as a result of battle are returned to the owner's Deck (not sent to the Graveyard). The Deck is then shuffled."
Gravekeeper's Ambusher,Effect Monster,DARK,Spellcaster,1700,0,"When this card is flipped face-up: You can target 1 card in your opponent's Graveyard; place that target on the bottom of their Deck. If this card is sent from the field to the Graveyard after being flipped face-up: You can target 1 ""Necrovalley"" card in your Graveyard; add that target to your hand. This card's effects cannot be negated by the effect of ""Necrovalley""."
Gravekeeper's Assailant,Effect Monster,DARK,Spellcaster,1500,1500,"If ""Necrovalley"" is on the field when this card declares an attack, you can select 1 face-up monster your opponent controls and change its battle position."
Gravekeeper's Cannonholder,Effect Monster,DARK,Spellcaster,1400,1200,"You can Tribute 1 ""Gravekeeper's"" monster, except ""Gravekeeper's Cannonholder"", to inflict 700 damage to your opponent."
Gravekeeper's Commandant,Effect Monster,EARTH,Spellcaster,1600,1500,"You can discard this card to the Graveyard to add 1 ""Necrovalley"" from your Deck to your hand."
Gravekeeper's Descendant,Effect Monster,DARK,Spellcaster,1500,1200,"You can Tribute 1 other face-up ""Gravekeeper's"" monster to target 1 card your opponent controls; destroy that target."
Gravekeeper's Heretic,Effect Monster,DARK,Spellcaster,1800,1500,"This card on the field is unaffected by all other card effects, as long as ""Necrovalley"" is also on the field."
Gravekeeper's Spear Soldier,Effect Monster,DARK,Spellcaster,1500,1000,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Gravekeeper's Spiritualist,Effect Monster,DARK,Spellcaster,1500,1500,"During your Main Phase, if ""Nercovalley"" is on the field: You can Fusion Summon 1 Spellcaster Fusion Monster from your Extra Deck, using this card you control and other monsters from your hand or field as Fusion Material. You can only use this effect of ""Gravekeeper's Spiritualist"" once per turn."
Gravekeeper's Watcher,Effect Monster,DARK,Spellcaster,1000,1000,"When your opponent activates an effect whereby your opponent discards a card(s) from his/her hand, you can send this card from your hand to the Graveyard to negate the activation of the effect and destroy it."
Great Sorcerer of the Nekroz,Effect Monster,WATER,Spellcaster,1500,800,"If this card is Tributed by a card effect: You can add 1 Spellcaster-Type ""Nekroz"" Ritual Monster from your Deck to your hand. If this card is banished: You can send 1 ""Nekroz"" monster from your Deck to the Graveyard, except ""Great Sorcerer of the Nekroz"". You can only use 1 ""Great Sorcerer of the Nekroz"" effect per turn, and only once that turn."
Great Spirit,Effect Monster,EARTH,Rock,500,1500,"Once per turn, during your Main Phase, you can flip this card into face-down Defense Position. When this card is Flip Summoned, you can switch the original ATK and DEF of 1 face-up EARTH monster on the field until the end of this turn."
Green Gadget,Effect Monster,EARTH,Machine,1400,600,"When this card is Normal or Special Summoned: You can add 1 ""Red Gadget"" from your Deck to your hand."
Grid Sweeper,Effect Monster,LIGHT,Cyberse,100,2000,"If a face-up Field Spell is in any Field Zone: You can Special Summon this card from your hand. You can banish this card in your GY and 1 Link Monster you control; destroy 1 card your opponent controls. You can only use each effect of ""Grid Sweeper"" once per turn."
Ground Spider,Effect Monster,EARTH,Insect,0,1500,"Once per turn, if you control this face-up Defense Position monster when your opponent Normal or Special Summons a monster(s), you can change that monster(s) to Defense Position."
Guard Ghost,Effect Monster,DARK,Zombie,1800,100,"If this card is Special Summoned from the GY: You can target 1 monster you control; it cannot be destroyed by battle or card effects this turn. During the End Phase, if this card is currently banished, and was banished this turn: You can add this card to your hand. You can only use each effect of ""Guard Ghost"" once per turn."
Guard Penguin,Effect Monster,WATER,Winged Beast,0,1200,"When you take damage from a card effect (except during the Damage Step): You can Special Summon this card from your hand, and if you do, gain LP equal to the damage you took."
Guardian Baou,Effect Monster,DARK,Fiend,800,400,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a ""Wicked-Breaking Flamberge - Baou"" on your side of the field. Each time this card destroys 1 of your opponent's monsters and sends it to the Graveyard as a result of battle, increase the ATK of this card by 1000 points. Also, the effects of an Effect Monster that this card destroys as a result of battle are negated."
Guardian Ceal,Effect Monster,FIRE,Pyro,1700,1400,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a ""Shooting Star Bow - Ceal"" on your side of the field. Send an Equip Spell Card on your side of field equipped to this card to the Graveyard to destroy 1 monster on your opponent's side of the field."
Guardian Kay'est,Effect Monster,WATER,Sea Serpent,1000,1800,"Cannot be Summoned unless you control a face-up ""Rod of Silence - Kay'est"". This card is unaffected by Spell effects and cannot be targeted for attacks, but does not prevent your opponent from attacking you directly."
Guardian of Felgrand,Effect Monster,LIGHT,Warrior,500,500,"If this card is Normal or Special Summoned: You can equip 1 Level 7 or 8 Dragon-Type monster from your hand or Graveyard to this card. This card gains ATK and DEF equal to half the ATK and DEF of the monster equipped to it by this effect. You can Tribute 1 monster and this card, then target 1 Level 7 or 8 Dragon-Type monster in your Graveyard; Special Summon it."
Guardian Statue,Effect Monster,EARTH,Rock,800,1400,"Once per turn, during your Main Phase, you can flip this card into face-down Defense Position. When this card is Flip Summoned, return 1 monster on your opponent's side of the field to the owner's hand."
Guardragon Andrake,Effect Monster,WIND,Dragon,2000,600,"Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. If this card is Special Summoned from the hand or Deck: You can double this card's original ATK/DEF, until the end of the next turn. If this card is Special Summoned from the GY, or if this banished card is Special Summoned: You can target 1 monster your opponent controls; destroy it. You can only use each effect of ""Guardragon Andrake"" once per turn."
