Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Hazy Flame Hydra,Effect Monster,FIRE,Dinosaur,2300,200,"Your opponent cannot target this card with card effects. You cannot Special Summon monsters, except FIRE monsters. An Xyz Monster that was Summoned using this card as Xyz Material gains this effect."
,,,,,,"When it is Xyz Summoned: You can target 1 ""Hazy Flame"" monster in your Graveyard; attach that target to this card as an Xyz Material"
Hazy Flame Hyppogrif,Effect Monster,FIRE,Pyro,2100,200,Your opponent cannot target this card with card effects. Once per turn: You can Tribute 1 FIRE monster you control; this card gains 300 ATK.
Hazy Flame Mantikor,Effect Monster,FIRE,Winged Beast,2200,300,"Your opponent cannot target this card with card effects. Once per turn, during either player's turn: You can send 1 FIRE monster, except this card, from your hand or face-up from your side of the field to the Graveyard; this card cannot be destroyed by card effects this turn."
Hazy Flame Peryton,Effect Monster,FIRE,Pyro,1600,1700,"Cannot be Special Summoned, except by a ""Hazy Flame"" monster's effect. Your opponent cannot target this card with card effects. You can send 1 FIRE monster from your hand to the Graveyard and Tribute this card; Special Summon 2 ""Hazy Flame"" monsters from your Deck. You can only use this effect of ""Hazy Flame Peryton"" once per turn."
Hazy Flame Sphynx,Effect Monster,FIRE,Beast-Warrior,1900,1900,"Your opponent cannot target this card with card effects. You can declare 1 card type (Monster, Spell, or Trap); send the top card of your Deck to the Graveyard, then if it was the declared card type, you can Special Summon 1 FIRE monster from your hand or Graveyard. You can only use this effect of ""Hazy Flame Sphynx"" once per turn."
Helios Duo Megistus,Effect Monster,LIGHT,Pyro,?,?,"You can Special Summon this card by Tributing 1 ""Helios - The Primordial Sun"". This card's ATK and DEF are equal to the number of removed from play monsters x 200. If this card is destroyed by battle and sent to the Graveyard, Special Summon it during the End Phase, and it gains 300 ATK and DEF."
Heroic Challenger - War Hammer,Effect Monster,EARTH,Warrior,2100,1300,When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can equip the destroyed monster to this card. (You can only equip 1 monster at a time to this card with this effect.) This card gains ATK equal to that equipped monster's ATK.
Hieracosphinx,Effect Monster,EARTH,Rock,2400,1200,"While this card is face-up on your side of the field, your opponent cannot select a face-down Defense Position monster as an attack target."
Hieratic Dragon of Su,Effect Monster,LIGHT,Dragon,2200,1000,"You can Special Summon this card (from your hand) by Tributing 1 ""Hieratic"" monster. Once per turn: You can Tribute 1 ""Hieratic"" monster, except this card, from your hand or your side of the field, to target 1 Spell/Trap Card your opponent controls; destroy that target. When this card is Tributed: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard, and make its ATK and DEF 0."
Hieratic Dragon of Tefnuit,Effect Monster,LIGHT,Dragon,2100,1400,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard, and make its ATK and DEF 0."
Horus the Black Flame Dragon LV6,Effect Monster,FIRE,Dragon,2300,1600,"This card is unaffected by the effects of Spell Cards. During the End Phase of a turn that this card destroyed a monster by battle, you can send this card to the Graveyard to Special Summon 1 ""Horus the Black Flame Dragon LV8"" from your hand or Deck."
Ido the Supreme Magical Force,Effect Monster,DARK,Fiend,2200,800,"You cannot Summon monsters. You can only control 1 ""Ido the Supreme Magical Force"". If this card is destroyed by a card effect and sent to the Graveyard, Special Summon it from your Graveyard during the next turn's Standby Phase and destroy all other monsters you control."
Impcantation Talismandra,Effect Monster,DARK,Plant,0,0,"You can reveal 1 Ritual Monster in your hand; Special Summon both this card from your hand and 1 ""Impcantation"" monster from your Deck, except ""Impcantation Talismandra"". If this card is Special Summoned from the Deck: You can add 1 Ritual Monster from your Deck to your hand. You can only use 1 ""Impcantation Talismandra"" effect per turn, and only once that turn. You cannot Special Summon monsters from the Extra Deck."
Infernal Incinerator,Effect Monster,FIRE,Fiend,2800,1800,"This card can only be Normal Summoned or Set by discarding all card(s) in your hand to the Graveyard except this card, as well as Tributing 1 card with ATK 2000 or higher from your side of the field. Increase the ATK of this monster by 200 points for each monster on your opponent's side of the field. Decrease the ATK of this card by 500 points for each monster on your side of the field, except this card."
Infernity Archer,Effect Monster,DARK,Fiend,2000,1000,"If you have no cards in your hand, this card can attack your opponent directly."
Infernity Destroyer,Effect Monster,DARK,Fiend,2300,1000,"While you have no cards in your hand, when this card destroys an opponent's monster by battle and sends it to the Graveyard, inflict 1600 damage to your opponent."
Inferno Hammer,Effect Monster,DARK,Fiend,2400,0,"When this card destroys your opponent's monster and sends it to the Graveyard as a result of battle, you can select 1 face-up monster on your opponent's side of the field and flip it into face-down Defense Position."
Infernoid Sjette,Effect Monster,FIRE,Fiend,2400,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card declares an attack: You can banish 1 monster from your opponent's Extra Deck (their choice). Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it."
Insect Princess,Effect Monster,WIND,Insect,1900,1200,"While this card is face-up on the field, battle positions of all face-up Insect-Type monsters on your opponent's side of the field are changed into Attack Position. Each time this card destroys an Insect-Type monster as a result of battle, increase the ATK of this card by 500 points."
Interrupt Resistor,Effect Monster,LIGHT,Cyberse,0,2100,"When you take battle damage: You can Special Summon this card from your hand, and if you do, it gains ATK equal to the damage you took. Once per turn, during damage calculation, when another Defense Position monster you control is attacked by an opponent's monster (Quick Effect): You can activate this effect; during this damage calculation, your attacked monster's DEF becomes equal to this card's DEF, also it cannot be destroyed by that battle."
Inzektor Giga-Mantis,Effect Monster,DARK,Insect,2400,0,"You can target 1 face-up ""Inzektor"" monster you control; equip this card from your hand to that target. While this card is equipped to a monster, that monster's original ATK becomes 2400. If this card is sent to the Graveyard while equipped to a monster: You can target 1 ""Inzektor"" monster in your Graveyard except ""Inzektor Giga-Mantis""; Special Summon that target. This effect of ""Inzektor Giga-Mantis"" can only be used once per turn."
Inzektor Giga-Weevil,Effect Monster,DARK,Insect,0,2600,"You can target 1 face-up ""Inzektor"" monster you control; equip this card from your hand to that target. While this card is equipped to a monster, that monster's original DEF becomes 2600. If this card is sent to the Graveyard while equipped to a monster: You can target 1 ""Inzektor"" monster in your Graveyard; Special Summon that target. This effect of ""Inzektor Giga-Weevil"" can only be used once per turn."
"Iris, the Earth Mother",Effect Monster,LIGHT,Fairy,2400,1200,"After a Chain with 3 or more Links resolves, draw 1 card. This effect cannot activate if multiple cards/effects with the same name were activated in that Chain."
Izanagi,Effect Monster,WIND,Fairy,2200,1000,You can Special Summon this card from your hand by removing from play 1 Spirit monster from your hand. Spirit monsters you control do not have to have their effects that return them to the hand activated.
Jawsman,Effect Monster,WATER,Beast-Warrior,2600,1600,"Cannot be Special Summoned. If you Tribute Summon this card, all Tributes must be WATER. This card gains 300 ATK for each face-up WATER monster you control, except this card."
Jinzo,Effect Monster,DARK,Machine,2400,1500,"Trap Cards, and their effects on the field, cannot be activated. Negate all Trap Card effects on the field."
Junk Giant,Effect Monster,EARTH,Machine,2000,2400,"If your opponent controls a Level 5 or higher monster, you can Special Summon this card (from your hand). A Synchro Summon using this card as a Material cannot be negated. If a player Synchro Summons using this card as a Material, the other player cannot activate cards or effects when that monster is Synchro Summoned."
Jurrac Herra,Effect Monster,FIRE,Dinosaur,2300,1500,"When a Defense Position ""Jurrac"" monster you control, except ""Jurrac Herra"", is destroyed by battle and sent to the Graveyard, you can Special Summon this card from your hand or your Graveyard."
Kabuki Dragon,Effect Monster,LIGHT,Dragon,2300,2100,"Once per turn, before damage calculation, if your monster attacked an opponent's monster: You can change the battle position of that monster your opponent controls. Once per turn, before damage calculation, if an opponent's monster attacked your monster: You can change the battle position of that monster you control."
Kaiser Glider,Effect Monster,LIGHT,Dragon,2400,2200,This card cannot be destroyed by battle with a monster that has the same ATK. When this card is destroyed and sent to the Graveyard; Target 1 monster on the field; return that target to the hand.
Knight of the Red Lotus,Effect Monster,FIRE,Warrior,2100,1800,"If you have exactly 3 Normal Monsters in your Graveyard, you can Special Summon this card from your hand by removing from play 2 Normal Monsters from your Graveyard. Once per turn, you can select and Special Summon 1 Level 4 or lower Normal Monster from your Graveyard."
Kozmo DOG Fighter,Effect Monster,DARK,Machine,2000,2400,"Once per turn, during the Standby Phase: You can Special Summon 1 ""DOG Fighter Token"" (Machine-Type/DARK/Level 6/ATK 2000/DEF 2400). If this card is destroyed by battle or card effect and sent to the Graveyard: You can banish this card from your Graveyard; Special Summon 1 Level 5 or lower ""Kozmo"" monster from your Deck."
Kozmo Landwalker,Effect Monster,DARK,Machine,2400,1200,"If a ""Kozmo"" card(s) you control would be destroyed by battle or an opponent's card effect, you can destroy 1 other ""Kozmo"" card you control instead. If this card is destroyed by battle or card effect and sent to the Graveyard: You can banish this card from your Graveyard; Special Summon 1 Level 5 or lower ""Kozmo"" monster from your Deck."
Krystal Dragon,Effect Monster,LIGHT,Dragon,2500,1000,"Once per turn, during your Battle Step, if this card battled this turn: You can add 1 Level 8 Dragon-Type monster from your Deck to your hand."
Kuraz the Light Monarch,Effect Monster,LIGHT,Warrior,2400,1000,"When this card is Normal or Special Summoned: You can target up to 2 cards on the field; destroy those targets, and if you do, each player can draw 1 card for each of the cards they controlled that was destroyed by this effect. This card cannot attack during the turn it is Normal or Special Summoned."
"Latinum, Exarch of Dark World",Effect Monster,DARK,Fiend,1500,2400,"If this card is discarded to the Graveyard by a card effect: If it was discarded from your hand to your Graveyard by an opponent's card effect, target 1 Fiend-Type monster on the field; Special Summon this card from the Graveyard, then that target (if any) gains 500 ATK."
Laval Lancelord,Effect Monster,FIRE,Warrior,2100,200,"You can Normal Summon this card without Tributing. If you do, during the End Phase: Send it to the Graveyard. When this card on the field is destroyed and sent to the Graveyard: You can target 1 of your banished FIRE monsters; add that target to your hand."
Legendary Fiend,Effect Monster,DARK,Fiend,1500,1800,"During each of your Standby Phases, this card gains 700 ATK."
"Lich Lord, King of the Underworld",Effect Monster,DARK,Zombie,2400,1200,"If you Tribute Summon this card, the Tribute must be DARK. If this card is Tributed by a card's effect and sent to the Graveyard, it returns to its owner's hand."
Lightpulsar Dragon,Effect Monster,LIGHT,Dragon,2500,1500,You can Special Summon this card (from your hand) by banishing 1 LIGHT and 1 DARK monsters from your Graveyard. You can Special Summon this card (from your Graveyard) by sending 1 LIGHT and 1 DARK monsters from your hand to the Graveyard. When this card is sent from the field to the Graveyard: You can target 1 Level 5 or higher DARK Dragon-Type monster in your Graveyard; Special Summon that target.
Lightray Madoor,Effect Monster,LIGHT,Spellcaster,1200,3000,"If 3 or more of your LIGHT monsters are banished, you can Special Summon this card (from your hand). Once per turn, this card cannot be destroyed by battle."
Lightray Sorcerer,Effect Monster,LIGHT,Spellcaster,2300,2000,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) while 3 or more of your LIGHT monsters are banished, and cannot be Special Summoned by other ways. Once per turn: You can target 1 of your banished LIGHT monsters and 1 face-up monster on the field; shuffle the first target into the Deck, and if you do, banish the second target. This card cannot attack during the turn you activate this effect."
Linkbelt Wall Dragon,Effect Monster,EARTH,Dragon,0,2100,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. When you Link Summon: You can Special Summon this card from your hand, and if you do, place 2 counters on it. If a monster is Link Summoned: Remove 2 of these counters from this card (or all, if less than 2). Once per turn, during each Standby Phase: Place 1 of these counters on this card. No monster can be Link Summoned unless this card has at least as many of these counters as that monster's Link Rating. Monsters cannot attack, except Link Monsters."
"Lucent, Netherlord of Dark World",Effect Monster,DARK,Fiend,2400,0,"If this card is discarded to the Graveyard by a card effect: Special Summon this card from the Graveyard, then, if it was discarded from your hand to your Graveyard by an opponent's card effect, you can Special Summon 1 Fiend-Type monster from your Deck to either side of the field."
Machine King,Effect Monster,EARTH,Machine,2200,2000,Increase the ATK of this card by 100 points for each face-up Machine-Type monster on the field.
Magna-Slash Dragon,Effect Monster,LIGHT,Dragon,2400,1200,You can send 1 face-up Continuous Spell Card you control to the Graveyard to destroy 1 Spell or Trap Card your opponent controls.
Majestic Mech - Ohka,Effect Monster,LIGHT,Fairy,2400,1400,"You can Normal Summon this card without Tributing. If you do, it is sent to the Graveyard during the End Phase."
Majesty's Fiend,Effect Monster,LIGHT,Fiend,2400,1000,Cannot be Special Summoned. Monster effects cannot be activated.
Malevolent Mech - Goku En,Effect Monster,LIGHT,Zombie,2400,1400,"You can Normal Summon this card without Tributing a monster. If you do, it is sent to the Graveyard during the End Phase if you control no other Zombie-Type monsters. When this card is sent to the Graveyard by this effect, you take damage equal to the ATK of this card."
Mana Dragon Zirnitron,Effect Monster,DARK,Dragon,2200,1200,"If a Spell/Trap you control leaves the field because of an opponent's effect, and is now in the GY or banished (except during the Damage Step): You can Special Summon this card from your GY (if it was there when that Spell/Trap left) or hand (even if not), then you can Set 1 Spell/Trap that is banished or in your GY to your Spell & Trap Zone. You can only use this effect of ""Mana Dragon Zirnitron"" once per turn. If Summoned this way, banish this card when it leaves the field."
Manticore of Darkness,Effect Monster,FIRE,Beast-Warrior,2300,1000,"During the End Phase of any turn this card is sent to the Graveyard, you can send 1 Beast, Beast-Warrior or Winged Beast-Type Monster Card from your hand or your side of the field to the Graveyard to Special Summon this card from the Graveyard."
Maximum Six,Effect Monster,EARTH,Warrior,1900,1600,"When this card is Tribute Summoned, roll a six-sided die. This card gains ATK equal to the result of the die roll x 200."
Mekk-Knight Green Horizon,Effect Monster,LIGHT,Psychic,2100,1600,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Green Horizon"" once per turn this way. When an attack is declared involved this card and an opponent's monster in this card's column: You can target 1 ""Mekk-Knight"" monster in your GY; add it to your hand."
Mekk-Knight Orange Sunset,Effect Monster,LIGHT,Psychic,800,3000,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Orange Sunset"" once per turn this way. If an opponent's card in this card's column is destroyed by battle, or leaves the field: You can Special Summon 1 ""Mekk-Knight"" monster from your hand."
Mind on Air,Effect Monster,DARK,Spellcaster,1000,1600,"As long as this card remains face-up on the field, your opponent must continue to show his/her hand."
Minoan Centaur,Effect Monster,EARTH,Beast-Warrior,1800,1000,This card cannot be Special Summoned. You can Tribute this card to Special Summon 2 Level 4 Beast-Type Normal Monsters from your Deck.
Mobius the Frost Monarch,Effect Monster,WATER,Aqua,2400,1000,"When this card is Tribute Summoned, you can select up to 2 Spell or Trap Cards on the field. Destroy them."
Mother Spider,Effect Monster,EARTH,Insect,2300,1200,"If you have only Insect-Type monsters in your Graveyard, you can send 2 face-up Defense Position monsters your opponent controls to the Graveyard and Special Summon this card from your hand."
Mudan the Rikka Fairy,Effect Monster,WATER,Plant,1000,2400,"You can Tribute 1 Plant monster; Special Summon this card from your hand. If this card is Normal Summoned, or Special Summoned by the effect of a Plant monster: You can add 1 ""Rikka"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Mudan the Rikka Fairy"" once per turn."
Mutant Mindmaster,Effect Monster,DARK,Spellcaster,0,2500,"When this card declares an attack, you can take control of 1 face-up Attack Position monster your opponent controls, and attack with it instead of this monster. It cannot attack your opponent directly. Return it to your opponent at the end of the Battle Phase."
Mystic Swordsman LV6,Effect Monster,EARTH,Warrior,2300,1700,"If you Normal Summon this card, you must place it in face-down Defense Position. If this card attacks a face-down Defense Position monster, destroy the monster immediately with this card's effect without flipping it face-up or applying damage calculation. You can return the monster destroyed with this effect to the top of its owner's Deck, instead of sending it to the Graveyard."
Mystical Beast of Serket,Effect Monster,EARTH,Fairy,2500,2000,"Destroy this card if you do not control ""Temple of the Kings"". Each time this card destroys a monster by battle, the destroyed monster is removed from play, and this card gains 500 ATK."
Naturia Stag Beetle,Effect Monster,EARTH,Insect,2200,1500,"Once per turn, during the Battle Step or Damage Step of this card's attack, when your opponent activates a card or effect, you can select 1 ""Naturia"" monster in your Graveyard. Special Summon that monster from the Graveyard."
Neo Kaiser Glider,Effect Monster,LIGHT,Dragon,2400,2200,"You can discard this card and 1 monster, then target 1 Dragon Normal Monster in your GY; Special Summon it. If this card is sent to the GY: You can make all monsters your opponent currently controls lose 500 ATK until the end of this turn. You can only use each effect of ""Neo Kaiser Glider"" once per turn."
Nine-Tailed Fox,Effect Monster,FIRE,Zombie,2200,2000,"If this card is in your hand or GY: You can Tribute 2 monsters; Special Summon this card. You can only use this effect of ""Nine-Tailed Fox"" once per turn. If this card that was Special Summoned from the GY attacks a Defense Position monster, inflict piercing battle damage. If this card is destroyed by battle or card effect and sent to the GY: You can Special Summon 2 ""Fox Tokens"" (Zombie/FIRE/Level 2/ATK 500/DEF 500)."
Overdrive Teleporter,Effect Monster,LIGHT,Psychic,2100,1200,This card cannot be Special Summoned. You can pay 2000 Life Points to Special Summon 2 Level 3 Psychic-Type monsters from your Deck. This effect can only be used once while this card is face-up on the field.
Palladium Oracle Mana,Effect Monster,LIGHT,Spellcaster,2000,1700,"When your opponent activates a card or effect that targets 1 Spellcaster monster you control (and no other cards), while this card is in your hand or GY (Quick Effect): You can Special Summon this card. You can only use this effect of ""Palladium Oracle Mana"" once per turn. Level 7 or higher Spellcaster monsters you control cannot be destroyed by card effects. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Dark Magician Girl"" from your hand, Deck, or GY."
Parry Knights,Effect Monster,EARTH,Warrior,2300,2100,"When you take battle damage from an opponent's attacking monster: You can Special Summon this card from your hand, then you can Special Summon 1 monster from your hand with ATK less than or equal to the damage you took."
Penumbral Soldier Lady,Effect Monster,DARK,Warrior,2100,1400,"If this card battles with a LIGHT monster, increase the ATK of this card by 1000 points during the Damage Step."
Performage Stilts Launcher,Effect Monster,EARTH,Spellcaster,2200,0,"If there are no monsters on the field, you can Special Summon this card (from your hand), but you cannot Normal Summon/Set for the rest of this turn. During either player's turn, when a card or effect is activated that would inflict damage to your opponent while you have another ""Performage"" monster in your Graveyard: You can banish this card from your Graveyard; inflict 2000 damage to your opponent. You can only use this effect of ""Performage Stilts Launcher"" once per turn."
Performapal Clay Breaker,Effect Monster,EARTH,Warrior,2000,1000,"If this Tribute Summoned card battles an opponent's monster, during damage calculation: You can make that opponent's monster lose 500 ATK for each face-up Pendulum Monster currently in your Extra Deck, until the end of this turn. When you Pendulum Summon 2 or more monsters at the same time while this card is in your GY: You can add this card from the GY to your hand. You can only use each effect of ""Performapal Clay Breaker"" once per turn."
Performapal Elephammer,Effect Monster,EARTH,Beast,2600,1800,"If you control 2 or more ""Performapal"" cards, you can Normal Summon this card without Tributing. Cannot attack unless you control another ""Performapal"" card. When this card declares an attack: You can return all Spell and Trap Cards your opponent controls to the hand."
Performapal Inflater Tapir,Effect Monster,WIND,Beast,1000,2000,"During damage calculation (in either player's turn), if a monster you control battles an opponent's monster: You can discard this card; neither player takes any battle damage from that battle. When an opponent's monster declares a direct attack while this card is in your Graveyard: You can discard 1 ""Performapal"" monster; Special Summon this card in Defense Position. You can only use this effect of ""Performapal Inflater Tapir"" once per turn."
Phantom Bounzer,Effect Monster,DARK,Warrior,2400,1200,"If this card on the field is destroyed and sent to the Graveyard: You can add 2 ""Bounzer"" cards from your Deck to your hand."
Phoenix Beast Gairuda,Effect Monster,WIND,Winged Beast,2500,1200,"If this card attacks an opponent's monster, this card gains 300 ATK during the Damage Step only."
Photon Leo,Effect Monster,LIGHT,Beast,2100,1100,"When this card is Normal Summoned: You can have your opponent shuffle their entire hand into the Deck, then they draw the same number of cards as they shuffled into the Deck."
Power Giant,Effect Monster,EARTH,Rock,2200,0,"You can Special Summon this card (from your hand) by sending 1 Level 4 or lower monster from your hand to the Graveyard. If you do, decrease this card's Level by the Level of that monster. If this card attacks or is attacked, until the end of the Damage Step any effect damage you take becomes 0."
Prime Material Dragon,Effect Monster,LIGHT,Dragon,2400,2000,"Any effect that would inflict damage to a player increases their Life Points by the same amount, instead. During either player's turn, when a Spell, Trap, Spell/Trap effect, or Effect Monster's effect is activated that would destroy a monster(s) on the field: You can send 1 card from your hand to the Graveyard; negate the activation and destroy it."
Prophecy Destroyer,Effect Monster,DARK,Spellcaster,2500,1200,"If this card is in your Graveyard: You can banish 3 ""Spellbook"" Spell Cards from your Graveyard; Special Summon this card from your Graveyard."
PSY-Frame Multi-Threader,Effect Monster,LIGHT,Psychic,0,2500,"This card's name becomes ""PSY-Frame Driver"" while it is in the hand or Graveyard. If a ""PSY-Frame"" card(s) you control would be destroyed by battle or card effect, you can discard this card instead. If a ""PSY-Frame"" Tuner is Special Summoned to your field, while this card is in your Graveyard (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""PSY-Frame Multi-Threader"" once per turn."
Psychic Emperor,Effect Monster,LIGHT,Psychic,2400,1000,"When this card is Normal or Special Summoned, gain 500 Life Points for each Psychic-Type monster in your Graveyard."
Pumpking the King of Ghosts,Effect Monster,DARK,Zombie,1800,2000,"If ""Castle of Dark Illusions"" is face-up on the Field, increase the ATK and DEF of this card by 900 points. As long this ""Castle of Dark Illusions"" remains face-up on the Field, the ATK and DEF of this card continues to increase by 100 points during each of your Standby Phases. This effect continues until your 4th turn after this card is activated."
Puppet Master,Effect Monster,DARK,Fiend,0,0,"When this card is Tribute Summoned, you can pay 2000 Life Points to select 2 Fiend-Type monsters from your Graveyard and Special Summon them. They cannot attack this turn."
Raidraptor - Wild Vulture,Effect Monster,DARK,Winged Beast,1600,2000,"During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute this card; Special Summon 2 ""Raidraptor"" monsters from your hand and/or Graveyard whose total Levels equal 6."
Raiza the Storm Monarch,Effect Monster,WIND,Winged Beast,2400,1000,"When this card is Tribute Summoned, return 1 card on the field to the top of its owner's Deck."
Reaper of Prophecy,Effect Monster,DARK,Spellcaster,2000,1600,"When this card is Normal or Special Summoned: You can activate this effect; apply as many effects as possible, based on the number of ""Spellbook"" Spell Cards with different names in your Graveyard. You can only use the effect of ""Reaper of Prophecy"" once per turn."
,,,,,,3 or more: This card gains 600 ATK.
,,,,,,"4 or more: Add 1 ""Spellbook"" Spell Card from your Deck to your hand."
,,,,,,5 or more: Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck.
Red Dragon Ninja,Effect Monster,FIRE,Winged Beast,2400,1200,"When this card is Summoned: You can banish 1 ""Ninja"" or ""Ninjitsu Art"" card from your Graveyard to target 1 Set card your opponent controls; reveal that Set card, then return it to either the top or bottom of the Deck. Your opponent cannot activate the targeted card in response to this effect's activation. You can only use the effect of ""Red Dragon Ninja"" once per turn."
Red Warg,Effect Monster,FIRE,Fiend,1400,2200,"When you Normal Summon a ""Resonator"" monster: You can Special Summon this card from your hand, but its ATK becomes halved."
Reptilianne Medusa,Effect Monster,DARK,Reptile,2200,800,"Send 1 card from your hand to the Graveyard and select 1 face-up monster your opponent controls. The ATK of the selected monster becomes 0, and it cannot change its battle position."
Rescueroid,Effect Monster,FIRE,Machine,1600,1800,"When a ""roid"" monster you control is destroyed by battle and sent to the Graveyard, you can return that monster to its owner's hand."
Roc from the Valley of Haze,Effect Monster,WIND,Winged Beast,2400,1400,"When this card is sent directly from your hand to the Graveyard, add this card to the Deck and shuffle it."
Rose Tentacles,Effect Monster,EARTH,Plant,2200,1200,"This card cannot be Special Summoned. At the beginning of your Battle Phase, this card gains 1 additional attack this turn for each face-up Plant-Type monster your opponent controls. Each time this card destroys a Plant-Type monster by battle, inflict 300 damage to your opponent."
Ryu Kokki,Effect Monster,DARK,Zombie,2400,2000,"At the end of the Damage Step, if this card battled a Warrior or Spellcaster-Type monster: Destroy that monster."
Saber Beetle,Effect Monster,EARTH,Insect,2400,600,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Salvagent Driver,Effect Monster,LIGHT,Cyberse,2200,2100,"If a Cyberse Link Monster you control is destroyed by an opponent's card effect while this card is in your hand or GY (except during the Damage Step): You can Special Summon this card. You can discard 1 Spell, then target 1 Cyberse monster in your GY; Special Summon it, but it cannot attack directly this turn. You can only use each effect of ""Salvagent Driver"" once per turn."
Santa Claws,Effect Monster,LIGHT,Fiend,1200,2500,"You can Special Summon this card (from your hand) to your opponent's side of the field inDefense Position, by Tributing 1 monster they control. If Summoned this way, during the End Phase of this turn: You can draw 1 card."
Scary Moth,Effect Monster,WIND,Insect,1800,2300,Each player can only Special Summon a monster(s) once per turn.
Scrap Breaker,Effect Monster,EARTH,Machine,2100,700,"If your opponent controls a monster, you can Special Summon this card from your hand. When this card is Special Summoned this way, select 1 face-up ""Scrap"" monster you control, and destroy it."
Senior Silver Ninja,Effect Monster,EARTH,Warrior,2300,2200,"When this card is flipped face-up: You can Special Summon any number of ""Ninja"" monsters, except ""Senior Silver Ninja"", from your hand and/or Graveyard in face-down Defense Position. There can only be 1 face-up ""Senior Silver Ninja"" on the field."
Sharkraken,Effect Monster,WATER,Fish,2400,2100,You can Special Summon this card (from your hand) by Tributing 1 WATER monster.
Skull Archfiend of Lightning,Effect Monster,DARK,Fiend,2500,1200,"The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 1, 3 or 6, negate the effect and destroy the opponent's card."
Sky Scourge Invicil,Effect Monster,EARTH,Fairy,2200,1600,"This card cannot be Special Summoned. If you Tribute Summon this card by Tributing 1 of the following monsters, this card gets the appropriate effect: + LIGHT Fairy Type monster. Negate the effect of all Spell Cards. + DARK Fiend Type monster: Negate the effects of all Trap Cards."
Soul of Purity and Light,Effect Monster,LIGHT,Fairy,2000,1800,This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 2 LIGHT monsters from your Graveyard. All monsters your opponent controls lose 300 ATK during their Battle Phase only.
Speedburst Dragon,Effect Monster,DARK,Dragon,2400,600,"When you take effect damage (except during the Damage Step): You can Special Summon this card from your hand, then inflict damage to your opponent equal to the damage you took, and if you do, you gain LP equal to half that damage you inflicted. When this card is Tribute Summoned: You can add 2 ""Rokket"" monsters with different names from your Deck to your hand. You can only use each effect of ""Speedburst Dragon"" once per turn."
Spirit of the Pharaoh,Effect Monster,LIGHT,Zombie,2500,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of The First Sarcophagus"". When this card is Special Summoned, you can Special Summon up to 4 Level 2 or lower Zombie-Type Normal Monsters from your Graveyard."""
Steelswarm Moth,Effect Monster,DARK,Fiend,2400,0,"When this card is Tribute Summoned by Tributing 1 ""Steelswarm"" monster: You can pay 1000 Life Points to target up to 2 cards your opponent controls; return them to the hand."
Stegocyber,Effect Monster,DARK,Dinosaur,1200,2400,"During your opponent's turn, at damage calculation, if this card is in your Graveyard: You can pay 1000 LP; Special Summon it, and if you do, you take no battle damage from that battle, and banish this card when it leaves the field (this is a Quick Effect). You can only use this effect of ""Stegocyber"" once per turn."
Storm Caller,Effect Monster,WIND,Psychic,2300,2000,"You can put your opponent's monsters that are destroyed by battle with other Psychic-Type monsters on top of their owner's Deck instead of sending them to the Graveyard. When this card is destroyed by a card effect, this card's controller takes Damage equal to its original ATK."
Strong Wind Dragon,Effect Monster,WIND,Dragon,2400,1000,"This card cannot be destroyed by battle with a monster that has the same ATK. When this card is Tribute Summoned by Tributing a Dragon-Type monster, it gains ATK equal to half the ATK of the Tributed monster. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Swift Birdman Joe,Effect Monster,WIND,Winged Beast,2300,1400,"If you Tribute Summon this card by Tributing a WIND monster, return all Spell and Trap Cards on the field to the owners' hands."
