Card Name,Type,Attribute   ,Sub Type    ,ATK    ,DEF    ,Card Text
Jinzo - Lord,Effect Monster,DARK,Machine,2600,1600,"This card cannot be Normal Summoned of Set. This card cannot be Special Summoned except by sending 1 face-up ""Jinzo"" you control to the Graveyard. Trap Cards cannot be activated and the effects of all Trap Cards on the field are negated. Once per turn, you can destroy all face-up Trap Cards. Inflict 300 damage to your opponent for each card destroyed by this effect."
Jormungardr the Nordic Serpent,Effect Monster,DARK,Dragon,3000,3000,"Cannot be Normal Summoned/Set. If an ""Aesir"" monster is on the field, you can Special Summon this card (from your hand) to your opponent's side of the field in Defense Position. If an ""Aesir"" monster is not on the field, destroy this card. If this face-up Defense Position card you control is changed to face-up Attack Position: Take 3000 damage. This effect can only be used once while this card is face-up on the field."
Judgment Dragon,Effect Monster,LIGHT,Dragon,3000,2600,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 4 or more ""Lightsworn"" monsters with different names in your Graveyard, and cannot be Special Summoned by other ways. You can pay 1000 Life Points; destroy all other cards on the field. During each of your End Phases: Send the top 4 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect."
Kaiser Sea Snake,Effect Monster,WATER,Sea Serpent,2500,1000,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). You can only Special Summon ""Kaiser Sea Snake"" once per turn this way. When Summoned this way: You can Special Summon 1 Level 8 Sea Serpent-Type monster from your hand or Graveyard, but its ATK and DEF become 0. If this card is Special Summoned, its Level becomes 4 and original ATK becomes 0."
Kasha,Effect Monster,EARTH,Zombie,?,1000,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by controlling 2 or more Zombie-Type monsters, and cannot be Special Summoned by other ways. When this card is Special Summoned: Shuffle all other monsters on the field into the Deck, and if you do, this card's ATK becomes 1000 x the number of face-up Zombie-Type monsters shuffled into the Deck this way."
Koa'ki Meiru Maximus,Effect Monster,WIND,Dragon,3000,2500,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 ""Iron Core of Koa'ki Meiru"" from your hand. During each of your End Phase, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" or 1 ""Koa'ki Meiru"" monster from your hand to the Graveyard. Once per turn, during your Main Phase, you can select and destroy 1 card your opponent controls."
Koa'ki Meiru Valafar,Effect Monster,FIRE,Fiend,3000,2100,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard. You can Tribute Summon this monster by Tributing 1 ""Koa'ki Meiru"" monster. This card cannot be destroyed by the effects of Trap Cards. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Kozmo Dark Destroyer,Effect Monster,DARK,Machine,3000,1800,"If this card is Normal or Special Summoned: You can target 1 monster on the field; destroy it. Cannot be targeted by an opponent's card effects. If this card is destroyed by battle or card effect and sent to the Graveyard: You can banish this card from your Graveyard; Special Summon 1 Level 7 or lower ""Kozmo"" monster from your Deck."
Lava Golem,Effect Monster,FIRE,Fiend,3000,2500,Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) to your opponent's side of the field by Tributing 2 monsters they control. You cannot Normal Summon/Set the turn you Special Summon this card. During each of the controller's Standby Phases: The controller takes 1000 damage.
Legendary Knight Critias,Effect Monster,LIGHT,Warrior,2800,1800,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""Legend of Heart"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 face-up Spell/Trap Card on the field; banish that target. When this card is targeted for an attack: You can target 1 Trap Card in your Graveyard; Set that target. That Set card can be activated during this turn."
Legendary Knight Hermos,Effect Monster,LIGHT,Warrior,2800,1800,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""Legend of Heart"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 face-up Spell/Trap Card on the field; banish that target. Once per turn, when this card is targeted for an attack: You can target 1 Effect Monster in your Graveyard; until the End Phase of your next turn, this card's name becomes that target's, and replace this effect with that target's original effects."
Legendary Knight Timaeus,Effect Monster,LIGHT,Warrior,2800,1800,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""Legend of Heart"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 face-up Spell/Trap Card on the field; banish that target. When this card is targeted for an attack: You can target 1 Spell Card in your Graveyard; Set that target."
Legendary Maju Garzett,Effect Monster,DARK,Fiend,0,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing all monsters you control, and cannot be Special Summoned by other ways. This card's ATK becomes the combined original ATK of the Tributed monsters. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent."
Light and Darkness Dragon,Effect Monster,LIGHT,Dragon,2800,2400,"Cannot be Special Summoned. While face-up on the field, this card is also DARK-Attribute. Once per Chain, during either player's turn, when a Spell Card, Trap Card, or monster effect is activated: This card loses exactly 500 ATK and DEF and that activation is negated. When this card is destroyed and sent to the Graveyard: Target 1 monster in your Graveyard (if possible); destroy all cards you control, also Special Summon that monster (if any)."
Lightray Gearfried,Effect Monster,LIGHT,Warrior,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having 5 or more LIGHT monsters with different names in your Graveyard, and cannot be Special Summoned by other ways. Once per turn, during either player?s turn, when a Spell/Trap Card is activated: You can banish 1 Warrior-Type monster from your Graveyard; negate the activation, and if you do, destroy it. All face-up monsters you control must be Warrior-Type to activate and to resolve this effect."
Machina Air Raider,Effect Monster,EARTH,Machine,1500,2600,"You can discard 1 other ""Machina"" monster; Special Summon this card from your hand. During your opponent's turn (Quick Effect): You can target 1 Machine monster you control; Special Summon from your Deck, 1 ""Machina"" monster with a different name and an equal or lower Level than that monster, and if you do, destroy that targeted monster. You can only use each effect of ""Machina Air Raider"" once per turn."
Machina Cannon,Effect Monster,EARTH,Machine,0,2200,Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by sending one or more Machine-Type monsters from your hand to the Graveyard. This card gains 800 ATK for each card sent to the Graveyard for this Special Summon.
Machina Irradiator,Effect Monster,EARTH,Machine,1700,2400,"You can discard 1 other ""Machina"" monster; Special Summon this card from your hand. You can target 1 Machine monster you control; Special Summon from your GY, 1 ""Machina"" monster with a different name and an equal or lower Level than that monster, and if you do, destroy that targeted monster. You can only use each effect of ""Machina Irradiator"" once per turn."
Machina Megaform,Effect Monster,EARTH,Machine,2600,1500,"You can Tribute this card; Special Summon 1 ""Machina"" monster from your hand or Deck, except ""Machina Megaform"". If a face-up ""Machina Fortress"" you control is sent to the Graveyard, while this card is in your Graveyard (except during the Damage Step): You can banish that ""Machina Fortress"" from the Graveyard; Special Summon this card. You can only use 1 ""Machina Megaform"" effect per turn, and only once that turn."
Magical Musket Mastermind Zakiel,Effect Monster,LIGHT,Fiend,2500,2500,"You can Tribute Summon this card face-up by Tributing 1 ""Magical Musket"" monster. During either player's turn, you can activate ""Magical Musket"" Spell/Trap Cards from your hand. Once per turn, during your opponent's End Phase: You can draw cards equal to the number of ""Magical Musket"" Spell/Trap Cards you activated this turn while this card was face-up on your field. You can only use this effect of ""Magical Musket Mastermind Zakiel"" once per turn."
Majestic Mech - Goryu,Effect Monster,LIGHT,Fairy,2900,1800,"You can Normal Summon this card by Tributing 1 monster. If you Normal Summon it this way, it is sent to the Graveyard during the End Phase. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points."
Malefic Blue-Eyes White Dragon,Effect Monster,DARK,Dragon,3000,2500,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 ""Blue-Eyes White Dragon"" from your Deck. There can only be 1 face-up ""Malefic"" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card."
Malefic Stardust Dragon,Effect Monster,DARK,Dragon,2500,2000,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 1 ""Stardust Dragon"" from your Extra Deck and cannot be Special Summoned by other ways. There can only be 1 face-up ""Malefic"" monster on the field. Face-up Field Spell Cards cannot be destroyed by effects. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card."
"Marina, Princess of Sunflowers",Effect Monster,FIRE,Plant,2800,1600,If exactly 1 other Plant-Type monster you control (and no other cards) is destroyed by battle or by card effect and sent to the Graveyard: You can target 1 card your opponent controls; destroy that target. This card must be face-up on the field to activate and to resolve this effect.
Masked Beast Des Gardius,Effect Monster,DARK,Fiend,3300,2500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 monsters, including at least 1 ""Grand Tiki Elder"" or ""Melchid the Four-Face Beast"". When this card is sent from the field to the Graveyard, equip 1 ""The Mask of Remnants"" from your Deck to 1 monster on the field."
Master Gig,Effect Monster,EARTH,Psychic,2600,1400,"Once per turn, you can pay 1000 Life Points to destroy monsters your opponent controls equal to the number of face-up Psychic-Type monsters you control."
Master Hyperion,Effect Monster,LIGHT,Fairy,2700,2100,"You can Special Summon this card (from your hand) by banishing 1 ""The Agent"" monster from your hand, field, or Graveyard. Once per turn: You can banish 1 LIGHT Fairy-Type monster from your Graveyard to target 1 card on the field; destroy that target. While ""The Sanctuary in the Sky"" is face-up on the field, you can activate this effect up to twice per turn."
"Master Peace, the True Dracoslayer",Effect Monster,LIGHT,Dragon,2950,2950,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 ""Dracoslayer"" monster and 1 ""Dracoverlord"" monster, and cannot be Special Summoned by other ways. Once per turn, during either player's turn, when a card or effect is activated: You can negate the activation, and if you do, destroy that card. If this card in its owner's control is destroyed by an opponent's card (by battle or card effect): You can Special Summon 1 ""Dracoslayer"" monster and 1 ""Dracoverlord"" monster from your Deck."
"Master Peace, the True Dracoslaying King",Effect Monster,LIGHT,Wyrm,2950,2950,"To Tribute Summon this card face-up, you can Tribute Continuous Spell/Trap Card(s) you control, as well as monsters. Unaffected by the effects of cards with the same card type (Monster, Spell, and/or Trap) as the original card type of the cards Tributed for its Tribute Summon. Once per turn, during either player's turn, if you control this Tribute Summoned monster: You can banish 1 Continuous Spell/Trap Card from your Graveyard, then target 1 other card on the field; destroy it."
Mazera DeVille,Effect Monster,DARK,Fiend,2800,2300,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 face-up ""Warrior of Zera"" on your side of the field while ""Pandemonium"" is on the field. If ""Pandemonium"" is on your side of the field when you Special Summon this card, your opponent discards 3 random cards from their hand. If ""Pandemonium"" is not on your side of the field, this effect is not applied."
Mekk-Knight Indigo Eclipse,Effect Monster,LIGHT,Psychic,2400,2400,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Indigo Eclipse"" once per turn this way. Once per turn (Quick Effect): You can target 1 ""Mekk-Knight"" monster you control; move that target to another of your Main Monster Zones."
Mekk-Knight Purple Nightfall,Effect Monster,LIGHT,Psychic,2500,2000,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Purple Nightfall"" once per turn this way. (Quick Effect): You can target 1 ""Mekk-Knight"" monster you control; banish it (until the Standby Phase of your next turn), and if you do, add 1 ""Mekk-Knight"" monster from your Deck to your hand, except ""Mekk-Knight Purple Nightfall"". You can only use this effect of ""Mekk-Knight Purple Nightfall"" once per turn."
Metalzoa,Effect Monster,DARK,Machine,3000,2300,"This monster can only be Special Summoned from your Deck to your side of the field by offering ""Zoa"" equipped with ""Metalmorph"" as a Tribute."
Metaphys Nephthys,Effect Monster,LIGHT,Wyrm,2400,1600,"If this card is Special Summoned by the effect of a ""Metaphys"" monster: You can banish all Set Spells and Traps on the field. If this card is banished, during the Standby Phase of the next turn: You can shuffle this banished card into the Deck; add 1 ""Metaphys"" card from your Deck to your hand, except ""Metaphys Nephthys""."
Metaphys Tyrant Dragon,Effect Monster,LIGHT,Wyrm,2900,2500,"If this card was Special Summoned by the effect of a ""Metaphys"" monster, it is unaffected by Trap effects, also if it attacks a monster, it can make a second attack in a row. If this card is banished, during the Standby Phase of the next turn: You can shuffle this banished card into the Deck; Special Summon 1 ""Metaphys"" monster from your hand, but banish it during the End Phase of the next turn."
Meteo the Matchless,Effect Monster,DARK,Beast-Warrior,2400,2000,"This card cannot be Special Summoned. This card must be Tribute Summoned by offering 3 Beast-Warrior-Type monsters on your side of the field as Tributes. If this card attacks your opponent's Life Points directly and makes them 0, the controller of this card wins the Match."
Mirage Knight,Effect Monster,LIGHT,Warrior,2800,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Dark Flare Knight"". When this card battles another monster, during damage calculation increase the ATK of this card by the original ATK of the opponent's monster. During the End Phase after this card was involved in battle, remove this card from play."
Mobius the Mega Monarch,Effect Monster,WATER,Aqua,2800,1000,"You can Tribute Summon this card by Tributing 1 Tribute Summoned monster. When this card is Tribute Summoned: You can target up to 3 Spell/Trap Cards on the field; destroy those targets. If this card was Tribute Summoned by Tributing a WATER monster, add this additional effect."
,,,,,,Your opponent cannot activate the targeted cards in response to this effect's activation.
Montage Dragon,Effect Monster,EARTH,Dragon,?,0,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 3 other monsters from your hand to the Graveyard. This card's ATK is equal to the combined Levels of the sent monsters x 300.
"Morpheus, the Dream Mirror Black Knight",Effect Monster,DARK,Warrior,2800,1000,"If this card is Special Summoned by the effect of a ""Dream Mirror"" monster: You can target 1 card on the field; destroy it. During the Main or Battle Phase, if ""Dream Mirror of Joy"" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 ""Morpheus, the Dream Mirror White Knight"" from your Deck. You can only use each effect of ""Morpheus, the Dream Mirror Black Knight"" once per turn."
"Morpheus, the Dream Mirror White Knight",Effect Monster,LIGHT,Warrior,1000,2800,"If this card is Special Summoned by the effect of a ""Dream Mirror"" monster: You can activate this effect; this card cannot be destroyed by battle or card effects this turn. During the Main or Battle Phase, if ""Dream Mirror of Terror"" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 ""Morpheus, the Dream Mirror Black Knight"" from your Deck. You can only use each effect of ""Morpheus, the Dream Mirror White Knight"" once per turn."
Mosaic Manticore,Effect Monster,EARTH,Beast,2800,2500,"During the Standby Phase of your next turn after you Tribute Summon this card, Special Summon the monsters Tributed to Summon it from your Graveyard. They cannot declare an attack, and their effects are negated."
Moulinglacia the Elemental Lord,Effect Monster,WATER,Sea Serpent,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 WATER monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: Discard 2 random cards from your opponent's hand (or their entire hand, if less than 2). You can only use the effect of ""Moulinglacia the Elemental Lord"" once per turn. If this card leaves the field, skip the Battle Phase of your next turn."
Mozarta the Melodious Maestra,Effect Monster,LIGHT,Fairy,2600,2000,"Once per turn: You can Special Summon 1 LIGHT Fairy-Type monster from your hand. You cannot Special Summon other monsters the turn you activate this effect, except for LIGHT monsters."
Mythic Water Dragon,Effect Monster,WATER,Dragon,1000,2000,"If you control an EARTH monster, you can Special Summon this card (from your hand). You can only Special Summon ""Mythic Water Dragon"" once per turn this way."
Nebula Dragon,Effect Monster,LIGHT,Dragon,2000,0,"You can reveal this card and 1 other Level 8 Dragon monster in your hand; Special Summon both in Defense Position, but negate their effects, also you cannot Normal or Special Summon monsters for the rest of this turn, except LIGHT or DARK Dragon monsters. You can banish this card from your GY, then target 1 Level 4 LIGHT or DARK Dragon monster in your GY; add it to your hand. You can only use each effect of ""Nebula Dragon"" once per turn."
Ocean Dragon Lord - Neo-Daedalus,Effect Monster,WATER,Sea Serpent,2900,1600,"Send Umi"" on your side of the field to the Graveyard to send all cards in both players' hands and on the field to the Graveyard, except this card."""
Odd-Eyes Advance Dragon,Effect Monster,DARK,Dragon,3000,2500,"You can Tribute Summon this card by Tributing 1 Level 5 or higher monster. If this card is Tribute Summoned: You can destroy 1 monster your opponent controls, and if you do, inflict damage to your opponent equal to that monster's original ATK. When this card destroys a monster by battle: You can Special Summon 1 Level 5 or higher monster from your hand or GY in Defense Position, except ""Odd-Eyes Advance Dragon"". You can only use this effect of ""Odd-Eyes Advance Dragon"" once per turn."
Odd-Eyes Lancer Dragon,Effect Monster,LIGHT,Dragon,3000,2000,"If a Pendulum Monster you control is destroyed by battle or card effect: You can Tribute 1 monster; Special Summon this card from your hand. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If an ""Odd-Eyes"" card(s) you control would be destroyed by battle or card effect, you can destroy 1 ""Odd-Eyes"" card in your hand, Monster Zone, or Pendulum Zone instead."
Orbital Hydralander,Effect Monster,DARK,Machine,3000,1500,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having 5 or more monsters in your GY, and no monsters in your GY with the same name. Once per turn (Quick Effect): You can send the top 3 cards of your Deck to the GY; destroy 1 card on the field. You must have at least 2 monsters in your GY, and no monsters with the same name, to activate and to resolve this effect."
"Parsec, the Interstellar Dragon",Effect Monster,LIGHT,Dragon,800,800,"If you control a Level 8 monster, you can Normal Summon this card without Tributing."
Perfect Machine King,Effect Monster,EARTH,Machine,2700,1500,Increase the ATK of this card by 500 points for each Machine-Type monster on the field other than this card.
Perfectly Ultimate Great Moth,Effect Monster,EARTH,Insect,3500,3000,"This monster cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Petit Moth"" on the 6th of your turns after ""Petit Moth"" has been equipped with ""Cocoon of Evolution"""
Phantom Dragon,Effect Monster,LIGHT,Dragon,2300,2200,"When your opponent Special Summons a monster, you can Special Summon this card from your hand. 2 of your Monster Card Zones cannot be used."
Phoenixian Cluster Amaryllis,Effect Monster,FIRE,Plant,2200,0,"This card cannot be Special Summoned except with its own effect or with ""Phoenixian Seed"". If this card attacks, it is destroyed after damage calculation. If this card you control is destroyed and sent to the Graveyard, inflict 800 damage to your opponent. During your End Phase, you can remove from play 1 Plant-Type monster from your Graveyard to Special Summon this card from your Graveyard in Defense Position."
Phosphorage the Elemental Lord,Effect Monster,LIGHT,Fairy,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 LIGHT monsters in your GY. When this card is Special Summoned: You can destroy all monsters your opponent controls. You can only use this effect of ""Phosphorage the Elemental Lord"" once per turn. If this face-up card leaves the field, skip the Battle Phase of your next turn."
Photon Caesar,Effect Monster,LIGHT,Warrior,2000,2800,"When this card is Normal or Flip Summoned: You can Special Summon 1 ""Photon Caesar"" from your hand or Deck."
Predaplant Heliamphorhynchus,Effect Monster,DARK,Plant,1200,2400,"If your opponent controls a monster with a Predator Counter: You can Special Summon this card from your hand. If this card in its owner's possession is destroyed by your opponent's card: You can target 1 DARK Dragon or 1 DARK Plant monster in your GY, except ""Predaplant Heliamphorhynchus""; Special Summon it. You can only use each effect of ""Predaplant Heliamphorhynchus"" once per turn."
Primineral Kongreat,Effect Monster,EARTH,Rock,3000,2000,Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. If a monster is sent from your opponent's hand or Deck to the GY (except during the Damage Step): You can Special Summon this card from your hand in face-down Defense Position. If this card is flipped face-up: You can target up to 2 cards on the field; destroy them.
Primineral Mandstrong,Effect Monster,EARTH,Rock,2000,3000,"You can Set this card from your hand to your Spell & Trap Zone as a Spell. During the End Phase, if this card is in the GY because it was destroyed by an opponent's card effect this turn while it was Set on your field: You can Special Summon this card, then you can add 1 Monster from your GY to your hand, except ""Primineral Mandstrong"". You can only use this effect of ""Primineral Mandstrong"" once per turn."
"Prometeor, the Burning Star",Effect Monster,FIRE,Machine,2800,2000,"When this attacking card destroys a monster in your opponent's Main Monster Zone: You can discard 1 card; this card can attack again in a row, also the zone that monster was in cannot be used until the end of the next turn."
Punishment Dragon,Effect Monster,DARK,Dragon,3000,2600,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by possessing 4 or more banished ""Lightsworn"" monsters with different names. Once per turn (Quick Effect): You can pay 1000 LP; shuffle into the Decks, all cards in the GYs and all face-up banished cards, except ""Lightsworn"" monsters. Once per turn, if your ""Lightsworn"" monster's effect is activated: Send the top 4 cards of your Deck to the GY."
Pyrorex the Elemental Lord,Effect Monster,FIRE,Dinosaur,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 FIRE monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster your opponent controls; destroy it, and if you do, both players take damage equal to half the original ATK of the destroyed monster. You can only use this effect of ""Pyrorex the Elemental Lord"" once per turn. If this card leaves the field, skip the Battle Phase of your next turn."
Pyrotech Mech - Shiryu,Effect Monster,FIRE,Pyro,2900,1800,"You can Normal Summon this card with 1 Tribute. If Summoned this way, during each End Phase: You take 1000 damage. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent"
Queen of Fate - Eternia,Effect Monster,LIGHT,Fairy,2400,2000,"This card cannot be Special Summoned. This card must be Tribute Summoned by offering 3 Fairy-Type monsters on your side of the field as Tributes. If this card attacks your opponent's Life Points directly and makes them 0, you win the Match. This card cannot be used in a Duel."
"Rafale, Champion Fur Hire",Effect Monster,LIGHT,Dragon,2800,2200,"If this card is Special Summoned: You can excavate the top cards of your Deck, equal to the number of monsters ""Fur Hire"" you control with different names, except ""Rafale, Champion Fur Hire"", and if you do, add 1 of them to your hand, also shuffle the rest back into the Deck. When your opponent activates a monster effect (Quick Effect): You can discard 1 card ""Fur Hire""; negate the activation. You can only use each effect of ""Rafale, Champion Fur Hire"" once per turn."
Raiza the Mega Monarch,Effect Monster,WIND,Winged Beast,2800,1000,"You can Tribute Summon this card by Tributing 1 Tribute Summoned monster. If this card is Tribute Summoned: Target 1 card on the field and 1 card in either player'sGraveyard, also if this card was Tribute Summoned by Tributing a WIND monster, you can target an additional card on the field; place the first target(s) on the top of theDeck in any order, also, after that, return the additional target (if any) to the hand."
Red-Eyes Black Metal Dragon,Effect Monster,DARK,Machine,2800,2400,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your Deck) by Tributing ""Red-Eyes B. Dragon"" equipped with ""Metalmorph""."
Reptilianne Vaskii,Effect Monster,DARK,Reptile,2600,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 face-up monsters with 0 ATK from anywhere on the field. Once per turn, you can select and destroy 1 face-up monster your opponent controls. There can only be 1 face-up ""Reptilianne Vaskii"" on the field."
"Rosaria, the Stately Fallen Angel",Effect Monster,EARTH,Plant,2900,2400,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 2 Level 7 or higher Plant-Type monsters (one from your hand and one from your Graveyard). Once per turn, during your Main Phase: You can negate the effects of all other face-up cards currently on the field, until the End Phase."
Ryu Okami,Effect Monster,LIGHT,Wyrm,2900,1200,If your opponent Special Summons a monster(s): Your opponent sends 1 card from their Extra Deck to the Graveyard.
Sacred Phoenix of Nephthys,Effect Monster,FIRE,Winged Beast,2400,1600,During your next Standby Phase after this card was destroyed by a card effect and sent to the Graveyard: Special Summon this card from the Graveyard. When this card is Special Summoned this way: Destroy all Spell and Trap Cards on the field.
Salamangreat Beat Bison,Effect Monster,FIRE,Cyberse,2800,1000,"If you have 3 or more ""Salamangreat"" monsters in your GY: You can Special Summon this card from your hand in Defense Position. You can target FIRE Link Monsters in your GY, up to the number of face-up cards your opponent controls; return them to the Extra Deck, then, you can negate the effects of face-up cards your opponent controls until the end of this turn, up to the number of cards you returned. You can only use each effect of ""Salamangreat Beat Bison"" once per turn."
Sauropod Brachion,Effect Monster,EARTH,Dinosaur,1500,3000,"You cannot Special Summon this card from your Deck. You can Tribute Summon this card by Tributing 1 Dinosaur-Type monster. Once per turn, you can change this card to face-down Defense Position. When this card is Flip Summoned, change all other monsters to face-down Defense Position. If your opponent attacks this card, any Battle Damage they take is doubled."
Schwarzschild Limit Dragon,Effect Monster,DARK,Dragon,2000,0,"If your opponent controls a monster with 2000 or more ATK, you can Special Summon this card (from your hand)."
Silent Magician LV8,Effect Monster,LIGHT,Spellcaster,3500,1000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Silent Magician LV4"". This card is unaffected by the effects of your opponent's Spell Cards."
Simorgh of Darkness,Effect Monster,DARK,Winged Beast,2900,2000,"While face-up on the field, this card is also WIND-Attribute. You can only use each of the following effects of ""Simorgh of Darkness"" once per turn."
,,,,,,If you Tribute Summon a DARK or WIND monster: You can Special Summon this card from the GY (if it was there when the monster was Tribute Summoned) or hand (even if not).
,,,,,,"When a Spell/Trap Card or effect is activated (Quick Effect): You can Tribute 1 WIND Winged Beast monster; negate the activation, and if you do, destroy that card."
"Simorgh, Bird of Ancestry",Effect Monster,WIND,Winged Beast,2900,2000,"Both players Tribute Summon WIND monsters with 1 less Tribute than required. If you Tribute Summon this card by Tributing only WIND monsters, return up to 2 cards your opponent controls to their owner's hand. This card is treated as a Normal Monster while in your hand."
"Simorgh, Lord of the Storm",Effect Monster,WIND,Winged Beast,2900,2000,"Your opponent cannot target this Tribute Summoned card with Spell/Trap Cards or effects. You can only use each of the following effects of ""Simorgh, Lord of the Storm"" once per turn."
,,,,,,"When a Spell/Trap Card or effect is activated (Quick Effect): You can Tribute 1 WIND Winged Beast monster, then target 1 card your opponent controls; shuffle it into the Deck."
,,,,,,When a Winged Beast monster you control is destroyed by battle while this card is in your GY: You can add this card to your hand.
Sky Scourge Enrise,Effect Monster,LIGHT,Fairy,2400,1500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 3 LIGHT Fairy-Tpye monsters and 1 DARK Fiend-Type monster in your Graveyard. Once per turn you can remove from play 1 face-up monster on the field. If you activate this effect, this card cannot attack during this turn."
Sky Scourge Norleras,Effect Monster,DARK,Fiend,2400,1500,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 LIGHT Fairy-Type monster and 3 DARK Fiend-Type monsters in your Graveyard. You can pay 1000 Life Points to send all cards on the field and in both players' hands to the Graveyard, then you draw 1 card"
Snowdrop the Rikka Fairy,Effect Monster,WATER,Plant,1200,2600,"You can Tribute 1 Plant monster; Special Summon both this card and 1 other Plant monster from your hand, also you cannot Special Summon for the rest of this turn, except Plant monsters. You can target 1 Plant monster you control; all Plant monsters you currently control become that monster's Level until the end of this turn. You can only use each effect of ""Snowdrop the Rikka Fairy"" once per turn."
Snowdust Dragon,Effect Monster,WATER,Dragon,2800,1800,You can Special Summon this card (from your hand) by removing 4 Ice Counters from anywhere on the field. Other monsters with Ice Counters cannot attack or change their battle positions.
Soul Drain Dragon,Effect Monster,LIGHT,Dragon,4000,0,"Cannot be Normal Summoned/Set. Must be Special Summoned by a Dragon-Type Xyz Monster's effect in your possession, and cannot be Special Summoned by other ways. When Special Summoned, if your Life Points are lower than your opponent's: This card gains ATK equal to your current Life Point deficit, and if it does, your opponent takes no further damage this turn. This card cannot attack your opponent directly."
Splendid Venus,Effect Monster,LIGHT,Fairy,2800,2400,All non-Fairy-Type monsters lose 500 ATK and DEF. The activation and effects of your Spell and Trap Cards cannot be negated.
SPYRAL Sleeper,Effect Monster,LIGHT,Fiend,2800,1200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 3 ""SPYRAL"" cards from your Graveyard, and cannot be Special Summoned by other ways. Once per turn, during either player's turn: You can target 1 ""SPYRAL"" card you control and up to 2 cards your opponent controls; destroy them. If this card on the field is destroyed by battle or card effect and sent to the Graveyard: Destroy as many cards you control as possible, and if you do, Special Summon 1 ""SPYRAL Super Agent"" from your hand, Deck, or Graveyard."
Steelswarm Caucastag,Effect Monster,DARK,Fiend,2800,0,"When this card is Tribute Summoned by Tributing 2 ""Steelswarm"" monsters: Activate 1 of these effects."
