Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Ghostrick Mummy,Effect Monster,DARK,Zombie,1500,0,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. While this card is face-up on the field, you can Normal Summon 1 ""Ghostrick"" monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) You cannot Special Summon any monsters, except DARK monsters."
Ghostrick Skeleton,Effect Monster,DARK,Zombie,1200,1100,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: Banish cards from the top of your opponent's Deck face-down, up to the number of ""Ghostrick"" monsters you control. You can only use this effect of ""Ghostrick Skeleton"" once per turn."
Ghostrick Stein,Effect Monster,DARK,Zombie,1600,0,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When this card inflicts battle damage to your opponent: You can add 1 ""Ghostrick"" Spell/Trap Card from your Deck to your hand. You can only use this effect of ""Ghostrick Stein"" once per turn."
Ghostrick Warwolf,Effect Monster,DARK,Zombie,1400,1500,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: Inflict 100 damage to your opponent for each Set card on the field. You can only use this effect of ""Ghostrick Warwolf"" once per turn."
Ghostrick Yeti,Effect Monster,DARK,Zombie,300,2000,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can target 1 ""Ghostrick"" monster on the field; this turn, it cannot be destroyed by battle or by card effects."
Gilasaurus,Effect Monster,EARTH,Dinosaur,1400,400,You can Special Summon this card (from your hand). When you do: Your opponent can target 1 monster in their Graveyard; your opponent Special Summons that target to their side of the field.
Gishki Diviner,Effect Monster,WATER,Sea Serpent,1200,800,"Once per turn: You can declare 1 card name; reveal the top card of your Deck, and if it is the declared card, add it to your hand. Otherwise, return it to the top of the Deck."
Gladiator Beast Murmillo,Effect Monster,WATER,Fish,800,400,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: Target 1 face-up monster; destroy that target. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Murmillo""."
Gladiator Beast Retiari,Effect Monster,WATER,Aqua,1200,800,"When this card is Special Summoned by the effect of a ""Gladiator Beast"" monster, you can remove from play 1 card from your opponent's Graveyard. At the end of the Battle Phase, if this card attacked or was attacked, you can return this card to your Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck except ""Gladiator Beast Retiari""."
Gladiator Beast Sagittarii,Effect Monster,WIND,Winged Beast,1400,1000,"If this card is Special Summoned by the effect of a ""Gladiator Beast"" monster: You can discard 1 ""Gladiator Beast"" card; draw 2 cards. At the end of the Battle Phase, if this card battled: You can shuffle this card into the Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Sagittarii""."
Gladiator Beast Samnite,Effect Monster,EARTH,Beast,1600,1200,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, when this card destroys an opponent's monster by battle and sends it to the Graveyard, you can add 1 ""Gladiator Beast"" card from your Deck to your hand. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Samnite""."
Gladiator Beast Torax,Effect Monster,,Fish,1400,400,"If this card was Special Summoned by the effect of a ""Gladiator Beast"" monster, at the end of any Battle Phase that this card attacked or was attacked, you can return it to the Deck to draw 1 card."
Goddess of Whim,Effect Monster,LIGHT,Fairy,950,700,Toss a coin and call Heads or Tails. Call it right and this card's ATK will be doubled during this turn. Call it wrong and it will be halved during this turn.
Gokipole,Effect Monster,EARTH,Insect,1000,1200,"If this card is sent to the GY: You can add 1 Level 4 Insect monster from your Deck to your hand, then, if you added a Normal Monster, you can Special Summon it, then you can destroy 1 monster on the field with ATK greater than or equal to that Special Summoned monster's. You can only use this effect of ""Gokipole"" once per turn."
Gonogo,Effect Monster,EARTH,Rock,1350,1600,An opponent's monster that battles this card is changed to face-down Defense Position at the end of the Damage Step.
Gora Turtle,Effect Monster,WATER,Aqua,1100,1100,"As long as this card remains face-up on the field, monsters with an ATK equal to 1900 or more cannot declare an attack."
Gorgonic Cerberus,Effect Monster,DARK,Rock,1300,300,When this card is Normal Summoned: You can make all Rock-Type monsters you control become Level 3.
Gorgonic Gargoyle,Effect Monster,DARK,Rock,1000,800,When you Normal Summon a Rock-Type monster: You can Special Summon this card from your hand.
Gorgonic Golem,Effect Monster,DARK,Rock,1200,600,"When this card is destroyed by battle and sent to the Graveyard: The ATK of the monster that destroyed it becomes 0. You can banish this card from your Graveyard, then target 1 Set Spell/Trap Card your opponent controls; that target cannot be activated this turn. Your opponent cannot activate the targeted card in response to this effect's activation."
Gouki Twistcobra,Effect Monster,EARTH,Warrior,1600,0,"(Quick Effect): You can Tribute 1 ""Gouki"" monster, then target 1 ""Gouki"" monster you control; it gains ATK equal to the original ATK of the Tributed monster until the end of this turn. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Twistcobra"". You can only use each effect of ""Gouki Twistcobra"" once per turn."
"Graff, Malebranche of the Burning Abyss",Effect Monster,DARK,Fiend,1000,1500,"If you control a monster that is not a ""Burning Abyss"" monster, destroy this card. You can only use 1 of the following effects of ""Graff, Malebranche of the Burning Abyss"" per turn, and only once that turn."
,,,,,,If you control no Spell/Trap Cards: You can Special Summon this card from your hand.
,,,,,,"If this card is sent to the Graveyard: You can Special Summon 1 ""Burning Abyss"" monster from your Deck, except ""Graff, Malebranche of the Burning Abyss""."
Grass Phantom,Effect Monster,DARK,Plant,1000,1000,"Increase the ATK of this card by 500 points for each ""Grass Phantom"" in your Graveyard."
Gravekeeper's Curse,Effect Monster,DARK,Spellcaster,800,800,"When this monster is Summoned, inflict 500 damage to your opponent."
Gravekeeper's Headman,Effect Monster,DARK,Spellcaster,500,1500,"If this card is Summoned: You can target 1 Level 4 ""Gravekeeper's"" monster in your GY; Special Summon it in face-up Attack Position or face-down Defense Position. You can only use this effect of ""Gravekeeper's Headman"" once per turn. This effect is unaffected by ""Necrovalley""."
Gravekeeper's Nobleman,Effect Monster,DARK,Spellcaster,1000,1000,"When this card you control is destroyed by battle with an opponent's attacking monster and sent to your Graveyard: You can Special Summon 1 ""Gravekeeper's"" monster from your Deck in face-down Defense Position, except ""Gravekeeper's Nobleman""."
Gravekeeper's Priestess,Effect Monster,DARK,Spellcaster,1000,1500,"The field is treated as ""Necrovalley"". If there is a face-up Field Spell Card, this effect is not applied. All face-up ""Gravekeeper's"" Monsters gain 200 ATK and DEF."
Gravekeeper's Recruiter,Effect Monster,DARK,Spellcaster,1200,1500,"When this card you control is sent to your Graveyard: Add 1 ""Gravekeeper's"" monster with 1500 or less DEF from your Deck to your hand."
Gravekeeper's Vassal,Effect Monster,DARK,Spellcaster,700,500,The Battle Damage this card inflicts to your opponent's Life Points is treated as Effect Damage instead.
Gray Wing,Effect Monster,WIND,Dragon,1300,700,Discard 1 card from your hand during your Main Phase 1. This monster can attack twice during the Battle Phase of this turn.
Graydle Alligator,Effect Monster,WATER,Aqua,500,1500,"If this card in your Monster Zone is destroyed by battle or Spell effect and sent to your Graveyard: You can target 1 face-up monster your opponent controls; equip this card to that target. While this card is equipped to a monster by this effect, take control of that monster. When this card leaves the field, destroy the equipped monster."
Graydle Cobra,Effect Monster,WATER,Aqua,1000,1000,"If this card in your Monster Zone is destroyed by battle or Trap effect and sent to your Graveyard: You can target 1 face-up monster your opponent controls; equip this card to that target. While this card is equipped to a monster by this effect, take control of that monster. When this card leaves the field, destroy the equipped monster."
Graydle Eagle,Effect Monster,WATER,Aqua,1500,500,"If this card in your Monster Zone is destroyed by battle or monster effect and sent to your Graveyard: You can target 1 face-up monster your opponent controls; equip this card to that target. While this card is equipped to a monster by this effect, take control of that monster. When this card leaves the field, destroy the equipped monster."
Great Phantom Thief,Effect Monster,EARTH,Spellcaster,1000,1000,"Each time this card inflicts Battle Damage to your opponent's Life Points, declare the name of 1 card. Then see your opponent's hand and discard all copies of the declared card in his/her hand to the Graveyard."
Gren Maju Da Eiza,Effect Monster,FIRE,Fiend,?,?,This card's ATK and DEF are each equal to the number of your removed from play cards x 400.
Guardian Elma,Effect Monster,WIND,Fairy,1300,1200,"This card can only be Normal Summoned, Flip Summoned, or Special Summoned when there is a ""Butterfly Dagger - Elma"" on your side of the field. When this card is Normal Summoned or Special Summoned successfully, you can equip 1 appropriate Equip Spell Card in your Graveyard to this card."
Guardragon Garmides,Effect Monster,EARTH,Dragon,1600,1000,"If a Normal Monster(s) is sent to your GY (except during the Damage Step): You can Special Summon this card from your hand. If this card is in your GY: You can send 1 Dragon monster from your hand to the GY; add this card to your hand. You can only use each effect of ""Guardragon Garmides"" once per turn."
Gusto Codor,Effect Monster,WIND,Winged Beast,1000,400,When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon 1 WIND Psychic-Type monster with 1500 or less DEF from your Deck.
Gyaku-Gire Panda,Effect Monster,EARTH,Beast,800,1600,"Increase the ATK of this card by 500 points for each monster on your opponent's side of the field. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points."
Gyroid,Effect Monster,WIND,Machine,1000,1000,"Once per turn, this card cannot be destroyed by battle."
Hand of the Six Samurai,Effect Monster,FIRE,Warrior,1600,1000,"If you control another face-up ""Six Samurai"" monster: You can Tribute 1 ""Six Samurai"" monster to target 1 monster on the field; destroy that target."
Hayabusa Knight,Effect Monster,EARTH,Warrior,1000,700,This card can make a second attack during each Battle Phase.
Hedge Guard,Effect Monster,EARTH,Plant,0,2100,"During damage calculation, in either player's turn: You can send this card from your hand to the Graveyard; halve the ATK of a monster you control until the End Phase, but that monster cannot be destroyed by this battle."
"Helmer, Helmsman Fur Hire",Effect Monster,WATER,Aqua,0,2000,"During your Main Phase: You can Special Summon 1 monster ""Fur Hire"" from your hand, except ""Helmer, Helmsman Fur Hire"". If a monster ""Fur Hire"" is Special Summoned to your field while you control this monster: You can discard 1 card ""Fur Hire""; draw 1 card. You can only use each effect of ""Helmer, Helmsman Fur Hire"" once per turn."
Hermit of Prophecy,Effect Monster,EARTH,Spellcaster,1200,700,"Each time a ""Spellbook"" Spell Card is activated, increase this card's Level by 2 and ATK by 300."
Hibernation Dragon,Effect Monster,DARK,Dragon,600,1500,"If this card is Normal or Special Summoned: You can target 1 Level 4 or lower Dragon monster in your GY; add it to your hand. While you control no Link Monsters, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 DARK Dragon Link Monster in your GY; Special Summon it. You can only use each effect of ""Hibernation Dragon"" once per turn."
Howling Insect,Effect Monster,EARTH,Insect,1200,1300,"When this card is destroyed and sent to the Graveyard as a result of battle, you can Special Summon 1 Insect-Type monster with an ATK of 1500 or less to your side of the field from your Deck. Then shuffle your Deck."
Humpty Grumpty,Effect Monster,DARK,Zombie,1400,0,Once per turn: You can change this card to face-down Defense Position. If this card is Flip Summoned: It gains 800 ATK until the end of this turn.
Hushed Psychic Cleric,Effect Monster,EARTH,Psychic,0,2100,"When this card is Normal or Flip Summoned, it is changed to Defense Position. Once per turn, you can send 1 card from your hand to the Graveyard to select 1 Psychic-Type monster in your Graveyard, and remove it from play. When this card is sent from the field to the Graveyard, select 1 monster removed from play by this effect, and Special Summon it."
Hyena,Effect Monster,EARTH,Beast,1000,300,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon any number of ""Hyenas"" from your Deck."
Impcantation Penciplume,Effect Monster,LIGHT,Psychic,0,0,"You can reveal 1 Ritual Monster in your hand; Special Summon both this card form your hand and 1 ""Impcantation"" monster from your Deck, except ""Impcantation Penciplume"". If this card is Special Summoned from the Deck: You can target 1 Ritual Monster in your GY; add it to your hand. You can only use 1 ""Impcantation Penciplume"" effect per turn, and only once that turn. You cannot Special Summon monsters from the Extra Deck."
Infernity Beast,Effect Monster,DARK,Beast,1600,1200,"If this card attacks while you have no cards in your hand, your opponent cannot activate any Spell or Trap Cards until after the Damage Step."
Infernity Knight,Effect Monster,DARK,Fiend,1400,400,When this card on the field is destroyed and sent to the Graveyard: You can discard 2 cards; Special Summon this card from your Graveyard.
Infernity Necromancer,Effect Monster,DARK,Fiend,0,2000,"When this card is Normal Summoned, it is changed to Defense Position. While you have no cards in your hand, this card gains the following effect: Once per turn, you can Special Summon 1 ""Infernity"" monster from your Graveyard, except ""Infernity Necromancer""."
Infernoid Harmadik,Effect Monster,FIRE,Fiend,1600,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 monster on the field; destroy it. This card cannot attack the turn you activate this effect. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect)."
Injection Fairy Lily,Effect Monster,EARTH,Spellcaster,400,1500,"If this card attacks or is attacked, during damage calculation (in either player's turn): You can pay 2000 Life Points once per battle; this card gains 3000 ATK during that damage calculation only."
Inmato,Effect Monster,DARK,Plant,1400,800,"When 1 other face-up Plant-Type monster is targeted by the effect of a Spell or Trap Card your opponent controls, you can Tribute this card to draw 2 cards."
Insect Soldiers of the Sky,Effect Monster,WIND,Insect,1000,800,The ATK of this card increases by 1000 points whenever it attacks a Wind monster.
Invasion of Flames,Effect Monster,FIRE,Pyro,1300,1200,"When this card is Normal Summoned successfully, no Trap Cards can be activated."
Inzektor Ant,Effect Monster,DARK,Insect,200,600,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 3, also it gains ATK and DEF equal to this card's ATK and DEF. If the equipped monster would be destroyed, you can destroy this Equip Card instead."
Inzektor Centipede,Effect Monster,DARK,Insect,1600,1200,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. If an Equip Card(s) is sent to your Graveyard while equipped to this card (except during the Damage Step): You can add 1 ""Inzektor"" card from your Deck to your hand. While this card is equipped to a monster, that monster's Level is increased by 3."
Inzektor Dragonfly,Effect Monster,DARK,Insect,1000,1800,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. If an Equip Card(s) is sent to your Graveyard while equipped to this card (except during the Damage Step): You can Special Summon 1 ""Inzektor"" monster from your Deck, except ""Inzektor Dragonfly"". While this card is equipped to a monster, that monster's Level is increased by 3."
Inzektor Hornet,Effect Monster,DARK,Insect,500,200,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 3, also it gains ATK and DEF equal to this card's ATK and DEF. While this card is equipped to a monster: You can send this Equip Card to the Graveyard to target 1 card on the field; destroy that target."
Iron Chain Snake,Effect Monster,EARTH,Reptile,800,1200,"During your Main Phase, you can equip this card to 1 face-up monster your opponent controls. That monster loses 800 ATK and DEF. When it is destroyed by battle and sent to the Graveyard, its controller sends cards equal to its Level from the top of their Deck to the Graveyard."
Jinzo - Returner,Effect Monster,DARK,Machine,600,1400,"This card can attack your opponent directly. When this card is sent to the Graveyard, you can Special Summon 1 ""Jinzo"" from your Graveyard. Destroy it during your End Phase."
Jowgen the Spiritualist,Effect Monster,LIGHT,Spellcaster,200,1300,"Randomly discard 1 card from your hand to the Graveyard to destroy all Special Summoned monsters on the field. In addition, as long as this card remains face-up on the field, no monster can be Special Summoned."
Junk Changer,Effect Monster,EARTH,Warrior,1500,900,"You can only use the following effect of ""Junk Changer"" once per turn. If this card is Normal or Special Summoned: You can target 1 ""Junk"" monster on the field, then activate 1 of these effects;"
,,,,,,Increase its Level by 1.
,,,,,,Reduce its Level by 1.
Junk Defender,Effect Monster,EARTH,Warrior,500,1800,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand. Once per turn, during either player's turn: You can have this card gain 300 DEF."
Junk Forward,Effect Monster,EARTH,Warrior,900,1500,"If you control no monsters, you can Special Summon this card (from your hand)."
Jurrac Ptera,Effect Monster,FIRE,Dinosaur,800,1500,"If this card is attacked, return the attacking monster to the hand after damage calculation and this card gains DEF equal to the returned monster's Level x 100."
Justice of Prophecy,Effect Monster,EARTH,Spellcaster,1600,800,"During the End Phase of every turn in which you activate a ""Spellbook"" Spell Card: You can banish this card from the field; add both 1 Level 5 or higher LIGHT or DARK Spellcaster-Type monster and 1 ""Spellbook"" Spell Card from your Deck to your hand. You can only use the effect of ""Justice of Prophecy"" once per turn."
Kagemucha Knight,Effect Monster,DARK,Warrior,0,0,When you Normal Summon a Level 3 monster: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster.
Kaibaman,Effect Monster,LIGHT,Warrior,200,700,"You can Tribute this face-up card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand."
"Karakuri Ninja mdl 339 ""Sazank""",Effect Monster,EARTH,Machine,1200,1200,"This card must attack if able. When this face-up Attack Position card is selected as an attack target, change it to Defense Position. When this card is flipped face-up, select 1 face-up monster on the field, and send it to the Graveyard. During the turn this card is flipped face-up, it can attack your opponent directly."
"Karakuri Strategist mdl 248 ""Nishipachi""",Effect Monster,EARTH,Machine,500,1600,"This card must attack if able. When this face-up Attack Position card is selected as an attack target, change it to Defense Position. When this card is Normal or Special Summoned, select 1 monster on the field and change its battle position."
Karate Man,Effect Monster,EARTH,Warrior,1000,1000,"Once per turn, the original ATK of this card can be doubled. When this effect is applied, the card is immediately destroyed at the end of the turn."
"Kayenn, the Master Magma Blacksmith",Effect Monster,FIRE,Rock,1200,200,"You can banish this card in your Graveyard; all face-up ""Laval"" monsters you control gain 400 ATK."
Kidmodo Dragon,Effect Monster,EARTH,Dragon,100,200,"If this card is sent to the Graveyard: You can Special Summon 1 Dragon-Type monster from your hand. You cannot Special Summon monsters, except Dragon-Type monsters, nor conduct your Battle Phase, the turn you activate this effect. You can only use the effect of ""Kidmodo Dragon"" once per turn."
Kinetic Soldier,Effect Monster,EARTH,Machine,1350,1800,"During damage calculation, if this card battles a Warrior-Type monster: This card gains 2000 ATK and DEF during damage calculation only."
King of the Swamp,Effect Monster,WATER,Aqua,500,1100,"You can substitute this card for any 1 Fusion Material Monster. When you do this, the other Fusion Material Monster(s) must be the correct one(s). Discard this card from your hand to the Graveyard to add a ""Polymerization"" from your Deck to your hand. The Deck is then shuffled."
Kitchen Dragonmaid,Effect Monster,FIRE,Dragon,500,1700,"If this card is Normal or Special Summoned: You can add 1 ""Dragonmaid"" monster from your Deck to your hand, except ""Kitchen Dragonmaid"", then send 1 ""Dragonmaid"" monster from your hand to the GY. At the start of the Battle Phase: You can return this card to the hand, and if you do, Special Summon 1 Level 8 ""Dragonmaid"" monster from your hand or GY. You can only use each effect of ""Kitchen Dragonmaid"" once per turn."
Koa'ki Meiru Doom,Effect Monster,WIND,Fiend,1700,800,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Fiend-Type monster in your hand. Effects of LIGHT and DARK Effect Monsters that activate during the Main Phase are negated."
Koa'ki Meiru Hydro Barrier,Effect Monster,WATER,Aqua,1000,1900,"You can return 1 ""Iron Core of Koa'ki Meiru"" from your hand to the top of the Deck. If you do, the effect(s) of all face-up Effect Monsters are negated until the Standby Phase of your next turn, except ""Koa'ki Meiru"" monsters."
Koa'ki Meiru Speeder,Effect Monster,WIND,Machine,1200,2200,"During each of your End Phases, destroy this card unless you send 1 ""Iron Core of Koa'ki Meiru"" from your hand to the Graveyard or reveal 1 Machine-Type monster in your hand. If you draw ""Iron Core of Koa'ki Meiru"" during your Draw Phase, you can reveal it to your opponent to draw 1 more card."
Kotodama,Effect Monster,EARTH,Fairy,0,1600,"If there are face-up monsters with the same name on the field, destroy those monsters. (If a monster is Summoned or flipped face-up that has the same name as a monster that is already face-up on the field, the new face-up monster is destroyed. If they are Summoned or flipped face-up at the same time, they are all destroyed.)"
Kozmo Farmgirl,Effect Monster,LIGHT,Psychic,1500,1000,"During either player's turn: You can banish this card; Special Summon 1 Level 4 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmo Farmgirl"" once per turn. When this card inflicts battle damage to your opponent: You can pay 500 LP; add 1 ""Kozmo"" card from your Deck to your hand."
Kozmo Soartroopers,Effect Monster,DARK,Psychic,1000,1000,"During either player's turn: You can banish this card; Special Summon 1 Level 4 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmo Soartroopers"" once per turn. Once per turn: You can pay 1000 LP, then target 1 Psychic-Type ""Kozmo"" monster in your Graveyard; Special Summon it."
Kujakujaku,Effect Monster,WIND,Winged Beast,1200,900,"If this card on the field is Tributed and sent to the Graveyard: You can add 1 Level 4 or lower WIND monster from your Deck or Graveyard to your hand, except ""Kujakujaku"". You can only use the effect of ""Kujakujaku"" once per turn."
Kuribandit,Effect Monster,DARK,Fiend,1000,700,"During the End Phase, if this card was Normal Summoned this turn: You can Tribute this card; excavate the top 5 cards of your Deck, you can add 1 excavated Spell/Trap Card to your hand, also send the remaining cards to the Graveyard."
Lady Ninja Yae,Effect Monster,WIND,Warrior,1100,200,"By discarding 1 WIND monster from your hand to the Graveyard, return all Spell and Trap Cards on your opponent's side of the field to the owner's hand."
Laval Miller,Effect Monster,FIRE,Pyro,300,400,"When this card is destroyed by battle and sent to the Graveyard: You can send 2 ""Laval"" monsters from your Deck to the Graveyard."
Legendary Atlantean Tridon,Effect Monster,WATER,Sea Serpent,1600,800,"You can Tribute this card and 1 Sea Serpent-Type monster; Special Summon 1 ""Poseidra, the Atlantean Dragon"" from your hand or Deck, then all monsters your opponent currently controls lose 300 ATK."
Legendary Jujitsu Master,Effect Monster,EARTH,Rock,1300,1800,A monster that battles with this Defense Position card is returned to the top of its owner's Deck at the end of the Damage Step.
Legendary Six Samurai - Kageki,Effect Monster,WIND,Warrior,200,2000,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower ""Six Samurai"" monster from your hand. While you control a face-up ""Six Samurai"" monster with a different name, this card gains 1500 ATK."
Legendary Six Samurai - Mizuho,Effect Monster,FIRE,Warrior,1600,1000,"If you control a face-up ""Legendary Six Samurai - Shinai"", you can Special Summon this card from your hand. Once per turn, you can Tribute another ""Six Samurai"" monster to select and destroy 1 card on the field."
Legendary Six Samurai - Shinai,Effect Monster,WATER,Warrior,1500,1500,"If you control a face-up ""Legendary Six Samurai - Mizuho"", you can Special Summon this card from your hand. If this card is Tributed, select 1 ""Six Samurai"" monster in your Graveyard, and add it to your hand, except ""Legendary Six Samurai - Shinai""."
Level Warrior,Effect Monster,LIGHT,Warrior,300,600,"If there are no monsters on the field, you can Normal Summon this card from your hand as a Level 2 monster. If your opponent controls a monster and you control no monsters, you can Special Summon this card from your hand as a Level 4 monster."
"Libic, Malebranche of the Burning Abyss",Effect Monster,DARK,Fiend,1300,700,"If you control a monster that is not a ""Burning Abyss"" monster, destroy this card. You can only use 1 of the following effects of ""Libic, Malebranche of the Burning Abyss"" per turn, and only once that turn."
,,,,,,If you control no Spell/Trap Cards: You can Special Summon this card from your hand.
,,,,,,"If this card is sent to the Graveyard: You can Special Summon 1 Level 3 DARK Fiend-Type monster from your hand, but its effects are negated."
"Lightning, Dragon Ruler of Drafts",Effect Monster,WIND,Dragon,500,1800,"You can discard this card AND 1 Dragon-Type or WIND monster; Special Summon 1 ""Tempest, Dragon Ruler of Storms"" from your Deck. It cannot attack this turn. You can only use the effect of ""Lightning, Dragon Ruler of Drafts"" once per turn."
Lightserpent,Effect Monster,LIGHT,Reptile,1200,800,If this card is sent from the hand to your Graveyard: You can Special Summon it from the Graveyard. This card cannot be used as a Synchro Material Monster.
"Lilith, Lady of Lament",Effect Monster,DARK,Fiend,2000,0,"If this card is Normal Summoned, its original ATK becomes 1000. (Quick Effect): You can Tribute 1 DARK monster; reveal 3 Normal Traps from your Deck, your opponent randomly chooses 1 for you to Set on your field, and you shuffle the rest back into your Deck. You can only use this effect of ""Lilith, Lady of Lament"" once per turn."
Little Fairy,Effect Monster,LIGHT,Fairy,800,800,Up to twice per turn: You can send 1 card from your hand to the Graveyard; increase this card's Level by 1.
Lock Cat,Effect Monster,EARTH,Beast,1200,1000,"When this card is Normal Summoned, you can select 1 Level 1 Beast-Type monster in your Graveyard and Special Summon it in face-up Defense Position. Its effects are negated."
Lockout Gardna,Effect Monster,EARTH,Cyberse,1000,1000,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand in Attack Position, and if you do, it cannot be destroyed by battle this turn. When an effect of a monster your opponent controls is activated that targets 1 Cyberse monster you control (and no other cards) (Quick Effect): You can negate the effects of both that Cyberse monster you control and that opponent's monster until the end of this turn."
Lonefire Blossom,Effect Monster,FIRE,Plant,500,1400,"Once per turn, you can Tribute 1 face-up Plant-Type monster to Special Summon 1 Plant-Type monster from your Deck."
Lost Blue Breaker,Effect Monster,WATER,Sea Serpent,1400,0,"If there is another face-up Fish, Sea Serpent, or Aqua-Type monster on the field: You can Tribute this card to target 1 Spell/Trap Card on the field; destroy that target."
"Lumina, Lightsworn Summoner",Effect Monster,LIGHT,Spellcaster,1000,1000,"Once per turn: You can discard 1 card, then target 1 Level 4 or lower ""Lightsworn"" monster in your Graveyard; Special Summon that target. During each of your End Phases: Send the top 3 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect."
"Lumina, Twilightsworn Shaman",Effect Monster,DARK,Spellcaster,1000,1000,"Once per turn: You can banish 1 ""Lightsworn"" monster from your hand or GY, then target 1 of your banished ""Lightsworn"" monsters, except ""Lumina, Twilightsworn Shaman""; Special Summon it. Once per turn, if your other ""Lightsworn"" monster's effect is activated: Send the top 3 cards of your Deck to the GY."
Lunalight Purple Butterfly,Effect Monster,DARK,Beast-Warrior,1000,1000,"You can send this card from your hand or field to the Graveyard, then target 1 ""Lunalight"" monster you control; it gains 1000 ATK until the end of this turn. You can banish this card from your Graveyard; Special Summon 1 ""Lunalight"" monster from your hand. You can only use this effect of ""Lunalight Purple Butterfly"" once per turn."
Machine King Prototype,Effect Monster,EARTH,Machine,1600,1500,Increase the ATK and DEF of this card by 100 points for each Machine-Type monster on the field other than this card.
Madolche Baaple,Effect Monster,EARTH,Beast,0,1800,"When this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into your Deck. Once per turn: You can target 1 face-up Attack Position ""Madolche"" monster you control and 1 face-up Attack Position monster your opponent controls; if both monsters are still on the field, change them to face-up Defense Position, and if you do, the ones changed by this effect cannot have their battle positions changed until the end of your opponent's next turn."
Madolche Chickolates,Effect Monster,EARTH,Beast,800,1500,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. Once per turn, when the battle position of a ""Madolche"" monster(s) you control is changed (and is now face-up), while this card is face-up on the field (except during the Damage Step): You can target 1 monster on the field; change it to face-up Defense Position, and if you do, unless it is a ""Madolche"" monster, it cannot attack, also its effects are negated."
Madolche Cruffssant,Effect Monster,EARTH,Beast,1500,1200,"When this card you control is destroyed by your opponent's card (either by battle or by effect) and sent to your Graveyard: Shuffle this card into your Deck. Once per turn: You can target 1 other face-up ""Madolche"" card you control; return that target to the hand, and if you do, increase this card's Level by 1 and ATK by 300."
