Card Name,Type,Attribute   ,Sub Type    ,ATK    ,DEF    ,Card Text
The Wicked Dreadroot,Effect Monster,DARK,Fiend,4000,4000,"This card cannot be Special Summoned. This card cannot be Normal Summoned or Set except by Tributing 3 monsters. Halve the ATK and DEF of all monsters on the field, except this card."
The Wicked Eraser,Effect Monster,DARK,Fiend,?,?,"This card cannot be Special Summoned. This card cannot be Normal Summoned or Set except by Tributing 3 monsters. The ATK and DEF of this card are each equal to the number of cards your opponent controls x 1000. When this card is destroyed and sent to the Graveyard, destroy all cards on the field. During your Main Phase, you can destroy this card."
The Winged Dragon of Ra,Effect Monster,DIVINE,Divine Beast,?,?,"Cannot be Special Summoned. Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, other cards and effects cannot be activated. When this card is Normal Summoned: You can pay Life Points so that you only have 100 left; this card gains ATK and DEF equal to the amount of Life Points paid. You can pay 1000 Life Points, then target 1 monster on the field; destroy that target."
The Winged Dragon of Ra - Immortal Phoenix,Effect Monster,DIVINE,Divine-Beast,4000,4000,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect, and cannot be Special Summoned by other ways. If ""The Winged Dragon of Ra"" is sent from the field to your Graveyard while this card is in your Graveyard: Special Summon this card. Cards and effects cannot be activated in response to this effect's activation. This card is unaffected by other cards' effects. You can pay 1000 LP; send 1 monster on the field to the Graveyard. Once per turn, during the End Phase: Send this card to the Graveyard, and if you do, Special Summon 1 ""The Winged Dragon of Ra - Sphere Mode"" from your hand, Deck, or Graveyard, ignoring its Summoning conditions."
The Winged Dragon of Ra - Sphere Mode,Effect Monster,DIVINE,Divine Beast,?,?,"Cannot be Special Summoned. Requires 3 Tributes from either side of the field toNormal Summon to that side of the field (cannot be Normal Set), then shift control to this card's owner during the End Phase of the next turn. Cannot attack. Your opponent cannot target this card for attacks or by card effects. You can Tribute this card; Special Summon 1 ""The Winged Dragon of Ra"" from your hand or Deck,ignoring its Summoning conditions, and if you do, its ATK and DEF become 4000."
Theinen the Great Sphinx,Effect Monster,LIGHT,Beast,3500,3000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by paying 500 Life Points when both ""Andro Sphinx"" and ""Sphinx Teleia"" on your side of the field are destroyed at the same time; then you can Special Summon this monster from your hand or Deck. When this card is Special Summoned, by paying 500 Life Points, increase the ATK of this card by 3000 points until the end of the End Phase."
Tragoedia,Effect Monster,DARK,Fiend,?,?,"When you take Battle Damage: You can Special Summon this card from your hand. This card gains 600 ATK and DEF for each card in your hand. Once per turn: You can send 1 monster from your hand to the Graveyard to target 1 face-up monster your opponent controls with the same Level as the sent monster; take control of that target. Once per turn: You can target 1 monster in your Graveyard; this card's Level becomes the same as that target's, until the End Phase."
Triamid Sphinx,Effect Monster,EARTH,Rock,2500,2500,"Cannot be Normal Summoned/Set. Must be Special Summoned with the effect of a ""Triamid"" card, and cannot be Special Summoned by other ways. If a face-up ""Triamid"" card(s) you control, except ""Triamid Sphinx"", is destroyed by battle or card effect: You can Special Summon this card from your hand. While you control another ""Triamid"" card, this card gains 500 ATK and DEF for each Field Spell Card with a different name in your Graveyard, also monsters your opponent controls cannot attack, except to attack ""Triamid Sphinx""."
Ulevo,Effect Monster,EARTH,Winged Beast,3000,2500,"This card cannot be Special Summoned. This card must be Tribute Summoned by offering 3 Winged Beast-Type monsters on your side of the field as Tributes. If this card attacks your opponent's Life Points directly and makes them 0, the controller of this card wins the Match."
Ultimate Conductor Tyranno,Effect Monster,LIGHT,Dinosaur,3500,3200,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 2 Dinosaur-Type monsters from your Graveyard. Once per turn, during either player's Main Phase: You can destroy 1 monster in your hand or field, and if you do, change all face-up monsters your opponent controls to face-downDefense Position. This card can attack all monsters your opponent controls, once each. At the start of the Damage Step, if this card attacks a Defense Position monster: You can inflict 1000 damage to your opponent, and if you do, send that Defense Position monster to the Graveyard."
Ultimate Obedient Fiend,Effect Monster,FIRE,Fiend,3500,3000,This card can only attack if this card is the only card on your side of the field and if you also have no cards in your hand. The effects of Effect Monsters that this card destroys are negated.
"Uria, Lord of Searing Flames",Effect Monster,FIRE,Pyro,0,0,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by sending 3 face-up Trap Cards you control to the Graveyard, and cannot be Special Summoned by other ways. This card gains 1000 ATK for each Continuous Trap Card in your Graveyard. Once per turn: You can target 1 Set Spell/Trap Card your opponent controls; destroy that target. Spell and Trap Cards cannot be activated in response to this effect's activation."
Vennominaga the Deity of Poisonous Snakes,Effect Monster,DARK,Reptile,0,0,"Cannot be Normal Summoned or Set. Must first be Special Summoned with ""Rise of the Snake Deity"" and cannot be Special Summoned by other ways except by its own effect. This card gains 500 ATK for each Reptile-Type monster in your Graveyard. This card cannot be targeted by, and is unaffected by, Spell/Trap effects and other Effect Monsters' effects. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other Reptile-Type monster from your Graveyard; Special Summon this card. When this card inflicts Battle Damage to your opponent: Place 1 Hyper-Venom Counter on it. When 3 Hyper-Venom Counters are on this card, you win the Duel."
Water Dragon Cluster,Effect Monster,WATER,Sea Serpent,2800,2600,"Cannot be Normal Summoned/Set. Must be Special Summoned with the effect of a ""Bonding"" Spell/Trap. If this card is Special Summoned: You can activate this effect; Effect Monsters your opponent currently controls cannot activate their effects for the rest of this turn, also change their ATK to 0 until the end of this turn. (Quick Effect): You can Tribute this card; Special Summon 2 ""Water Dragon"" from your hand and/or Deckin Defense Position, ignoring their Summoning conditions."
Winged Kuriboh LV10,Effect Monster,LIGHT,Fairy,300,200,"Cannot be Normal Summoned or Set. Must be Special Summoned with ""Transcendent Wings"" and cannot be Special Summoned by other ways. During your opponent's Battle Phase: You can Tribute this face-up card; destroy all Attack Position monsters your opponent controls and inflict damage to your opponent equal to the combined original ATK of those destroyed monster(s)."
Yubel,Effect Monster,DARK,Fiend,0,0,"This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. Before damage calculation, when this face-up Attack Position card is attacked by an opponent's monster: Inflict damage to your opponent equal to that monster's ATK. During your End Phase: Tribute 1 other monster or destroy this card. When this card is destroyed, except by its own effect: Its owner can Special Summon 1 ""Yubel - Terror Incarnate"" from their hand, Deck or Graveyard."
"Zaphion, the Timelord",Effect Monster,WATER,Fairy,0,0,"Cannot be Special Summoned from the Deck. If you control no monsters, you can Normal Summon this card without Tributing. Cannot be destroyed by battle or card effects. You take no battle damage from attacks involving this card. At the end of the Battle Phase, if this card battled: Shuffle all Spells and Traps your opponent controls into the Deck. If this card is sent from the field to the GY: You can draw 1 card. Once per turn, during your Standby Phase: Shuffle this card into the Deck."
Zushin the Sleeping Giant,Effect Monster,EARTH,Warrior,0,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing a monster you control with 10 Zushin Counters, and cannot be Special Summoned by other ways. Once per turn: You can reveal this card in your hand, then target 1 Level 1 Normal Monster you control (keep this card revealed until the end of this turn); place 1 Zushin Counter on it. Unaffected by other cards' effects. If this card battles a monster, during damage calculation: ATK and DEF of this card become equal to the current ATK of the monster it is battling +1000, during that damage calculation only."
Subterror Behemoth Stalagmo,Flip/Effect Monster,EARTH,Rock,2800,2100,"FLIP: You can discard 1 ""Subterror"" monster, and if you do, draw 2 cards. You can only use this effect of ""Subterror Behemoth Stalagmo"" once per turn. When a face-up monster you control is flipped face-down, if you control no face-up monsters: You can Special Summon this card from your hand in Defense Position. Once per turn: You can change this card to face-down Defense Position."
A-to-Z-Dragon Buster Cannon,Fusion/Effect Monster,LIGHT,Machine,4000,4000,"""ABC-Dragon Buster"" + ""XYZ-Dragon Cannon"""
,,,,,,"Must be Special Summoned (from your Extra Deck) by banishing cards you control with the above original names, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) During either player's turn, when your opponent activates a Spell/Trap Card, or monster effect: You can discard 1 card; negate the activation, and if you do, destroy that card. During either player's turn: You can banish this card, then target 1 each of your banished ""ABC-Dragon Buster"" and ""XYZ-Dragon Cannon""; Special Summon them."
Armed Dragon Catapult Cannon,Fusion/Effect Monster,LIGHT,Machine,3500,3000,"""VWXYZ-Dragon Catapult Cannon"" + ""Armed Dragon LV7"""
,,,,,,"Must first be Special Summoned (from your Extra Deck) during a Duel you Special Summoned both the above cards, by banishing the above cards from your field and/or GY. (You do not use ""Polymerization"".) Your opponent cannot activate cards or effects with the same name as any banished card. Once per turn, during your opponent's turn (Quick Effect): You can banish 1 card from your Deck or Extra Deck, face-up; banish all cards your opponent control and in their GY."
Blue-Eyes Twin Burst Dragon,Fusion/Effect Monster,LIGHT,Dragon,3000,2500,"""Blue-Eyes White Dragon"" + ""Blue-Eyes White Dragon"""
,,,,,,"Must be either Fusion Summoned, or Special Summoned by sending the above monsters you control to the Graveyard (in which case you do not use ""Polymerization""), and cannot be Special Summoned by other ways. Cannot be destroyed by battle. This card can make up to 2 attacks on monsters during each Battle Phase. At the end of the Damage Step, when this card attacks an opponent's monster, but the opponent's monster was not destroyed by the battle: You can banish that opponent's monster."
Chaos Ancient Gear Giant,Fusion/Effect Monster,DARK,Machine,4500,3000,"4 ""Ancient Gear"" monsters"
,,,,,,"Must be Fusion Summoned and cannot be Special Summoned by other ways. Unaffected by Spell/Trap effects. Your opponent's monsters cannot activate their effects during the Battle Phase. This card can attack all monsters your opponent controls, once each. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent."
Chimeratech Megafleet Dragon,Fusion/Effect Monster,DARK,Machine,0,0,"1 ""Cyber Dragon"" monster + 1+ monster in the Extra Monster Zone"
,,,,,,"Cannot be used as Fusion Material. Must first be Special Summoned (from your Extra Deck) by sending the above cards from either field to the GY. (You do not use ""Polymerization"".) The original ATK of this card becomes 1200 x the number of Fusion Materials used for its Special Summon."
Crimson Nova Trinity the Dark Cubic Lord,Fusion/Effect Monster,DARK,Fiend,4500,3000,"3 x ""Crimson Nova the Dark Cubic Lord"""
,,,,,,"Must be Fusion Summoned with the above Fusion Materials and cannot be Special Summoned by other ways. Cannot be targeted, or destroyed by, your opponent's card effects. When this card declares an attack: Halve your opponent's LP. When this card destroys a monster by battle: You can activate this effect; this card can make a second attack during this Battle Phase. If you take effect damage: Inflict damage to your opponent equal to the damage you took."
Cyber End Dragon,Fusion/Effect Monster,LIGHT,Machine,4000,2800,"Cyber Dragon + ""Cyber Dragon"" + ""Cyber Dragon"""
,,,,,,"A Fusion Summon of this card can only be done with the above Fusion Material Monsters. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent."
Cyber Eternity Dragon,Fusion/Effect Monster,LIGHT,Machine,2800,4000,"1 ""Cyber Dragon"" monster + 2 Machine monsters"
,,,,,,"If you have a Machine Fusion Monster(s) in your GY, your opponent cannot target this card with card effects, also it cannot be destroyed by your opponent's card effects. If this Fusion Summoned card you control is sent to your GY by an opponent's card: You can Special Summon 1 ""Cyber Dragon"" from your hand, Deck, or GY. You can banish this card from your GY; this turn, your opponent cannot target Fusion Monsters you control with card effects, also they cannot be destroyed by your opponent's card effects."
Cyberdarkness Dragon,Fusion/Effect Monster,DARK,Machine,2000,2000,"5 ""Cyberdark"" Effect Monsters"
,,,,,,"Must first be Fusion Summoned. If this card is Special Summoned: You can equip 1 Dragon or Machine monster from your GY to this card. Gains ATK equal to the original ATK of the monster equipped to it by this effect. When your opponent activates a card or effect (Quick Effect): You can send 1 Equip Card you control to the GY; negate the activation, and if you do, destroy that card."
D/D/D Wave Oblivion King Caesar Ragnarok,Fusion/Effect Monster,DARK,Fiend,3200,3000,"2 ""D/D/D"" monsters"
,,,,,,"Once per turn, when an attack is declared involving this card: You can target 1 other ""D/D"" or ""Dark Contract"" card you control; return it to the hand, and if you do, equip 1 face-up monster your opponent controls to this card, except the battling monster. This card gains ATK equal to the combined original ATK of the monsters equipped to it by this effect."
Dangerous Frightfur Nightmary,Fusion/Effect Monster,DARK,Fiend,2000,3000,"1 ""Edge Imp"" monster + 2 ""Fluffal"" monsters"
,,,,,,"Gains 300 ATK for each Fairy and Fiend monster in your GY, during your turn only. When this Fusion Summoned card destroys a monster by battle: You can send ""Frightfur"", ""Fluffal"", and/or ""Edge Imp"" monsters from your Deck to the GY, equal to the original Level of that destroyed monster. When your opponent activates a card or effect that targets this card on the field (Quick Effect): You can banish 1 ""Frightfur"" monster from your Extra Deck; negate that effect."
Destiny End Dragoon,Fusion/Effect Monster,DARK,Warrior,3000,3000,"Destiny HERO - Plasma + ""Destiny HERO - Dogma"""
,,,,,,"A Fusion Summon of this card can only be done with the above Fusion Material Monsters. Once per turn: You can target 1 monster your opponent controls; destroy that target and inflict damage to your opponent equal to its ATK on the field. You cannot conduct your Battle Phase the turn you activate this effect. During your Standby Phase, if this card is in your Graveyard: You can banish 1 ""Destiny HERO"" card from your Graveyard; Special Summon this card."
Destiny HERO - Dominance,Fusion/Effect Monster,DARK,Warrior,2900,2600,"3 ""Destiny HERO"" monsters"
,,,,,,"During your Main Phase: You can look at the top 5 cards of your Deck or your opponent's Deck, then place them on the top of the Deck in any order. When this card destroys an opponent's monster by battle: You can draw 1 card. If this Fusion Summoned card is destroyed by battle or card effect: You can target 3 Level 9 or lower ""Destiny HERO"" monsters with different names in your GY; Special Summon them. You can only use each effect of ""Destiny HERO - Dominance"" once per turn."
Destiny HERO - Dusktopia,Fusion/Effect Monster,DARK,Warrior,3000,3000,"1 ""Destiny HERO"" Fusion Monster + 1 ""Destiny HERO"" monster"
,,,,,,"If this card is Fusion Summoned: You can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials. Once per turn (Quick Effect): You can target 1 monster on the field; make it unable to be destroyed by battle or card effects, and if you do, neither player takes any battle damage from attacks involving that monster (these effects last until the end of this turn.)"
Dragon Knight Draco-Equiste,Fusion/Effect Monster,WIND,Dragon,3200,2000,1 Dragon-Type Synchro Monster + 1 Warrior-Type Monster
,,,,,,"This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). Once per turn, you can select 1 Dragon-Type Synchro Monster in the Graveyard. Remove it from play, treat this card's name as that monster's name, and give this card the same effects as that monster, until the End Phase. While this card is in face-up Attack Position, any effect damage you would take from an opponent's card effect is inflicted to your opponent instead."
El Shaddoll Shekhinaga,Fusion/Effect Monster,EARTH,Machine,2600,3000,"1 ""Shaddoll"" monster + 1 EARTH monster"
,,,,,,"Must first be Fusion Summoned. During either player's turn, when a Special Summoned monster activates its effect while you have a ""Shaddoll"" card in your hand: You can negate the activation, and if you do, destroy that monster, then send 1 ""Shaddoll"" card from your hand to the Graveyard. You can only use this effect of ""El Shaddoll Shekhinaga"" once per turn. If this card is sent to the Graveyard: You can target 1 ""Shaddoll"" Spell/Trap Card in your Graveyard; add it to your hand."
Elemental HERO Electrum,Fusion/Effect Monster,LIGHT,Warrior,2900,2600,"Elemental HERO Avian + ""Elemental HERO Burstinatrix"" + ""Elemental HERO Clayman"" + ""Elemental HERO Bubbleman"""
,,,,,,"Must be Fusion Summoned and cannot be Special Summoned by other ways. While face-up on the field, this card is also WIND, WATER, FIRE, and EARTH-Attribute. When this card is Fusion Summoned: Shuffle all banished cards into the Deck(s). This card gains 300 ATK for each monster your opponent controls that shares an Attribute with this card."
"Gaia Drake, the Universal Force",Fusion/Effect Monster,EARTH,Beast-Warrior,3500,2800,"1 ""Gaia Knight, the Force of Earth"" + 1 non-Effect Synchro Monster"
,,,,,,"This card cannot be targeted by, or destroyed by, the effects of Effect Monsters."
Gem-Knight Lady Brilliant Diamond,Fusion/Effect Monster,EARTH,Rock,3400,2000,"3 ""Gem-Knight"" monsters"
,,,,,,"Must first be Fusion Summoned with the above Fusion Materials. You can only Special Summon ""Gem-Knight Lady Brilliant Diamond(s)"" once per turn. Once per turn: You can send 1 ""Gem-Knight"" monster you control to the Graveyard, and if you do, Special Summon 1 ""Gem-Knight"" Fusion Monster from your Extra Deck, ignoring its Summoning conditions."
Gladiator Beast Domitianus,Fusion/Effect Monster,DARK,Sea Serpent,3500,1200,"""Gladiator Beast Vespasius"" + 2 ""Gladiator Beast"" monsters"
,,,,,,"Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) Once per turn, when your opponent activates a monster effect (Quick Effect): You can negate the activation, and if you do, destroy it. You choose the attack targets for your opponent's attacks. At the end of the Battle Phase, if this card battled: You can return this card to the Extra Deck; Special Summon 1 ""Gladiator Beast"" monster from your Deck."
Goyo Emperor,Fusion/Effect Monster,EARTH,Warrior,3300,2500,2 EARTH Warrior-Type Synchro Monsters
,,,,,,"When this card, or a monster you control that is owned by your opponent, destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon that monster to your side of the field. When your opponent Special Summons a monster(s), except during the Damage Step: You can Tribute 1 EARTH Warrior-Type Synchro Monster; take control of that monster(s). If this face-up card leaves the field: Return control of all monsters you control to the owner."
Greedy Venom Fusion Dragon,Fusion/Effect Monster,DARK,Dragon,3300,2500,"1 ""Predaplant"" monster + 1 DARK monster whose original Level is 8 or higher"
,,,,,,"Must first be Fusion Summoned. Once per turn: You can target 1 face-up monster on the field; until the end of this turn, change that target's ATK to 0, also that target has its effects negated. If this card is destroyed and sent to the Graveyard: Destroy as many monsters on the field as possible, then you can banish 1 Level 8 or higher DARK monster from your Graveyard and Special Summon this card from the Graveyard."
Idaten the Conqueror Star,Fusion/Effect Monster,LIGHT,Warrior,3000,2200,2 Level 5 or higher Warrior monsters
,,,,,,"If this card is Fusion Summoned: You can add 1 Level 5 Warrior monster from your Deck to your hand. You can only use this effect of ""Idaten the Conqueror Star"" once per turn. Once per turn: You can discard any number of cards; this card gains 200 ATK for each card discarded. Once per battle, during damage calculation, if this card battles an opponent's monster with an equal or lower Level (Quick Effect): You can make that opponent's monster's ATK become 0 during that damage calculation only."
Imperion Magnum the Superconductive Battlebot,Fusion/Effect Monster,EARTH,Rock,4000,4000,"""Valkyrion the Magna Warrior"" + ""Berserkion the Electromagna Warrior"""
,,,,,,"Must be Fusion Summoned with the above Fusion Materials and cannot be Special Summoned by other ways. Once per turn, during either player's turn, when your opponent activates a Spell/Trap Card, or monster effect: You can negate the activation, and if you do, destroy that card. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 1 ""Valkyrion the Magna Warrior"" and 1 ""Berserkion the Electromagna Warrior"" from your hand and/or Deck, ignoring their Summoning conditions."
Invoked Elysium,Fusion/Effect Monster,LIGHT,Fairy,3200,4000,"1 ""Invoked"" monster + 1 monster that was Special Summoned from the Extra Deck"
,,,,,,"Must first be Fusion Summoned with the above Fusion Materials. While face-up on the field, this card is also DARK, EARTH, WATER, FIRE, and WIND-Attribute. Once per turn, during either player's turn: You can target 1 ""Invoked"" monster you control or in your Graveyard; banish it and all monsters your opponent controls with the same Attribute as that monster."
Lunalight Leo Dancer,Fusion/Effect Monster,DARK,Beast-Warrior,3500,3000,"""Lunalight Panther Dancer"" + 1 ""Lunalight"" monster"
,,,,,,"Must be Fusion Summoned with the above Fusion Materials and cannot be Special Summoned by other ways. Cannot be targeted, or destroyed by, your opponent's card effects. This card can make a second attack during each Battle Phase. Once per turn, at the end of the Damage Step, if this card attacked a monster: You can destroy all Special Summoned monsters your opponent controls."
Naturia Exterio,Fusion/Effect Monster,EARTH,Beast,2800,2400,"""Naturia Beast"" + ""Naturia Barkion"""
,,,,,,"A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. While this card is face-up on the field, you can negate the activation of a Spell/Trap Card, and destroy it, by removing from play 1 card from your Graveyard, then sending the top card of your Deck to the Graveyard."
Naturia Gaiastrio,Fusion/Effect Monster,EARTH,Rock,3200,2100,2 Earth Synchro Monsters
,,,,,,"During either player's turn, when a card or effect is activated that targets exactly 1 card on the field (and no other cards): You can send 1 card from your hand to the Graveyard; negate the activation, and if you do, destroy that card."
"Oneiros, the Dream Mirror Erlking",Fusion/Effect Monster,LIGHT,Fairy,3000,3000,"2 ""Dream Mirror"" monsters with different Attributes"
,,,,,,"While face-up on the field, this card is also DARK-Attribute. You can only use each of the following effects of ""Oneiros, the Dream Mirror Erlking"" once per turn."
,,,,,,If another monster you control is Tributed (except during the Damage Step): You can target 1 card on the field; destroy it.
,,,,,,"If this card in its owner's possession is destroyed by an opponent's card: You can Special Summon 1 ""Dream Mirror"" monster from your GY, except ""Oneiros, the Dream Mirror Erlking""."
Phantasm Emperor Trilojig,Fusion/Effect Monster,DARK,Fiend,4000,4000,3 Level 10 monsters
,,,,,,"If this card is Special Summoned, or if another monster is Special Summoned from the GY to your field while you control this monster: You can target 1 face-up monster your opponent controls; inflict damage to your opponent equal to half its original ATK. You can only use this effect of ""Phantasm Emperor Trilojig"" once per turn."
Prank-Kids Battle Butler,Fusion/Effect Monster,WIND,Thunder,3000,3000,"""Prank-Kids Lampsies"" + ""Prank-Kids Dropsies"" + ""Prank-Kids Fansies"""
,,,,,,"Must be Fusion Summoned. (Quick Effect): You can Tribute this card; destroy all monsters your opponent controls. If this card in your possession is sent to your GY by your opponent's card: You can target 1 non-Fusion Monster in your GY; Special Summon it. You can only use this effect of ""Prank-Kids Battle Butler"" once per turn."
Rainbow Neos,Fusion/Effect Monster,LIGHT,Warrior,4500,2500,"Elemental HERO Neos + ""Rainbow Dragon"" or ""Rainbow Dark Dragon"""
,,,,,,Must be Fusion Summoned with the above Fusion Material Monsters and cannot be Special Summoned by other ways. Once per turn: You can activate 1 of these effects.
,,,,,,Send 1 monster you control to the Graveyard; shuffle all monsters your opponent controls into the Deck.
,,,,,,Send 1 Spell/Trap Card you control to the Graveyard; shuffle all Spell and Trap Cards your opponent controls into the Deck.
,,,,,,Send 1 card from the top of your Deck to the Graveyard; shuffle all cards in your opponent's Graveyard into the Deck.
Ritual Beast Ulti-Gaiapelio,Fusion/Effect Monster,LIGHT,Psychic,3200,2100,"1 ""Ritual Beast Ulti-"" monster + 1 ""Ritual Beast Tamer"" monster + 1 ""Spiritual Beast"" monster"
,,,,,,"Must be Special Summoned (from your Extra Deck) by banishing the above cards you control, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) If Summoned this way, this card gains this effect."
,,,,,,"During either player's turn, when a Spell/Trap Card, or monster effect, is activated: You can banish 1 ""Ritual Beast"" card from your hand; negate the activation, and if you do, destroy it."
Super Vehicroid - Mobile Base,Fusion/Effect Monster,EARTH,Machine,0,5000,"1 ""roid"" Fusion Monster + 1 ""roid"" monster"
,,,,,,"You can target 1 face-up monster your opponent controls; Special Summon 1 ""roid"" monster from your Deck or Extra Deck with ATK less than or equal to that monster. You can only use this effect of ""Super Vehicroid - Mobile Base"" once per turn. Once per turn, during the End Phase: You can target 1 ""roid"" monster in your Main Monster Zone (other than this card); return that monster you control to the hand, and if you do, move this card you control to that monster's Monster Zone."
Supreme Arcanite Magician,Fusion/Effect Monster,LIGHT,Spellcaster,1400,2800,1 Spellcaster-Type Synchro Monster + 1 Spellcaster-Type monster
,,,,,,"This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). When this card is Fusion Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. Once per turn, you can remove 1 Spell Counter from your side of the field to activate one of the following effects:"
,,,,,,"Select 1 card on the field, and destroy it."
,,,,,,Draw 1 card.
Thunder Dragon Titan,Fusion/Effect Monster,LIGHT,Thunder,3200,3200,"3 ""Thunder Dragon"" monsters"
,,,,,,"Must be either Fusion Summoned, or Special Summoned by banishing 1 Thunder monster from your hand and 1 Thunder Fusion Monster you control, except ""Thunder Dragon Titan"" (in which case you do not use ""Polymerization""). When a Thunder monster's effect is activated in the hand, even during the Damage Step (Quick Effect): You can destroy 1 card on the field. If this card would be destroyed by card effect, you can banish 2 cards from your GY instead."
Timaeus the Knight of Destiny,Fusion/Effect Monster,LIGHT,Warrior,?,?,"""Legendary Knight Timaeus"" + ""Legendary Knight Critias"" + ""Legendary Knight Hermos"""
,,,,,,"Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the Graveyard, and cannot be Special Summoned by other ways. (You do not use ""Polymerization"".) This card is unaffected by other cards' effects. Once per battle, if this card attacks or is attacked, during damage calculation (in either player's turn): You can make this card's ATK and DEF become equal to the ATK of the monster on the field with the highest ATK (your choice, if tied). When this card is destroyed by battle: You can Special Summon 3 ""Legendary Knight"" monsters from your hand, Deck, and/or Graveyard, ignoring their Summoning conditions."
UFOroid Fighter,Fusion/Effect Monster,LIGHT,Machine,?,?,UFOroid + 1 Warrior-Type monster
,,,,,,A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. The original ATK and DEF of this card become equal to the combined original ATK of the 2 Fusion Material Monsters you used for the Fusion Summon of this card.
Ultimate Ancient Gear Golem,Fusion/Effect Monster,EARTH,Machine,4400,3400,"Ancient Gear Golem + 2 ""Ancient Gear"" monsters"
,,,,,,"This card cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. If this card is destroyed, Special Summon 1 ""Ancient Gear Golem"" from your Graveyard, ignoring the Summoning conditions."
Ultimate Axon Kicker,Fusion/Effect Monster,LIGHT,Psychic,2900,1700,1 Psychic-Type Synchro Monster + 1 Psychic-Type monster.
,,,,,,"This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). This card cannot be destroyed by card effects. During battle between this attacking card and a Defense Position monster whose DEF is lower than than the ATK of this card, inflict the difference as Battle Damage to your opponent. When this card destroys an opponent's monster by battle and sends it to the Graveyard, you gain Life Points equal to the destroyed monster's ATK."
Worm Zero,Fusion/Effect Monster,LIGHT,Reptile,?,0,"2 or more Reptile-Type ""Worm"" monsters."
,,,,,,"For each Fusion Material Monster with a different name used to Fusion Summon this card, it gains 500 ATK, and also gains these effects:"
,,,,,,"2+: Once per turn, you can select 1 Reptile-Type monster in your Graveyard, and Special Summon it in face-down Defense Position."
,,,,,,4+: You can remove from play 1 Reptile-Type monster from your Graveyard to send 1 monster on the field to the Graveyard.
,,,,,,"6+: Once per turn, you can draw 1 card."
D/D/D Super Doom King Purple Armageddon,Fusion/Pendulum/Effect Monster,DARK,Fiend,3500,3000,"2 ""D/D/D"" monsters"
,,,,,,"You can target 1 Attack Position monster your opponent controls; destroy it, and if you do, inflict damage to your opponent equal to half its original ATK. You can only use this effect of ""D/D/D Super Doom King Purple Armageddon"" once per turn. Before damage calculation, if an opponent's monster battles: You can make its ATK become equal to its original ATK until the end of the Damage Step. If this card in the Monster Zone is destroyed: You can place this card in your Pendulum Zone."
,,,,,,
,,,,,,Pendulum Scale: 1
,,,,,,"Pendulum Effect: Once per turn, before damage calculation, if your ""D/D/D"" Fusion Monster battles an opponent's monster: You can make that opponent's monster lose 1000 ATK until the end of this turn (even if this card leaves the field)."
Odd-Eyes Venom Dragon,Fusion/Pendulum/Effect Monster,DARK,Dragon,3300,2500,"1 ""Starving Venom"" monster + 1 ""Odd-Eyes"" monster"
,,,,,,"Must be Fusion Summoned, and can then be Pendulum Summoned. Once per turn: You can target 1 face-up monster your opponent controls; until the End Phase, this card gains ATK equal to its ATK, and if it does, this card's name becomes that monster's original name, and replace this effect with that monster's original effects. If this card in the Monster Zone is destroyed: You can Special Summon 1 monster from your Pendulum Zone, and if you do, place this card in your Pendulum Zone."
,,,,,,
,,,,,,Pendulum Scale: 1
,,,,,,"Pendulum Effect: Once per turn: You can target 1 Fusion Monster you control; it gains 1000 ATK for each monster your opponent controls, until the end of this turn."
Obelisk the Tormentor (Non-Playable),Normal Monster,DIVINE,Divine Beast,4000,4000,"The descent of this mighty creature shall be heralded by burning winds and twisted lands. And with the coming of this horror, those who draw breath shall know the true meaning of eternal slumber."
