Card Name,Type,Attribute   ,Sub Type    ,ATK    ,DEF    ,Card Text
,,,,,,"Neither player can Special Summon 2 or more monsters at the same time. Once per turn, during either player's turn, when an effect of a card in the Graveyard is activated: You can negate the activation. During either player's turn: You can Tribute this Synchro Summoned card; Special Summon 1 LIGHT Dragon-Type Synchro Monster from your Extra Deck in Defense Position, except ""Blue-Eyes Spirit Dragon"", but destroy it during the End Phase of this turn."
"Chaofeng, Phantom of the Yang Zing",Synchro/Effect Monster,LIGHT,Wyrm,2800,2200,1 Tuner + 1 or more non-Tuner monsters
,,,,,,"While this Synchro Summoned card is on the field, your opponent cannot activate effects of monsters with the same original Attribute(s) as the ""Yang Zing"" monster(s) used for the Synchro Summon of this card. When this Synchro Summoned card is destroyed by battle or card effect and sent to the Graveyard: You can add 1 Tuner monster from your Deck to your hand. Once per turn, when a monster(s) your opponent controls is destroyed by battle or card effect: You can Special Summon 1 Wyrm-Type monster from your Deck, in Defense Position, whose original Attribute matches the original Attribute that 1 of those destroyed monsters had on the field."
Cloudcastle,Synchro/Effect Monster,WIND,Machine,0,3000,1 Tuner + 1 or more non-Tuner monsters
,,,,,,When this card is Synchro Summoned: You can target 1 Level 9 monster in your Graveyard; Special Summon that target. Level 8 or lower monsters cannot attack the turn they are Normal or Special Summoned.
Crystron Phoenix,Synchro/Effect Monster,WATER,Machine,2800,2000,1 Tuner Synchro Monster + 1 or more non-Tuner Synchro Monsters
,,,,,,If this card is Synchro Summoned: You can banish all Spell and Trap Cards your opponent controls and in their Graveyard. If this Synchro Summoned card is destroyed by battle or card effect: You can target 1 other monster in your Graveyard; Special Summon it.
Crystron Quariongandrax,Synchro/Effect Monster,WATER,Machine,3000,3000,2 or more Tuners + 1 non-Tuner monster
,,,,,,"If this card is Synchro Summoned: You can target monsters your opponent controls and/or in their Graveyard, up to the number of Synchro Materials used for the Synchro Summon of this card; banish them. If this Synchro Summoned card is destroyed by battle or card effect: You can target 1 banished monster, except this card; Special Summon it to your field."
F.A. Motorhome Transport,Synchro/Effect Monster,LIGHT,Machine,0,3000,1 Tuner + 1+ non-Tuner monsters
,,,,,,"Gains ATK equal to its Level x 300. Each time a ""F.A."" Spell/Trap Card or effect is activated: You can increase the Level of this card by 1. This card gains the following effect(s), based on its current Level."
,,,,,,Level 11 or higher: Cannot be destroyed by battle or card effects.
,,,,,,"Level 13 or higher: Once per turn: You can target 1 ""F.A."" monster in your GY; Special Summon it."
Giganticastle,Synchro/Effect Monster,EARTH,Rock,2900,2800,1 Tuner + 1 or more non-Tuner monsters
,,,,,,This card gains 200 ATK and DEF for each non-Tuner Synchro Material Monster used to Synchro Summon this card.
Hot Red Dragon Archfiend Abyss,Synchro/Effect Monster,DARK,Dragon,3200,2500,1 Tuner + 1 non-Tuner DARK Dragon-Type Synchro Monster
,,,,,,"During either player's turn: You can target 1 face-up card your opponent controls; negate its effects until the end of this turn. When this card inflicts battle damage to your opponent: You can target 1 Tuner monster in your Graveyard; Special Summon it in Defense Position. You can only use each effect of ""Hot Red Dragon Archfiend Abyss"" once per turn."
Hyper Psychic Blaster,Synchro/Effect Monster,EARTH,Psychic,3000,2500,1 Tuner + 1 or more non-Tuner Psychic-Type Monsters
,,,,,,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points. If this card attacks a Defense Position monster whose DEF is lower than the ATK of this card, gain Life Points equal to the difference at the end of the Damage Step."
"Karakuri Super Shogun mdl 00N ""Bureibu""",Synchro/Effect Monster,EARTH,Machine,3000,1500,1 Tuner + 1+ non-Tuner Machine monsters
,,,,,,"If this card is Synchro Summoned: You can Special Summon 1 ""Karakuri"" monster from your Deck. Monsters you control in Defense Position cannot be destroyed by battle. Once per turn, if the battle position of a face-up ""Karakuri"" monster(s) you control is changed (except during the Damage Step): You can target 1 card your opponent controls; banish it."
Locomotion R-Genex,Synchro/Effect Monster,DARK,Machine,2500,2000,"1 ""Genex"" Tuner + 1 or more non-Tuner DARK monsters"
,,,,,,"When this card is Synchro Summoned, take control of the face-up monster your opponent controls with the highest Level. (If it's a tie, you get to choose.)"
Mecha Phantom Beast Jaculuslan,Synchro/Effect Monster,WIND,Machine,2700,2000,"1 ""Mecha Phantom Beast"" Tuner + 1 or more non-Tuner ""Mecha Phantom Beast"" monsters"
,,,,,,"When this card is Synchro Summoned: You can Tribute ""Mecha Phantom Beast Tokens"" up to the number of cards in your opponent's hand; randomly discard cards from your opponent's hand, equal to the number of Tributed monsters. Other ""Mecha Phantom Beast"" monsters you control cannot be destroyed by battle or card effects. If this card in its owner's possession is destroyed by your opponent (by battle or card effect): You can Set 1 Quick-Play Spell Card directly from your Deck."
Mist Wurm,Synchro/Effect Monster,WIND,Thunder,2500,1500,1 Tuner + 2 or more non-Tuner monsters.
,,,,,,"When this card is Synchro Summoned, return up to 3 cards your opponent controls to the hand."
Overmind Archfiend,Synchro/Effect Monster,DARK,Psychic,3300,3000,1 Psychic-Type Tuner + 2 or more non-Tuner Psychic-Type monsters
,,,,,,"Once per turn, you can select 1 Psychic-Type monster in your Graveyard, and remove it from play. When this card is sent from the field to the Graveyard, Special Summon as many monsters as possible that were removed from play by this effect."
Scrap Twin Dragon,Synchro/Effect Monster,EARTH,Dragon,3000,2200,"1 ""Scrap"" Tuner + 1 or more non-Tuner monsters"
,,,,,,"Once per turn, you can select 1 card you control and 2 cards your opponent controls. Destroy the one you control and return the two your opponent controls to the hand. When this card is destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard, select 1 non-Synchro ""Scrap"" monster in your Graveyard, and Special Summon it."
Superheavy Samurai Beast Kyubi,Synchro/Effect Monster,EARTH,Machine,1900,2500,"1 Tuner + 1 or more non-Tuner ""Superheavy Samurai"" monsters"
,,,,,,"This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation. If you have no Spell/Trap Cards in your Graveyard, this card gains 900 DEF for each Special Summoned monster your opponent controls."
"Trishula, Dragon of the Ice Barrier",Synchro/Effect Monster,WATER,Dragon,2700,2000,1 Tuner + 2 or more non-Tuner monsters
,,,,,,"When this card is Synchro Summoned, you can activate this effect to remove from play up to one card each from your opponent's hand, field and Graveyard. (The card in the hand is chosen at random.)"
Vermillion Dragon Mech,Synchro/Effect Monster,FIRE,Machine,2700,1800,1 Tuner + 1 or more non-Tuner monsters
,,,,,,"Once per turn: You can banish 1 Tuner from your hand, field, or Graveyard, then target 1 card on the field; destroy it. If this Synchro Summoned card is destroyed by card effect and sent to the Graveyard: You can target 1 of your banished Tuners; add it to your hand."
Vylon Alpha,Synchro/Effect Monster,LIGHT,Machine,2200,1100,"1 ""Vylon"" Tuner + 1 or more non-Tuner monsters"
,,,,,,"When this card is Synchro Summoned: You can target 1 Equip Spell Card in your Graveyard; equip that target to this card. While this card is equipped with an Equip Card, it cannot be destroyed by Spell/Trap effects, except for Equip Cards."
XX-Saber Gottoms,Synchro/Effect Monster,EARTH,Beast-Warrior,3100,2600,1 Tuner + 1 or more EARTH monsters
,,,,,,"You can Tribute 1 X-Saber"" monster to discard 1 random card from your opponent's hand."
"Yoko, the Graceful Mayakashi",Synchro/Effect Monster,FIRE,Zombie,2900,2400,"1 Tuner + 1+ non-Tuner monsters / You can only control 1 ""Yoko, the Graceful Mayakashi"". You can only use each of these effects of ""Yoko, the Graceful Mayakashi"" once per turn."
,,,,,,"If a Synchro Monster in your possession whose original Level is 11 is destroyed by battle or an opponent's card effect while this card is in the GY: You can banish 1 other Zombie monster from your GY, and if you do, Special Summon this card."
,,,,,,If this card is Special Summoned from the GY: You can destroy 1 monster your opponent controls.
CXyz Coach Lord Ultimatrainer,Xyz/Effect Monster,FIRE,Warrior,3800,2300,4 Level 9 monsters
,,,,,,"This card cannot be targeted by card effects. If this card has an Xyz Monster as an Xyz Material, it gains this effect."
,,,,,,"Once per turn: You can detach 1 Xyz Material from this card; draw 1 card and reveal it, then if it was a monster, inflict 800 damage to your opponent."
Galaxy-Eyes Cipher Blade Dragon,Xyz/Effect Monster,LIGHT,Dragon,3200,2800,3 Level 9 monsters
,,,,,,"You can also Xyz Summon this card by using a Rank 8 ""Galaxy-Eyes"" Xyz Monster you control as material. (Transfer its materials to this card.) Cannot be used as material for an Xyz Summon. Once per turn: You can detach 1 material from this card, then target 1 card on the field; destroy it. If this Xyz Summoned card you control, is destroyed by battle with an opponent's attacking monster, or destroyed by an opponent's card effect, and sent to your GY: You can target 1 ""Galaxy-Eyes Cipher Dragon"" in your GY; Special Summon it."
Infinitrack Earth Slicer,Xyz/Effect Monster,EARTH,Machine,3100,2100,2 Level 9 Monsters
,,,,,,"When this card destroys an opponent's monster by battle: You can attach that monster to this card as material. You can only use each of the following effects of ""Infinitrack Earth Slicer"" once per turn."
,,,,,,"You can detach any number of materials from this card, then target that many cards on the field; destroy them."
,,,,,,If this card is in your GY: You can Tribute 1 Machine Link Monster; Special Summon this card in Defense Position.
"Jormungandr, Generaider Boss of Eternity",Xyz/Effect Monster,EARTH,Reptile,?,?,2+ Level 9 monsters
,,,,,,"You can only control 1 ""Jormungandr, Generaider Boss of Eternity"". This card's original ATK/DEF become 1000 x its number of materials. (Quick Effect): You can detach 1 material from this card; each player draws 1 card, then each player that drew attaches 1 card from their hand or field to this card. You can only use this effect of ""Jormungandr, Generaider Boss of Eternity"" once per turn."
Neo Galaxy-Eyes Cipher Dragon,Xyz/Effect Monster,LIGHT,Dragon,4500,3000,3 Level 9 monsters
,,,,,,"If this card has a ""Cipher"" card as Xyz Material, it gains this effect."
,,,,,,"Once per turn: You can detach up to 3 Xyz Materials from this card; monsters you control cannot attack your opponent directly for the rest of this turn, except this card, also for each Material detached, take control of 1 opponent's face-up monster until the End Phase, but while this effect is applied, they have their effects negated, their ATK become 4500, also their names become ""Neo Galaxy-Eyes Cipher Dragon""."
Nine-Lives Cat,Xyz/Effect Monster,EARTH,Zombie,900,3300,2 Level 9 monsters
,,,,,,"Your opponent cannot target other monsters you control, that were Special Summoned from the GY, with card effects. You can detach 1 material from this card, then target 1 Level 9 monster in your GY or 1 monster in your opponent's GY; Special Summon it. You can only use this effect of ""Nine-Lives Cat"" once per turn."
Number 92: Heart-eartH Dragon,Xyz/Effect Monster,DARK,Dragon,0,0,3 Level 9 Monsters
,,,,,,"This card cannot be destroyed by battle, also your opponent takes any battle damage you would have taken from battles involving this card. During your opponent's End Phase: You can detach 1 Xyz Material from this card; banish all cards your opponent currently controls that were Normal or Special Summoned, or were Set, this turn. If this card is destroyed while it has Xyz Material: You can Special Summon this card from the Graveyard. When you do: It gains 1000 ATK for every card currently banished."
Number 95: Galaxy-Eyes Dark Matter Dragon,Xyz/Effect Monster,DARK,Dragon,4000,0,3 Level 9 monsters
,,,,,,"You can also Xyz Summon this card by using a ""Galaxy-Eyes"" Xyz Monster you control as the Xyz Material. (Xyz Materials attached to that monster also become Xyz Materials on this card.) Cannot be used as an Xyz Material for an Xyz Summon. When this card is Xyz Summoned: You can send 3 Dragon-Type monsters with different names from your Deck to the Graveyard; your opponent banishes 3 monsters from their Deck. You can detach 1 Xyz Material from this card; this card can make up to 2 attacks on monsters during each Battle Phase this turn."
Number 9: Dyson Sphere,Xyz/Effect Monster,LIGHT,Machine,2800,3000,2 Level 9 monsters
,,,,,,"Once per Battle Step, during your opponent's turn, if this card with Xyz Material is attacked: Negate the attack. When this card is targeted for an attack, while it has no Xyz Materials: You can target 2 monsters in your Graveyard; attach those targets to this card as Xyz Materials. During your Main Phase 1: You can detach 1 Xyz Material from this card; this card can attack your opponent directly this turn if your opponent controls a monster whose ATK is higher than this card."
Number C107: Neo Galaxy-Eyes Tachyon Dragon,Xyz/Effect Monster,LIGHT,Dragon,4500,3000,3 Level 9 monsters
,,,,,,"Once per turn: You can detach 1 Xyz Material from this card; until the end of this turn, negate the effects of all other face-up cards currently on the field, also your opponent cannot activate cards or effects. If this card has ""Number 107: Galaxy-Eyes Tachyon Dragon"" as an Xyz Material, it gains this effect."
,,,,,,You can Tribute 2 monsters; this card can make up to 3 attacks on monsters during each Battle Phase this turn.
Number C15: Gimmick Puppet Giant Hunter,Xyz/Effect Monster,DARK,Machine,2500,1500,3 Level 9 monsters
,,,,,,"Once per turn: You can detach 1 Xyz Material from this card, then target 1 card your opponent controls; destroy it, and if you do, and it was a monster, inflict damage to your opponent equal to its original ATK."
Number C40: Gimmick Puppet of Dark Strings,Xyz/Effect Monster,DARK,Machine,3300,2000,3 Level 9 monsters
,,,,,,"When this card is Special Summoned: Destroy all monsters on the field with String Counters, and if you destroyed a monster(s) with this effect, draw 1 card, then inflict damage to your opponent equal to the highest original ATK among those destroyed monsters (your choice, if tied). Once per turn: You can detach 1 Xyz Material from this card; place 1 String Counter on each face-up monster your opponent controls."
Number C88: Gimmick Puppet Disaster Leo,Xyz/Effect Monster,DARK,Machine,3500,2500,4 Level 9 monsters
,,,,,,"Must be Special Summoned with a ""Rank-Up-Magic"" Spell Card that targeted ""Number 88: Gimmick Puppet of Leo"", and cannot be Special Summoned by other ways. This card cannot be targeted by card effects. Once per turn: You can detach 1 Xyz Material from this card; inflict 1000 damage to your opponent. During your End Phase, if your opponent's Life Points are 2000 or less and this card has no Xyz Materials, you win the Duel."
Phantom Fortress Enterblathnir,Xyz/Effect Monster,WIND,Machine,2900,2500,2 Level 9 monsters
,,,,,,"Once per turn: You can detach 1 Xyz Material from this card, then activate 1 of these effects;"
,,,,,,Banish 1 card your opponent controls.
,,,,,,Banish 1 random card from your opponent's hand.
,,,,,,Banish 1 card from your opponent's Graveyard.
,,,,,,"Banish the top card of your opponent's Deck, face-up."
True King of All Calamities,Xyz/Effect Monster,DARK,Wyrm,3000,3000,2 or more Level 9 monsters
,,,,,,"Once per turn, during either player's turn: You can detach 1 Xyz Material from this card and declare 1 Attribute; this turn, all face-up monsters on the field become that Attribute, also all monsters in your opponent's possession with that Attribute cannot activate their effects or attack. Monsters that ""True Draco"" and ""True King"" monsters in your hand would destroy with their effects can be chosen from your opponent's field."
