Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Ghostrick Yuki-onna,Effect Monster,DARK,Spellcaster,1000,800,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When this card is destroyed by battle and sent to the Graveyard: You can change the monster that destroyed it to face-down Defense Position, and if you do, it cannot change its battle position."
Giant Germ,Effect Monster,DARK,Fiend,1000,100,"When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. You can also Special Summon any number of ""Giant Germs"" from your Deck in face-up Attack Position."
Gishki Abyss,Effect Monster,WATER,Fish,800,500,"When this card is Summoned: You can add 1 ""Gishki"" monster with 1000 or less DEF from your Deck to your hand, except ""Gishki Abyss""."
Gishki Reliever,Effect Monster,WATER,Aqua,500,800,"When this card is Normal or Flip Summoned: You can target 1 other monster you control; return that target to the hand. You must control another face-up ""Gishki"" monster to activate and to resolve this effect."
Gishki Vanity,Effect Monster,WATER,Aqua,1000,800,"During your Main Phase: You can discard this card to activate the following effect: During this turn, your opponent cannot activate the effects of Spells, Trap, or Effect Monsters in response to the activation of a ""Gishki"" Ritual Spell Card or the Ritual Summon of a ""Gishki"" Ritual Monster."
Gishki Vision,Effect Monster,WATER,Sea Serpent,700,500,"If you Ritual Summon a WATER Ritual Monster, this card can be used as the entire Tribute. You can discard this card; add 1 ""Gishki"" Ritual Monster from your Deck to your hand."
Gokipon,Effect Monster,EARTH,Insect,800,800,When this card is destroyed by battle and sent to the Graveyard: You can add 1 Insect-Type monster with 1500 or less ATK from your Deck to your hand.
Gouki Headbatt,Effect Monster,EARTH,Warrior,800,0,"If this card is in your hand: You can send 1 other ""Gouki"" monster from your hand to the GY, then target 1 ""Gouki"" monster you control; Special Summon this card in Defense Position, and if you do, the targeted monster gains 800 ATK until the end of this turn. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Headbatt"". You can only use each effect of ""Gouki Headbatt"" once per turn."
"Gren, Tactician of Dark World",Effect Monster,DARK,Fiend,300,500,If this card is discarded to the Graveyard by a card effect: Target 1 Spell/Trap Card on the field; destroy that target.
Gusto Griffin,Effect Monster,WIND,Winged Beast,800,300,"If this card is sent from the hand to the Graveyard: You can Special Summon 1 ""Gusto"" monster from your Deck. You can only use the effect of ""Gusto Griffin"" once per turn."
"Gwenhwyfar, Queen of Noble Arms",Effect Monster,LIGHT,Spellcaster,300,300,"You can target 1 ""Noble Knight"" monster you control; equip this card from your hand or Graveyard to that target. You can only use this effect of ""Gwenhwyfar, Queen of Noble Arms"" once per turn. The equipped monster gains 300 ATK. Apply the appropriate effect, depending on the Attribute of the equipped monster."
,,,,,,"LIGHT: If the equipped monster would be destroyed by a card effect, you can destroy this card instead."
,,,,,,"DARK: If the equipped monster battles an opponent's monster, at the start of the Damage Step. You can destroy that monster, then destroy this card."
Hand of Nephthys,Effect Monster,WIND,Spellcaster,600,600,"You can Tribute this card and 1 other monster; Special Summon 1 ""Sacred Phoenix of Nephthys"" from your hand or Deck."
Herald of Green Light,Effect Monster,LIGHT,Fairy,300,500,Send this card and 1 other Fairy-Type monster from your hand to the Graveyard to activate this effect. Negate the activation of your opponent's Spell Card and destroy it. This effect can be activated during either player's turn.
Herald of Purple Light,Effect Monster,LIGHT,Fairy,300,500,Send this card and 1 other Fairy-Type monster from your hand to the Graveyard to activate this effect. Negate the activation of your opponent's Trap Card and destroy it. This effect can be activated during either player's turn.
Hero Kid,Effect Monster,EARTH,Warrior,300,600,"When this card is Special Summoned: You can Special Summon any number of ""Hero Kid""(s) from your Deck."
Horseytail,Effect Monster,WIND,Plant,400,500,"When this card is destroyed by battle and sent the Graveyard, Special Summon 1 ""Horsetail Token"" (Plant-Type/WIND/Level 1/ATK 0/DEF 0) to your opponent's side of the field in Defense Position. When this Token is destroyed by battle with a Plant-Type monster, its controller sends 1 card from their hand to the Graveyard."
Hoshiningen,Effect Monster,LIGHT,Fairy,500,700,"As long as this card remains face-up on the field, increase the ATK of all LIGHT monsters by 500 points and decrease the ATK of all DARK monsters by 400 points."
Imairuka,Effect Monster,WATER,Sea Serpent,1000,1000,"When this card on the field is destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard: Send the top card of your Deck to the Graveyard, then, if it was a WATER monster, draw 1 card."
Infernity Dwarf,Effect Monster,DARK,Warrior,800,500,"While you have no cards in your hand, during battle between an attacking monster you control and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent."
Infernoid Antra,Effect Monster,FIRE,Fiend,0,2000,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard, while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 face-up card your opponent controls; return it to the hand. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect)."
Infinitrack Harvester,Effect Monster,EARTH,Machine,0,2100,"If this card is Normal or Special Summoned: You can add 1 ""Infinitrack"" monster from your Deck to your hand, except ""Infinitrack Harvester"". You can target 1 other Machine monster you control; the Levels of both that monster and this card become the combined original Levels of those 2 monsters, until the end of this turn. You can only use each effect of ""Infinitrack Harvester"" once per turn."
Interceptomato,Effect Monster,EARTH,Plant,800,800,"During your opponent's turn. You can banish this card from your Graveyard; this turn, any effect damage you take becomes 0 (this is a Quick Effect)."
Inzektor Ladybug,Effect Monster,DARK,Insect,500,100,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 2, also it gains ATK and DEF equal to this card's ATK and DEF. While this card is equipped to a monster: You can send this Equip Card to the Graveyard to target 1 face-up monster you control; increase that target's Level by up to 2."
Ipiria,Effect Monster,EARTH,Reptile,500,500,"If this card is Summoned: Draw 1 card. You can only use this effect of ""Ipiria"" once per turn."
Iron Chain Blaster,Effect Monster,EARTH,Machine,1100,0,"Once per turn, you can send 1 ""Iron Chain"" monster you control to the Graveyard to inflict 800 damage to your opponent."
Jinzo #7,Effect Monster,DARK,Machine,500,400,This monster can attack your opponent's Life Points directly.
Junk Converter,Effect Monster,EARTH,Warrior,400,200,"You can discard this card and 1 Tuner; add 1 ""Synchron"" monster from your Deck to your hand. If this card is sent to the GY as Synchro Material: You can target 1 Tuner in your GY; Special Summon it in Defense Position, but it cannot activate its effects this turn. You can only use each effect of ""Junk Converter"" once per turn."
Jurrac Stauriko,Effect Monster,FIRE,Dinosaur,500,400,"If this card is destroyed by battle, Special Summon 2 ""Jurrac Token""s (Dinosaur-Type/FIRE/Level 1/ATK 0/DEF 0) in Defense Position. These Tokens cannot be Tributed for a Tribute Summon, unless it is for a ""Jurrac"" monster."
Kagemusha of the Six Samurai,Effect Monster,EARTH,Warrior,400,1800,"During either player's turn, when exactly 1 face-up ""Six Samurai"" monster you control is targeted by a Spell Card, Trap Card, or card effect that could have targeted this card: You can activate this effect; that Spell/Trap/effect now targets this face-up card on the field, instead."
"Kahkki, Guerilla of Dark World",Effect Monster,DARK,Fiend,300,500,If this card is discarded to the Graveyard by a card effect: Target 1 monster on the field; destroy that target.
"Kalantosa, Mystical Beast of the Forest",Effect Monster,EARTH,Beast,200,1400,If this card is Special Summoned by the effect of a Beast-Type monster: You can target 1 card on the field; destroy that target.
"Karakuri Merchant mdl 177 ""Inashichi""",Effect Monster,EARTH,Machine,500,1500,"This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. When this card is Normal Summoned, you can add 1 ""Karakuri"" card from your Deck to your hand."
Karakuri Spider,Effect Monster,EARTH,Machine,400,500,"If this card attacks a DARK monster, destroy the attack target after damage calculation."
Key Man the Key Warrior,Effect Monster,EARTH,Warrior,1000,500,"Once per turn, during your Main Phase: You can make this card Level 3 until the End Phase."
Kiseitai,Effect Monster,DARK,Fiend,300,800,"When your opponent's monster attacks this card in face-down Defense Position, this card becomes an Equip Spell Card equipped to the attacking monster (No damage calculation is conducted). During each of your opponent's Standby Phases, increase your Life Points by half of the ATK of the monster equipped with this card."
Knightmare Corruptor Iblee,Effect Monster,DARK,Cyberse,0,0,"When this card is Normal Summoned: You can target 1 Link Monster in your GY; Special Summon it to your field so it points to this card, but change its ATK to 0, also negate its effects. You cannot Special Summon monsters, except Link Monsters. If this card in its owner's control is sent to the GY: You can Special Summon this card to your opponent's field in Defense Position. You can only use this effect of ""Knightmare Corruptor Iblee"" once per turn."
Kozmo Scaredy Lion,Effect Monster,LIGHT,Psychic,1200,500,"During either player's turn: You can banish this card; Special Summon 1 Level 3 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmo Scaredy Lion"" once per turn. Once per turn: You can pay 500 LP, then target 3 of your banished ""Kozmo"" monsters; return them to the Graveyard, and if you do, inflict 500 damage to your opponent."
Kozmo Strawman,Effect Monster,LIGHT,Psychic,500,1800,"During either player's turn: You can banish this card; Special Summon 1 Level 3 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmo Strawman"" once per turn. Once per turn: You can pay 500 LP, then target 1 of your banished ""Kozmo"" monsters; Special Summon it, but its effects are negated, also destroy it during the End Phase."
Larvae Moth,Effect Monster,EARTH,Insect,500,400,"This monster cannot be Normal Summoned or Set. This card can only be Special Summoned by offering Petit Moth"" as a Tribute on the 2nd of your turns after ""Petit Moth"" has been equipped with ""Cocoon of Evolution""."""
Laundry Dragonmaid,Effect Monster,WATER,Dragon,500,1600,"If this card is Normal or Special Summoned: You can send the top 3 cards of your Deck to the GY. At the start of the Battle Phase: You can return this card to the hand, and if you do, Special Summon 1 Level 7 ""Dragonmaid"" monster from your hand or GY. You can only use each effect of ""Laundry Dragonmaid"" once per turn."
Lee the World Chalice Fairy,Effect Monster,LIGHT,Fairy,100,2000,"If this card is Normal or Special Summoned: You can add 1 ""World Chalice"" monster from your Deck to your hand. If this card is in your GY: You can send 1 monster from your hand or field to the GY; add this card to your hand. You can only use each effect of ""Lee the World Challice Fairy"" once per turn."
Lefty Driver,Effect Monster,EARTH,Machine,300,100,"If this card is Special Summoned: You can make this card become Level 3 until the end of this turn. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; add 1 ""Righty Driver"" from your Deck to your hand. You can only use this effect of ""Lefty Driver"" once per turn."
Lemon Magician Girl,Effect Monster,LIGHT,Spellcaster,800,600,"Once per turn: You can Tribute 1 ""Magician Girl"" monster, except ""Lemon Magician Girl""; add 1 Spellcaster-Type monster from your Deck to your hand. Once per turn, if this card is targeted for an attack: You can Special Summon 1 Spellcaster-Type monster from your hand, but its effects (if any) are negated, then change the attack target to it, and if you do, the attacking monster's ATK becomes half its current ATK."
Lifeforce Harmonizer,Effect Monster,WIND,Psychic,800,400,"When your opponent activates a card's effect that inflicts damage, you can discard this card to negate its activation and destroy it."
Link Infra-Flier,Effect Monster,WIND,Cyberse,0,1800,"You can Special Summon this card (from your hand) to your zone a Link Monster points to. You can only Special Summon ""Link Infra-Flier"" once per turn this way."
Little Chimera,Effect Monster,FIRE,Beast,600,550,"As long as this card remains face-up on the field, increase the ATK of all FIRE monsters by 500 points and decrease the ATK of all WATER monsters by 400 points."
Lunalight Black Sheep,Effect Monster,DARK,Beast-Warrior,100,600,"""You can discard this card, then activate 1 of these effects;"
,,,,,,"Add 1 """"Lunalight"""" monster from your Graveyard to your hand, except """"Lunalight Black Sheep""""."
,,,,,,"Add 1 """"Polymerization"""" from your Deck to your hand."
,,,,,,"If this card is sent to the Graveyard as a Fusion Material for a Fusion Summon: You can add to your hand, 1 face-up """"Lunalight"""" Pendulum Monster from your Extra Deck or 1 """"Lunalight"""" monster from your Graveyard, except """"Lunalight Black Sheep""""."""
Lunalight White Rabbit,Effect Monster,DARK,Beast-Warrior,800,800,"When this card is Normal Summoned: You can target 1 ""Lunalight"" monster in your Graveyard, except ""Lunalight White Rabbit""; Special Summon it in Defense Position.Once per turn: You can target Spell/Trap Cards your opponent controls, up to the number of other ""Lunalight"" cards you control; return them to the hand."
Magicat,Effect Monster,LIGHT,Spellcaster,600,500,"If this card is sent to the Graveyard for the Synchro Summon of a Spellcaster-Type Synchro Monster, you can return 1 Spell Card from your Graveyard to the top of your Deck."
Magician's Robe,Effect Monster,DARK,Spellcaster,700,2000,"During your opponent's turn: You can discard 1 Spell/Trap Card; Special Summon 1 ""Dark Magician"" from your Deck (this is a Quick Effect). During your opponent's turn, if you activate a Spell/Trap Card or effect while this card is in your Graveyard (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Magician's Robe"" once per turn."
Malicevorous Fork,Effect Monster,DARK,Fiend,400,400,You can send 1 other Fiend-Type monster from your hand to the Graveyard; Special Summon this card from your hand.
Malicevorous Knife,Effect Monster,DARK,Fiend,600,100,"When this card is Normal Summoned: You can target 1 ""Malicevorous"" monster in your Graveyard except ""Malicevorous Knife""; Special Summon that target."
Malicevorous Spoon,Effect Monster,DARK,Fiend,100,500,"When a ""Malicevorous"" monster with a different name is Normal or Special Summoned to your side of the field (except during the Damage Step): You can target 1 Level 2 Fiend-Type monster in your Graveyard; Special Summon that target. Its effects are negated. You can only use the effect of ""Malicevorous Spoon"" once per turn."
Marincess Sea Star,Effect Monster,WATER,Cyberse,800,400,"You can send this card from your hand to the GY, then target 1 ""Marincess"" monster you control; it gains 800 ATK until the end of this turn. You can use this effect of ""Marincess Sea Star"" up to twice per turn."
Master Craftsman Gamil??,Effect Monster,FIRE,Pyro,200,200,"During either player's Damage Step, when a face-up monster you control is attacking or being attacked: You can send this card from your hand to the Graveyard; that monster gains 300 ATK until the end of this turn."
Matriarch of Nephthys,Effect Monster,WIND,Spellcaster,600,600,"You can target 1 Level 4 or lower ""Nephthys"" monster in your GY, except ""Matriarch of Nephthys""; destroy 1 card in your hand, and if you do, Special Summon the targeted monster in Defense Position, but negate its effects. During your next Standby Phase after this card was destroyed by card effect and sent to the GY: You can Special Summon this card from the GY. You can only use each effect of ""Matriarch of Nephthys"" once per turn."
"Maxx ""C""",Effect Monster,EARTH,Insect,500,200,"During either player's turn: You can send this card from your hand to the Graveyard; this turn, each time your opponent Special Summons a monster(s), immediately draw 1 card. You can only use 1 ""Maxx ""C"""" per turn."
Mecha Bunny,Effect Monster,EARTH,Machine,800,100,"When this card is flipped face-up, select 1 card on the field and inflict 500 damage to its controller. When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 ""Mecha Bunny"" from your Deck in face-down Defense Position."
Medusa Worm,Effect Monster,EARTH,Rock,500,600,"Once per turn, during your Main Phase, you can flip this card into face-down Defense Position. When this card is Flip Summoned, destroy 1 monster on your opponent's side of the field."
Millennium-Eyes Illusionist,Effect Monster,DARK,Spellcaster,0,1400,"(Quick Effect): You can discard this card, then target 1 Effect Monster your opponent controls; equip that target to an ""Eyes Restrict"" Fusion Monster or ""Relinquished"" you control, as if it were equipped by that monster's effect. If an ""Eyes Restrict"" Fusion Monster(s) or a ""Relinquished"" is Special Summoned: Add this card from your GY to your hand (this is not optional). You can only use each effect of ""Millennium-Eyes Illusionist"" once per turn."
Mimir of the Nordic Ascendant,Effect Monster,DARK,Fairy,600,0,"Once per turn, at the start of your Standby Phase, if you control a face-up ""Nordic"" monster, you can send 1 Spell Card from your hand to the Graveyard to Special Summon this card from your Graveyard."
Miracle Flipper,Effect Monster,LIGHT,Spellcaster,300,500,"If you control a ""Miracle Flipper"", you cannot Summon this card. Your opponent cannot select another face-up monster as an attack target. If this card is destroyed by battle, Special Summon it to your opponent's side of the field at the end of the Battle Phase. If this card is destroyed by the effect of a Spell or Trap Card, destroy 1 monster your opponent controls."
Miracle Jurassic Egg,Effect Monster,EARTH,Dinosaur,0,2000,"While this card is face-up on your side of the field, this card cannot be removed from play. Place 2 counters on this card each time a Dinosaur-Type Monster card is sent to your Graveyard. By Tributing this card, select and Special Summon 1 Dinosaur-Type Monster from your deck whose Level is equal to or lower than the number of counters on this card when it was Tributed."
Mithra the Thunder Vassal,Effect Monster,LIGHT,Thunder,800,1000,"If this card is in your hand: You can activate this effect; you cannot Special Summon monsters from the Extra Deck for the rest of this turn, also Special Summon this card, and if you do, Special Summon 1 ""Vassal Token"" (Thunder-Type/LIGHT/Level 1 /ATK800/DEF 1000) to your opponent's side of the field in Defense Position. If this card is Tributed for a Tribute Summon: You can activate this effect; you can Tribute Summon 1 monster during your Main Phase this turn, in addition to your Normal Summon/Setthis turn. (You can only gain this effect once per turn.) You can only use each effect of ""Mithra the Thunder Vassal"" once per turn."
Mogmole,Effect Monster,EARTH,Beast,800,800,"When this card on the field is destroyed and sent to the Graveyard: You can Special Summon it from your Graveyard in face-up Defense Position. You can only use the effect of ""Mogmole"" once per Duel."
Morphtronic Cameran,Effect Monster,LIGHT,Machine,800,600,"While in Attack Position: When this card is destroyed by battle, you can Special Summon 1 Level 4 or lower ""Morphtronic"" monster from your hand or Graveyard, except ""Morphtronic Cameran""."
,,,,,,"While in Defense Position: ""Morphtronic"" monsters on the field cannot be targeted by effects."
Morphtronic Clocken,Effect Monster,EARTH,Machine,600,1100,While in Attack Position: This card gains 500 ATK for each Morph Counter on it.
,,,,,,"While in Defense Position: Once per turn, you can place 1 Morph Counter on this card. You can Tribute this card to inflict 1000 damage to your opponent for each Morph Counter on it."
Muka Muka,Effect Monster,EARTH,Rock,600,300,"As long as this card remains face-up on the field, increase the ATK and DEF of this card by 300 points for every card in the controller's hand."
Mystic Swordsman LV2,Effect Monster,FIRE,Warrior,900,0,"If this card attacks a face-down Defense Position monster, destroy the monster immediately with this card's effect without flipping it face-up or applying damage calculation. During the End Phase of a turn that this card destroyed a monster by battle, by sending this card to the Graveyard, Special Summon 1 ""Mystic Swordsman LV4"" from your hand or Deck."
Naturia Antjaw,Effect Monster,EARTH,Insect,400,200,"When your opponent Special Summons a monster(s), you can Special Summon 1 Level 3 or lower ""Naturia"" monster from your Deck."
Naturia Beans,Effect Monster,EARTH,Plant,100,1200,"Once per turn, this card cannot be destroyed by battle. When this face-up card is selected as an attack target, inflict 500 Damage to your opponent."
Naturia Eggplant,Effect Monster,EARTH,Plant,1000,700,"When this card is sent from the field to the Graveyard, you can select 1 ""Naturia"" monster in your Graveyard, except ""Naturia Eggplant"", and add it to your hand."
Naturia Pineapple,Effect Monster,EARTH,Plant,100,100,"All face-up monsters you control are treated as Plant-Type. During your Standby Phase, if you do not control a face-up ""Naturia Pineapple"", and have no monsters in your Graveyard except Plant or Beast-Type: You can Special Summon this card from your Graveyard. You must not control any Spell or Trap Cards to activate and resolve this effect."
Naturia Sunflower,Effect Monster,EARTH,Plant,500,0,"You can Tribute this card and 1 other ""Naturia"" monster you control to negate the activation of an opponent's Effect Monster's effect and destroy that Effect Monster."
Necro Defender,Effect Monster,DARK,Fiend,0,800,"During your Main Phase, you can remove from play this card from your Graveyard to select 1 monster you control. Until your opponent's next End Phase, that monster cannot be destroyed by battle, and you take no Battle Damage from battles involving it."
Necro Linker,Effect Monster,DARK,Fiend,600,0,"You can Tribute this card to select 1 ""Synchron"" Tuner monster in your Graveyard. Special Summon that monster. It cannot be used as a Synchro Material Monster during the turn it is Special Summoned by this effect."
Nightmare Horse,Effect Monster,DARK,Zombie,500,400,This card can attack your opponent's Life Points directly even if there is a monster on your opponent's side of the field.
Nimble Angler,Effect Monster,WATER,Fish,600,100,"If this card is sent from the hand or Deck to the Graveyard: You can Special Summon up to 2 Level 3 or lower ""Nimble"" monsters from your Deck, except ""Nimble Angler""."
Nimble Beaver,Effect Monster,WATER,Beast,400,100,"When this card is Normal Summoned: You can Special Summon 1 Level 3 or lower ""Nimble"" monster from your Deck or GY."
Nimble Manta,Effect Monster,WATER,Fish,800,100,"When this card is sent from the field to the Graveyard by a card effect: You can Special Summon any number of ""Nimble Manta"" from your Deck."
Nimble Momonga,Effect Monster,EARTH,Beast,1000,100,"When this card is destroyed by battle and sent to the Graveyard, gain 1000 Life Points. You can also Special Summon any number of ""Nimble Momongas"" from your Deck in face-down Defense Position."
Nimble Musasabi,Effect Monster,EARTH,Beast,800,100,"When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. You can also Special Summon up to 2 ""Nimble Musasabi"" from your Deck to your opponent's side of the field in face-up Attack Position. This card cannot be Tributed for a Tribute Summon."
Nimble Sunfish,Effect Monster,WATER,Fish,1000,100,"When this card is destroyed by battle and sent to the Graveyard, send 1 Fish-type monster from your Deck to the Graveyard. Then, you can Special Summon 1 ""Nimble Sunfish"" from your Deck."
Noisy Gnat,Effect Monster,EARTH,Insect,700,300,"You can send this card from your hand to the Graveyard to increase the Level of 1 monster on the field by 1, until the End Phase."
Nubian Guard,Effect Monster,FIRE,Warrior,500,500,"If this card inflicts Battle Damage to your opponent's Life Points, you can return 1 Continuous Spell Card from your Graveyard to the top of your Deck."
Nurse Dragonmaid,Effect Monster,EARTH,Dragon,500,1600,"If this card is Normal or Special Summoned: You can target 1 Level 4 or lower ""Dragonmaid"" monster in your GY, except ""Nurse Dragonmaid""; Special Summon it. At the start of the Battle Phase: You can return this card to the hand, and if you do, Special Summon 1 Level 7 ""Dragonmaid"" monster from your hand or GY. You can only use each effect of ""Nurse Dragonmaid"" once per turn."
Ojama Blue,Effect Monster,LIGHT,Beast,0,1000,"When this card is destroyed by battle and sent to the Graveyard, you can add 2 ""Ojama"" cards from your Deck to your hand (this can include ""Ojamuscle"")."
Ojama Red,Effect Monster,LIGHT,Beast,0,1000,"When this card is Normal Summoned, you can Special Summon up to 4 ""Ojama"" monsters from your hand in Attack Position."
Overlay Eater,Effect Monster,LIGHT,Reptile,300,800,You can banish this card from your Graveyard; take 1 Xyz Material from a monster your opponent controls and attach it to an Xyz Monster you control as Xyz Material.
Parasite Paranoid,Effect Monster,EARTH,Insect,500,300,"(Quick Effect): You can target 1 face-up monster on the field; equip this card from your hand to that target. The equipped monster becomes an Insect monster, cannot attack Insect monsters, also its effects that activate by targeting an Insect monster(s) are negated. You can only use this effect of ""Parasite Paranoid"" once per turn. If this Equip Card is sent to the GY: You can Special Summon 1 Level 7 or higher Insect monster from your hand, ignoring its Summoning conditions."
Performapal Spikeagle,Effect Monster,WIND,Winged Beast,900,900,"Once per turn: You can target 1 face-up monster you control; if it attacks a Defense Position monster this turn, inflict piercing battle damage to your opponent."
Performapal Sword Fish,Effect Monster,WATER,Fish,600,600,If this card is Normal Summoned or Special Summoned: All monsters your opponent currently controls lose 600 ATK and DEF. If you Special Summon a monster(s) while you control this card: All monsters your opponent currently controls lose 600 ATK and DEF.
Petiteranodon,Effect Monster,EARTH,Dinosaur,500,500,"If this card is destroyed by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or higher Dinosaur-Type monster from your Deck, but it cannot attack this turn."
Phoenixian Seed,Effect Monster,FIRE,Plant,800,0,"You can send this face-up card to the Graveyard to Special Summon 1 ""Phoenixian Cluster Amaryllis"" from your hand."
Piranha Army,Effect Monster,WATER,Fish,800,200,The Battle Damage this card inflicts by attacking your opponent's Life Points directly is doubled.
Pixie Knight,Effect Monster,LIGHT,Spellcaster,1300,200,"When this card is sent to the Graveyard as a result of battle, your opponent selects 1 Spell Card from your Graveyard, and places that card on the top of your Deck."
Playful Possum,Effect Monster,EARTH,Beast,800,600,"During your Main Phase, if your opponent controls a face-up monster with a higher ATK than the ATK of this card, you can destroy this card on the field. During your Standby Phase, if this card is destroyed by this effect, you can Special Summon this card from the Graveyard."
Poison Draw Frog,Effect Monster,WATER,Aqua,100,100,"When this face-up card on the field is sent to the Graveyard (unless it was attacked while face-down and destroyed as a result of battle), you can draw 1 card from your Deck."
Power Supplier,Effect Monster,EARTH,Spellcaster,400,400,"Once per turn, you can select 1 face-up monster you control. It gains 400 ATK while you control this face-up card. (A monster cannot gain more than 400 ATK from this card's effect.)"
Prank-Kids Dropsies,Effect Monster,WATER,Aqua,1000,1000,"If this card is sent to the GY as material for the Fusion or Link Summon of a ""Prank-Kids"" monster: You can gain 1000 LP, then you can Special Summon 1 ""Prank-Kids"" monster from your hand or Deck in Defense Position, except ""Prank-Kids Dropsies"". You can only use this effect of ""Prank-Kids Dropsies"" once per turn."
Predaplant Chlamydosundew,Effect Monster,DARK,Plant,600,200,"Monsters with a Predator Counter that you use as Fusion Materials are treated as DARK. During your Main Phase: You can Fusion Summon 1 DARK Fusion Monster from your Extra Deck, using this card on the field and monsters from your hand, field, and/or monsters with a Predator Counter your opponent controls as Fusion Materials. You can only use this effect of ""Predaplant Chlamydosundew"" once per turn."
Predaplant Flytrap,Effect Monster,DARK,Plant,400,800,"Once per turn: You can target 1 face-up monster your opponent controls; place 1 Predator Counter on it, and if it is Level 2 or higher, it becomes Level 1 as long as it has a Predator Counter. At the start of the Damage Step, when this card battles a monster with an equal or lower Level: You can destroy that monster, then increase this card's Level by the original Level of the destroyed monster."
Predaplant Squid Drosera,Effect Monster,DARK,Plant,800,400,"You can send this card from your hand to the Graveyard, then target 1 face-up monster you control; this turn, it can attack all monsters your opponent controls with a Predator Counter, once each. If this face-up card leaves the field: Place 1 Predator Counter on each Special Summoned monster your opponent controls, and if you do, any of those monsters that are Level 2 or higher become Level 1 as long as they have a Predator Counter."
Prior of the Ice Barrier,Effect Monster,WATER,Aqua,1000,400,"If you control a face-up ""Ice Barrier"" monster, you can Special Summon this card (from your hand). You cannot Special Summon any Level 5 or higher monsters the turn you use this effect. You can Tribute this card to target 1 ""Ice Barrier"" monster in your Graveyard, except ""Prior of the Ice Barrier""; Special Summon that target."
Prohibit Snake,Effect Monster,LIGHT,Cyberse,500,1000,"At the start of the Damage Step, if your Cyberse Link Monster battles an opponent's monster: You can send this card from your hand to the GY; return that opponent's monster to the hand. When your Cyberse monster destroys an opponent's monster by battle and sends it to the GY, while this card is in your GY: You can banish 1 card from your GY, then target 1 Level 4 or lower Cyberse monster in your GY; add it to your hand. You can only use each effect of ""Prohibit Snake"" once per turn."
Psi-Beast,Effect Monster,EARTH,Psychic,700,500,"When this card is Normal Summoned, you can remove from play 1 Psychic-Type monster from your Deck. This card's Level becomes the Level of that monster."
Psychic Ace,Effect Monster,DARK,Psychic,1000,0,If this card in the Monster Zone is Tributed: You can target 1 card on the field; destroy it.
Quillbolt Hedgehog,Effect Monster,EARTH,Machine,800,800,"If you control a face-up Tuner monster, you can Special Summon this card from your Graveyard. If this card was Summoned this way, remove it from play when it is removed from the field. (deck contains 2)"
R-Genex Crusher,Effect Monster,EARTH,Machine,800,800,"When this card is Normal Summoned successfully, you can add 1 Level 4 ""R-Genex"" monster from your deck to your hand."
Rainbow Flower,Effect Monster,EARTH,Plant,400,500,This monster may attack your opponent's Life Points directly.
"Recon, Scout Fur Hire",Effect Monster,WIND,Beast,1000,500,"During your Main Phase: You can Special Summon 1 monster ""Fur Hire"" from your hand, except ""Recon, Scout Fur Hire"". If a monster ""Fur Hire"" is Special Summoned to your field while you control this monster (except during the Damage Step): You can target 1 Set card on the field; destroy it. You can only use each effect of ""Recon, Scout Fur Hire"" once per turn."
Relinquished Spider,Effect Monster,EARTH,Insect,300,500,"If you have 4 or more Insect-Type monsters in your Graveyard, you can Tribute this card to destroy all face-up Defense Position monsters your opponent controls."
Ritual Beast Tamer Elder,Effect Monster,WIND,Psychic,200,1000,"After you Normal Summon this card, you can Normal Summon 1 ""Ritual Beast"" monster during your Main Phase this turn, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) You can only Special Summon ""Ritual Beast Tamer Elder(s)"" once per turn."
Ronintoadin,Effect Monster,WATER,Aqua,100,2000,"This face-up card's name is treated as ""Des Frog"". You can remove from play 1 ""Frog"" monster in your Graveyard, except ""Frog the Jam"", to Special Summon this card from your Graveyard. This card cannot be used as a Synchro Material Monster."
