Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Lightning Punisher,Effect Monster,DARK,Thunder,2600,1600,"After a Chain with 3 or more Links resolves, destroy 1 card on your opponent's side of the field. This effect cannot activate if multiple cards/effects with the same name were activated in that Chain."
Lightray Daedalus,Effect Monster,LIGHT,Sea Serpent,2600,1500,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 4 or more LIGHT monsters in your Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can target 1 Field Spell Card and 2 other cards on the field; destroy them."
Lightray Diabolos,Effect Monster,LIGHT,Dragon,2800,1000,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by having 5 or more LIGHT monsters with different names in your Graveyard. Once per turn: You can banish 1 LIGHT monster from your Graveyard to target 1 Set card your opponent controls; reveal that target, then return that target to either the top or bottom of the Deck."
Lord Gaia the Fierce Knight,Effect Monster,EARTH,Warrior,2300,2100,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). Once per turn, if a monster(s) with ATK higher than this card is Special Summoned to your opponent's field (except during the Damage Step): You can make this card gain 700 ATK until the end of this turn."
Machina Fortress,Effect Monster,EARTH,Machine,2500,1600,"You can discard Machine-Type monster(s) whose total Levels equal 8 or more to Special Summon this card from your hand or Graveyard. When this card is destroyed by battle and sent to the Graveyard, select and destroy 1 card your opponent controls. When this face-up card you control is targeted by an opponent's Effect Monster's effect, look at your opponent's hand and discard 1 card from their hand."
Magician of Dark Illusion,Effect Monster,DARK,Spellcaster,2100,2500,"This card's name becomes ""Dark Magician"" while it is on the field. You can only use each of these effects of ""Magician of Dark Illusion"" once per turn."
,,,,,,"During your opponent's turn, if you activate a Spell/Trap Card or effect (except during the Damage Step): You can Special Summon this card from your hand."
,,,,,,"If you activate a Spell/Trap Card or effect while this card is face-up on your field (except during the Damage Step): You can target 1 ""Dark Magician"" in your Graveyard; Special Summon it. This effect can only be used once while this card is face-up on the field."
Maju Garzett,Effect Monster,DARK,Fiend,0,0,The ATK of this card becomes equal to the combined original ATK of the 2 monsters you Tributed for the Tribute Summon of this card.
Malefic Red-Eyes B. Dragon,Effect Monster,DARK,Dragon,2400,2000,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned, by removing from play 1 ""Red-Eyes B. Dragon"" from your Deck. There can only be 1 face-up ""Malefic"" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell Card on the field, destroy this card."
Mecha Phantom Beast Kalgriffin,Effect Monster,WIND,Machine,1000,2500,"You can Tribute 2 ""Mecha Phantom Beast"" monsters; Special Summon this card from your hand. You can only use this effect of ""Mecha Phantom Beast Kalgriffin"" once per turn. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can discard 1 ""Mecha Phantom Beast"" monster; Special Summon 1 ""Mecha Phantom Beast Token"" (Machine-Type/WIND/Level 3/ATK 0/DEF 0)."
Mechanical Hound,Effect Monster,EARTH,Machine,2800,1500,"While you have no cards in your hand, your opponent cannot activate Spell Cards."
Medium of the Ice Barrier,Effect Monster,WATER,Spellcaster,2200,1600,"If your opponent controls 4 or more cards than you do, you can Special Summon this card from your hand. Your opponent can only activate 1 Spell/Trap Card per turn."
Megarock Dragon,Effect Monster,EARTH,Rock,0,0,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play a Rock-Type monster(s) in your Graveyard. The original ATK and DEF of this card become the number of Rock-Type monsters you removed from play when you Special Summoned this card x 700 points.
Mekk-Knight Red Moon,Effect Monster,LIGHT,Psychic,2300,2600,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Red Moon"" once per turn this way. You can banish 1 ""Mekk-Knight"" monster from your GY, then target 1 face-up monster in this card's column; destroy it."
Mekk-Knight Yellow Star,Effect Monster,LIGHT,Psychic,2200,2800,"If 2 or more cards are in the same column, you can Special Summon this card (from your hand) in that column. You can only Special Summon ""Mekk-Knight Yellow Star"" once per turn this way. You can banish 1 ""Mekk-Knight"" monster from your GY, then target 1 Spell/Trap in this card's column; destroy it."
Mermail Abyssbalaen,Effect Monster,WATER,Aqua,2500,2000,"You can discard 4 other ""Mermail"" monsters to the Graveyard; Special Summon this card from your hand. When you do: Target cards your opponent controls, up to the number of ""Mermail"" monsters in your Graveyard (if possible); this card gains 500 ATK, and if it does, destroy those targets (if any). You can Tribute 1 other face-up Attack Position ""Mermail"" monster; this card gains the following effect this turn."
,,,,,,"At the start of the Damage Step, if this card battles a Defense Position monster: Destroy that monster."
Mermail Abyssleed,Effect Monster,WATER,Sea Serpent,2700,1000,"You can discard 3 other WATER monsters to the Graveyard; Special Summon this card from your hand. When you do: You can target 1 ""Abyss-"" Spell/Trap Card in your Graveyard; add that target to your hand. You can Tribute 1 other face-up Attack Position ""Mermail"" monster; send 1 random card from your opponent's hand to the Graveyard. You can only use this effect of ""Mermail Abyssleed"" once per turn."
Mermail Abyssmegalo,Effect Monster,WATER,Sea Serpent,2400,1900,"You can discard 2 other WATER monsters to the Graveyard; Special Summon this card from your hand. When you do: You can add 1 ""Abyss-"" Spell/Trap Card from your Deck to your hand. You can Tribute 1 other face-up Attack Position WATER monster; this card can make a second attack during each Battle Phase this turn."
Mermail Abyssteus,Effect Monster,WATER,Aqua,1700,2400,"You can discard 1 other WATER monster to the Graveyard; Special Summon this card from your hand. When you do: Add 1 Level 4 or lower ""Mermail"" monster from your Deck to your hand. You can only use this effect of ""Mermail Abyssteus"" once per turn."
Metamorphosed Insect Queen,Effect Monster,EARTH,Insect,2800,2400,"Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect. If another Insect monster is on the field, your opponent canot target Insect monsters you control with card effects, also they cannot be destroyed by your opponent's card effects. At the end of the Damage Step, if this card attacked: You can Tribute 1 monster: this card can attack an opponent's monster again in a row. Once per turn, during the End Phase: You can Special Summon 1 ""Insect Monster Token"" (Insect/EARTH/Level 1/ATK 100/DEF 100)."
Metaphys Daedalus,Effect Monster,LIGHT,Wyrm,2600,1500,"If this card is Special Summoned by the effect of a ""Metaphys"" monster: You can banish all other face-up Special Summoned monsters on the field. If this card is banished, during the Standby Phase of the next turn: You can shuffle this banished card into the Deck; banish 1 ""Metaphys"" card from your Deck, except ""Metaphys Daedalus""."
Mist Valley Apex Avian,Effect Monster,WIND,Winged Beast,2700,2000,"When an effect is activated, you can select 1 face-up ""Mist Valley"" card you control. Return that ""Mist Valley"" card to it's owner's hand, negate the effect's activation, and destroy the card whose effect was activated."
Mystical Knight of Jackal,Effect Monster,LIGHT,Beast-Warrior,2700,1200,"When this card destroys 1 monster on your opponent's side of the field and sends it to your opponent's Graveyard as a result of battle, you can then return the card to the top of your opponent's Deck."
"Neo-Parshath, the Sky Paladin",Effect Monster,LIGHT,Fairy,2300,2000,"You can Special Summon this card (from your hand) by Tributing 1 ""Airknight Parshath"" you control. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card inflicts Battle Damage to your opponent: Draw 1 card. While ""The Sanctuary in the Sky"" is on the field and your Life Points are higher than your opponent's, this card gains ATK and DEF equal to the difference in Life Points."
Odd-Eyes Dragon,Effect Monster,DARK,Dragon,2500,2000,If this card destroys an opponent's monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to half theoriginal ATK of that monster in the Graveyard.
Odd-Eyes Saber Dragon,Effect Monster,LIGHT,Dragon,2800,2000,"If this card is in your hand: You can Tribute 1 LIGHT monster; send 1 ""Odd-Eyes Dragon"" from your hand, Deck, or your side of the field to the Graveyard, and if you do, Special Summon this card. When this card destroys a monster by battle and sends it to the Graveyard: You can destroy 1 monster your opponent controls."
Odd-Eyes Wizard Dragon,Effect Monster,DARK,Dragon,2500,2500,"If this card is in your hand: You can Tribute 1 DARK monster; send 1 ""Odd-Eyes Dragon"" from your hand, Deck, or face-up field to the GY, and if you do, Special Summon this card. If this card in your possession is destroyed by an opponent's card and sent to your GY: You can Special Summon 1 ""Odd-Eyes"" monster from your Deck or GY, except ""Odd-Eyes Wizard Dragon"", then you can add 1 ""Spiral Flame Strike"" from your Deck to your hand."
Orcust Knightmare,Effect Monster,DARK,Machine,100,2000,"Cannot be destroyed by battle with a Link Monster. You can banish this card from your GY, then target 1 face-up monster on the field; you cannot Special Summon monsters, except DARK monsters, for the rest of this turn, also send 1 DARK Machine monster from your Deck to the GY, except ""Orcust Knightmare"", and if you do, the targeted monster gains ATK equal to the Level of the monster sent to the GY x 100, until the end of this turn. You can only use this effect of ""Orcust Knightmare"" once per turn."
Orgoth the Relentless,Effect Monster,EARTH,Warrior,2500,2450,"Once per turn, during your Main Phase: You can roll a six-sided die 3 times and this card gains ATK/DEF equal to the total X 100 (until the end of your opponent's turn), then, if 2 of the results were the same, apply the appropriate effect. If all 3 were the same, apply all of these effects."
,,,,,,"1 or 2: This card cannot be destroyed by battle or card effects, until the end of your opponent's turn."
,,,,,,3 or 4: Draw 2 cards.
,,,,,,5 or 6: This card can attack directly this turn.
Overtyx Qoatlus,Effect Monster,DARK,Dinosaur,2700,2100,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by shuffling 5 of your banished Dinosaur monsters into the Main Deck. Once per turn, when your opponent activates a Spell/Trap Card (Quick Effect): You can destroy 1 Dinosaur monster in your hand or face-up on your field, and if you do, negate that activation, and if you do that, destroy that card. If this card is sent to the GY by a card effect: You can add 1 ""Evolution Pill"" Spell from your Deck to your hand. You can only use this effect of ""Overtex Coatlus"" once per turn."
Palladium Oracle Mahad,Effect Monster,LIGHT,Spellcaster,2500,2100,"When you draw this card: You can reveal this card; Special Summon it from your hand. If this card battles a DARK monster, its ATK is doubled during the Damage Step only. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Dark Magician"" from your hand, Deck, or Graveyard."
Pandemic Dragon,Effect Monster,DARK,Dragon,2500,1000,Once per turn: You can pay LP in multiples of 100; other face-up monsters on the field lose that much ATK. Once per turn: You can target 1 monster on the field with ATK less than or equal to this card's; destroy it. If this card is destroyed by battle or card effect: All face-up monsters on the field lose 1000 ATK.
Perditious Puppeteer,Effect Monster,DARK,Fiend,2700,500,"Once per turn: You can discard 1 card; gain control of all face-up Level 3 or lower monsters your opponent controls, until the End Phase. These monsters cannot activate their effects, and cannot be Tributed or used as a Synchro Material Monster."
Performapal Sky Magician,Effect Monster,WIND,Spellcaster,2500,2000,"Once per turn, if you activate a Spell Card: This card gains 300 ATK. During either player's turn: You can target 1 Continuous Spell Card you control; return it to the hand, then you can activate 1 ""Magician"" Continuous Spell Card from your hand. You can only use this effect of ""Performapal Sky Magician"" once per turn. If this face-up card leaves the field: You can target 1 card on the field; destroy it."
Performapal Sleight Hand Magician,Effect Monster,LIGHT,Spellcaster,2500,2000,"You can Special Summon this card (from your hand) by Tributing 1 ""Performapal"" monster, except a Pendulum Monster. Once per turn: You can discard 1 card, then target 1 face-up card on the field; destroy it."
Phantom Beast Rock-Lizard,Effect Monster,DARK,Beast-Warrior,2200,2000,"If you're Tributing a ""Phantom Beast"" monster or ""Gazelle the King of Mythical Beasts"", this card can be Normal Summoned with 1 Tribute. When this card destroys a monster by battle, inflict 500 damage to your opponent. When this card is destroyed and sent to the Graveyard by an opponent's card effect, inflict 2000 damage to your opponent."
Photon Wyvern,Effect Monster,LIGHT,Dragon,2500,2000,When this card is Normal or Flip Summoned: Destroy all Set cards your opponent controls.
"Poseidra, the Atlantean Dragon",Effect Monster,WATER,Sea Serpent,2800,1600,"You can Tribute 3 Level 3 or lower WATER monsters; Special Summon this card from your hand or Graveyard. When you do: Return all Spell and Trap Cards on the field to the hand, and if you do, if 3 or more cards are returned to the hand by this effect, all monsters your opponent currently controls lose 300 ATK for each."
Puppet King,Effect Monster,EARTH,Warrior,2800,2600,"When your opponent adds a Monster Card(s) to their hand, except by drawing, you can Special Summon this card from your hand. If you do, destroy it during your next turn's End Phase."
Queen Angel of Roses,Effect Monster,EARTH,Plant,2400,1300,"You can Tribute Summon this card in face-up Attack Position by Tributing 1 Plant-Type monster. Once per turn, during your Standby Phase: Destroy the 1 face-up monster on the field with the lowest ATK (your choice, if tied)."
"Radian, the Multidimensional Kaiju",Effect Monster,DARK,Fiend,2000,2500,"You can Special Summon this card (from your hand) to your opponent's side of thefield in Attack Position, by Tributing 1 monster they control. If your opponent controls a ""Kaiju"" monster, you can Special Summon this card (from your hand) in Attack Position. You can only control 1 ""Kaiju"" monster. Once per turn: You can remove 2 Kaiju Counters from anywhere on the field; Special Summon 1 ""Radian Token"" (Fiend-Type/DARK/Level 7/ATK 2800/DEF 0), but it cannot be used as a Synchro Material."
Radiant Spirit,Effect Monster,LIGHT,Reptile,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-LIGHT monsters."
Raging Earth,Effect Monster,EARTH,Reptile,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-EARTH monsters."
Red Ogre,Effect Monster,EARTH,Zombie,2800,2100,When this card is Normal Summoned: You can send any number of cards from your hand to the Graveyard to target the same number of cards on the field; return those targets to the hand.
Red-Eyes Alternative Black Dragon,Effect Monster,DARK,Dragon,2400,2000,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 ""Red-Eyes"" monster from your hand or field. You can only Special Summon ""Red-Eyes Alternative Black Dragon"" once per turn this way. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 Level 7 or lower ""Red-Eyes"" monster in your GY, except ""Red-Eyes Alternative Black Dragon""; Special Summon it, and if it was a ""Red-Eyes B. Dragon"" that was Special Summoned, its original ATK becomes doubled."
Red-Eyes Zombie Dragon,Effect Monster,DARK,Zombie,2400,2000,"You can Tribute Summon this monster in face-up Attack Position by Tributing 1 Zombie-Type monster. When this card destroys a Zombie-Type monster by battle and sends it to the Graveyard, you can Special Summon it to your side of the field."
"Redox, Dragon Ruler of Boulders",Effect Monster,EARTH,Dragon,1600,3000,"If this card is in your hand or Graveyard: You can banish a total of 2 EARTH and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 EARTH monster to the Graveyard, then target 1 monster in your Graveyard; Special Summon that target. If this card is banished: You can add 1 EARTH Dragon-Type monster from your Deck to your hand. You can only use 1 ""Redox, Dragon Ruler of Boulders"" effect per turn, and only once that turn."
Regenerating Rose,Effect Monster,DARK,Plant,0,1500,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 2 ""Regenerating Rose Tokens"" (Plant-Type/DARK/Level 3/ATK 1200/DEF 1200)."
"Reign-Beaux, Overlord of Dark World",Effect Monster,DARK,Fiend,2500,1800,If this card is discarded from your hand to your Graveyard by an opponent's card effect: Special Summon this card from the Graveyard. When this card is Special Summoned this way: Destroy all monsters your opponent controls OR all Spell/Trap Cards they control.
Sanga of the Thunder,Effect Monster,LIGHT,Thunder,2600,2200,You can only activate this card's effect during your opponent's damage calculation. Make the ATK of a monster attacking this card 0 during damage calculation. This effect can only be used once as long as this card remains face-up on the field.
Segmental Dragon,Effect Monster,LIGHT,Cyberse,2600,2400,"You can Normal Summon/Set this card without Tributing, but its original ATK/DEF becomes halved. Once per turn, if this Normal Summoned/Set card is on the field (Quick Effect): You can destroy this face-up card, and if you do, destroy all monsters in the Main Monster Zones, with ATK less than or equal to the ATK this card had on the field."
Shopina the Melodious Maestra,Effect Monster,LIGHT,Fairy,2300,1700,Once per turn: You can target 1 LIGHT Fairy-Type monster in your Graveyard; add it to your hand. You cannot activate non-LIGHT monster effects during the turn you activate this effect.
Silent Abyss,Effect Monster,WATER,Reptile,2000,1500,"When this card is destroyed battle and sent to the Graveyard, destroy all face-down and non-WATER monsters."
Silent Swordsman LV7,Effect Monster,LIGHT,Warrior,2800,1000,"Cannot be Normal Summoned or Set. Must be Special Summoned with ""Silent Swordsman LV5"" and cannot be Special Summoned by other ways. Negate the effect of all Spell Cards on the field."
"Simorgh, Bird of Divinity",Effect Monster,WIND,Winged Beast,2700,1000,"This card cannot be Special Summoned. If you Tribute Summon this card, the Tributes must be WIND. While this card is face-up on the field, both players take 1000 points of damage during each player's End Phase. Decrease the damage each player takes when this happens by 500 points for each Spell and Trap Card that player controls."
Speedroid Skull Marbles,Effect Monster,WIND,Machine,0,3000,"Once per turn, during the Standby Phase, if your opponent controls a face-up monster that was Special Summoned from the Extra Deck: You can Special Summon this card from your hand. Cannot be destroyed by battle with a Normal Summoned/Set monster. Your opponent takes any battle damage you would have taken from battles involving this card. You can only use this effect of ""Speedroid Skull Marbles"" once per turn. If you control a face-up monster that is not a ""Speedroid"" monster, destroy this card."
SPYRAL Master Plan,Effect Monster,DARK,Spellcaster,1200,2800,"Once per turn: You can add 1 ""SPYRAL MISSION"" card from your Deck to your hand. If this card is sent from the field to the Graveyard: You can add 1 ""SPYRAL Resort"" and 1 ""SPYRAL"" monster from your Deck to your hand, except ""SPYRAL Master Plan"". You can only use this effect of ""SPYRAL Master Plan"" once per turn."
Steelswarm Girastag,Effect Monster,DARK,Fiend,2600,0,"You can Tribute Summon this monster in face-up Attack Position by Tributing 1 ""Steelswarm"" monster. When you Tribute Summon this card with a ""Steelswarm"" monster as a Tribute: You can target 1 card your opponent controls; send it to the Graveyard, and you gain 1000 Life Points."
Storm Shooter,Effect Monster,WIND,Winged Beast,2300,500,"Once per turn, you can select and activate 1 of these effects:?Move this card to an adjacent unoccupied Monster Card Zone.?Return 1 Spell, Trap or Monster Card on your opponent's side of the field in the same column as this card to its owner's hand."
Suijin,Effect Monster,WATER,Aqua,2500,2400,Reduct the ATK of an opponent's monster attacking this card to 0. This effect can be used only once. The card's owner chooses when to activate this effect.
Super Quantum White Layer,Effect Monster,LIGHT,Fairy,2400,2400,"You can send 1 non-LIGHT ""Super Quant"" monster from your hand or face-up field to the GY; Special Summon this card from your hand in Defense Position. When this card is Normal or Special Summoned: You can send 1 ""Super Quant"" monster from your Deck to the GY, and if you do, this card's Attribute and Level become the same as that monster's. If this card is sent to the GY: You can add 1 ""Super Quantal Fairy Alphan"" from your Deck or GY to your hand. You can only use each effect of ""Super Quantum White Layer"" once per turn."
Superancient Deepsea King Coelacanth,Effect Monster,WATER,Fish,2800,2200,"Once per turn, you can discard 1 card to Special Summon as many Level 4 or lower Fish-Type monsters as possible from your Deck. A monster Special Summoned by this effect cannot declare an attack and its effect(s) is negated while on the field. If this card is targeted by a Spell, Trap, or Effect Monster's effect, you can Tribute 1 other Fish-Type monster to negate the effect and destroy that card."
Swift Gaia the Fierce Knight,Effect Monster,DARK,Warrior,2300,2100,"If this is the only card in your hand, you can Normal Summon it without Tributing."
Sword Hunter,Effect Monster,EARTH,Warrior,2450,1700,"At the end of the Battle Phase, if this card destroyed a monster(s) by battle and sent it to the Graveyard this Battle Phase: Equip all those monsters from the Graveyard to this card as an Equip Spell Card(s) with this effect."
,,,,,,The equipped monster gains 200 ATK.
Sylvan Sagequoia,Effect Monster,WIND,Plant,2600,2100,"When a ""Sylvan"" monster is sent to the Graveyard (except during theDamage Step): You can Special Summon this card from your hand. Once per turn: You can excavate the top card of your Deck, and if it is a Plant-Type monster, send it to the Graveyard. Otherwise, place it on the bottom of your Deck. If this card is excavated from the Deck and sent to the Graveyard by a card effect: You can target 1 ""Sylvan""Spell/Trap Card in your Graveyard; add that target to your hand."
"Tempest, Dragon Ruler of Storms",Effect Monster,WIND,Dragon,2400,2200,"If this card is in your hand or Graveyard: You can banish a total of 2 WIND and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 WIND monster to the Graveyard; add 1 Dragon-Type monster from your Deck to your hand. If this card is banished: You can add 1 WIND Dragon-Type monster from your Deck to your hand. You can only use 1 ""Tempest, Dragon Ruler of Storms"" effect per turn, and only once that turn."
Tenyi Spirit - Ashuna,Effect Monster,LIGHT,Wyrm,1600,2600,"If you control no Effect Monsters: You can Special Summon this card from your hand. If you control a face-up non-Effect Monster: You can banish this card from your hand or GY; Special Summon 1 ""Tenyi"" monster from your Deck, except ""Tenyi Spirit - Ashuna"", also you cannot Special Summon monsters for the rest of this turn, except Wyrm monsters. You can only use each effect of ""Tenyi Spirit - Ashuna"" once per turn."
Tenyi Spirit - Vishuda,Effect Monster,DARK,Wyrm,1500,2500,"If you control no Effect Monsters: You can Special Summon this card from your hand. If you control a face-up non-Effect Monster: You can banish this card from your hand or GY, then target 1 card your opponent controls; return it to the hand. You can only use each effect of ""Tenyi Spirit - Vishuda"" once per turn."
The Ascended of Thunder,Effect Monster,LIGHT,Thunder,2700,2400,You can Special Summon this card (from your hand) by paying 3000 LP. If this card Summoned this way in its owner's control is destroyed by an opponent's card (by battle or card effect): Gain 5000 LP.
The Legendary Fisherman III,Effect Monster,WATER,Warrior,2500,2000,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) byTributing 1 ""The Legendary Fisherman"", and cannot be Special Summoned by other ways. When this card is Special Summoned: You can banish all monsters your opponent controls, also this card cannot attack this turn. Cannot be destroyed by battle or card effects, also unaffected by Spell/Trap effects. Once per turn: You can return as many of your opponent's banished cards as possible to the Graveyard, and if you do, the first battle or effect damage your opponent takes this turn becomes doubled."
Thunderclap Skywolf,Effect Monster,LIGHT,Thunder,2500,2000,If this card is Special Summoned from the Graveyard: You can destroy all face-up monsters your opponent controls. You cannot conduct your Battle Phase the turn you activate this effect.
"Tidal, Dragon Ruler of Waterfalls",Effect Monster,WATER,Dragon,2600,2000,"If this card is in your hand or Graveyard: You can banish a total of 2 WATER and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 WATER monster to the Graveyard; send 1 monster from your Deck to the Graveyard. If this card is banished: You can add 1 WATER Dragon-Type monster from your Deck to your hand. You can only use 1 ""Tidal, Dragon Ruler of Waterfalls"" effect per turn, and only once that turn."
U.A. Blockbacker,Effect Monster,EARTH,Warrior,1600,2700,"You can Special Summon this card (from your hand) by returning 1 ""U.A."" monster you control to the hand, except ""U.A. Blockbacker"". You can only Special Summon ""U.A. Blockbacker"" once per turn this way. Once per turn, when your opponent Special Summons a monster(s): You can change their battle positions, and if you do, negate their effects."
U.A. Dreadnought Dunker,Effect Monster,EARTH,Warrior,2500,1800,"You can Special Summon this card (from your hand) by returning 1 ""U.A."" monster you control to the hand, except ""U.A. Dreadnought Dunker"". You can only Special Summon ""U.A. Dreadnought Dunker"" once per turn this way. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. When this card inflicts battle damage to your opponent: You can target 1 card on the field; destroy it."
Ultimate Insect LV7,Effect Monster,WIND,Insect,2600,1200,"If this card was Special Summoned by the effect of ""Ultimate Insect LV5"", as long as this card remains face-up on your side of the field, decrease the ATK and DEF of all your opponent's monsters by 700 points."
Umbral Soul,Effect Monster,DARK,Reptile,2000,1500,"When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-DARK monsters."
Valkyrie Brunhilde,Effect Monster,LIGHT,Fairy,1800,2000,"Unaffected by your opponent's Spell effects. Gains 500 ATK for each monster your opponent controls. When an opponent's monster declares an attack: You can have this card lose exactly 1000 DEF, and if you do, your ""Valkyrie"" monsters cannot be destroyed by battle this turn."
Vampire Vamp,Effect Monster,DARK,Zombie,2000,2000,"Once per turn, when this card or a ""Vampire"" monster is Normal Summoned to your side of the field: You can target 1 face-up monster your opponent controls, whose ATK is higher than this card's; equip it to this card. This card gains ATK equal to the combined original ATK of the monsters equipped to it by this effect. When this card is sent to theGraveyard, while equipped with a card by this effect: Special Summonthis card from the Graveyard."
Voltester,Effect Monster,DARK,Thunder,2500,1000,"If this card is Special Summoned to a zone a Link Monster points to: Destroy all Link Monsters that point to this card, then destroy all other monsters that those Link Monsters pointed to, and follow the Link Arrows of all those destroyed monsters, destroying everything they point to, and repeating the process, until there are no more to destroy. (This card cannot be destroyed by this effect.) You can only use this effect of ""Voltester"" once per turn."
Wall Shadow,Effect Monster,DARK,Warrior,1600,3000,"You cannot Normal Summon this monster. This card can only be Special Summoned by offering ""Labyrinth Wall"" equipped with ""Magical Labyrinth"" as a Tribute. No other Tribute Monsters are necessary."
White Dragon Ninja,Effect Monster,LIGHT,Dragon,2700,1200,"Cannot be Special Summoned, except with a ""Ninjitsu Art"" card's effect. Spell/Trap Cards you control cannot be destroyed by card effects."
White Night Queen,Effect Monster,LIGHT,Fairy,2100,800,Cannot be Special Summoned. Once per turn: You can target 1 Set card; destroy that target.
Witchcrafter Haine,Effect Monster,DARK,Spellcaster,2400,1000,"Your opponent cannot target other Spellcaster monsters you control with card effects. (Quick Effect): You can discard 1 Spell, then target 1 face-up card your opponent controls; destroy it. You can only use this effect of ""Witchcrafter Haine"" once per turn."
"Wiz, Sage Fur Hire",Effect Monster,WATER,Spellcaster,1600,2800,"If this card is Special Summoned: You can gain 500 LP for each monster ""Fur Hire"" you control with a different name, except ""Wiz, Sage Fur Hire"". When your opponent activates a Spell/Trap Card or effect (Quick Effect): You can discard 1 card ""Fur Hire""; negate the activation. You can only use each effect of ""Wiz, Sage Fur Hire"" once per turn."
"World Legacy - ""World Ark""",Effect Monster,DARK,Machine,2500,500,"This card can be treated as 2 Tributes for the Tribute Summon of a monster. You can only use each of the following effects of ""World Legacy - ""World Ark"""" once per turn."
,,,,,,"If a Link Monster(s) you control is destroyed by an opponent's card effect and sent to the GY (except during the Damage Step): You can send this card from your hand to the GY, then target 1 of those Link Monsters; Special Summon it."
,,,,,,"If your opponent Special Summons a monster(s) from the Extra Deck, while this Normal Summoned/Set card is on the field (except during the Damage Step): You can send 1 monster from your Deck to the GY."
"World Legacy - ""World Armor""",Effect Monster,DARK,Machine,2500,2500,"When a monster is Flip Summoned: You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can add 1 ""World Legacy"" card from your Deck to your hand. If this Normal Summoned/Set card is on the field (Quick Effect): You can target 1 face-up opponent's monster that was Special Summoned from the Extra Deck; return both that monster and this card to the hand. You can only use each effect of ""World Legacy - ""World Armor"""" once per turn."
"Yellow Baboon, Archer of the Forest",Effect Monster,EARTH,Beast,2600,1800,"When a Beast-Type monster you control is destroyed by battle and sent to the Graveyard, you can remove from play 2 Beast-Type monsters from your Graveyard to Special Summon this card from your hand."
Zeta Reticulant,Effect Monster,DARK,Fairy,2400,2100,"You can Tribute 1 ""Eva Token"" to Special Summon this card from your hand. While this card is in your Graveyard, each time a monster(s) your opponent controls is removed from play, Special Summon 1 ""Eva Token"" (Fiend-Type/DARK/Level 2/ATK 500/DEF 500)."
Subterror Behemoth Umastryx,Flip/Effect Monster,EARTH,Reptile,2000,2700,"FLIP: You can target 1 monster your opponent controls; banish it. You can only use this effect of ""Subterror Behemoth Umastryx"" once per turn. When a face-up monster you control is flipped face-down, if you control no face-up monsters: You can Special Summon this card from your hand in Defense Position. Once per turn: You can change this card to face-down Defense Position."
Tindangle Hound,Flip/Effect Monster,DARK,Fiend,2500,0,"FLIP: You can target 1 other face-up monster on the field; this card gains ATK equal to that target's original ATK, then change that target to face-down Defense Position."
,,,,,,Each monster your opponent controls loses 1000 ATK for each monster linked to it. If this card is destroyed by battle or card effect and sent to the GY: You can target 1 face-down monster on the field; change it to face-up Defense Position.
Worm Victory,Flip/Effect Monster,LIGHT,Reptile,0,2500,"FLIP: Destroy all face-up monsters on the field, except Reptile-Type ""Worm"" monsters. This card gains 500 ATK for each Reptile-Type ""Worm"" monster in your Graveyard."
Bickuribox,Fusion Monster,DARK,Fiend,2300,2000,"Crass Clown + ""Dream Clown"""
Gaia the Dragon Champion,Fusion Monster,WIND,Dragon,2600,2100,"""Gaia The Fierce Knight"" + ""Curse of Dragon"""
