Card Name,Type,Attribute   ,Sub Type    ,ATK    ,DEF    ,Card Text
Gem-Knight Lazuli,Effect Monster,EARTH,Rock,600,100,If this card is sent to the Graveyard by a card effect: You can target 1 Normal Monster in your Graveyard; add that target to your hand.
Genex Power Planner,Effect Monster,LIGHT,Spellcaster,300,200,"When this card is Normal Summoned, you can add 1 Level 3 ""Genex"" Effect Monster from your Deck to your hand."
Ghostrick Jackfrost,Effect Monster,DARK,Fiend,800,100,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When an opponent's monster declares a direct attack: You can change that opponent's monster to face-down Defense Position, and if you do, Special Summon this card from your hand in face-down Defense Position."
Ghostrick Lantern,Effect Monster,DARK,Fiend,800,0,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When an opponent's monster declares a direct attack, or when a ""Ghostrick"" monster you control is targeted for an attack: You can negate the attack, and if you do, Special Summon this card from your hand in face-down Defense Position."
Ghostrick Mary,Effect Monster,DARK,Fiend,100,1600,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When you take damage: You can discard this card; Special Summon 1 ""Ghostrick"" monster from your Deck in face-down Defense Position. You can only use this effect of ""Ghostrick Mary"" once per turn."
Ghostrick Specter,Effect Monster,DARK,Fiend,600,0,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When a ""Ghostrick"" monster is destroyed by an opponent's card effect, or by battle with their attacking monster, and sent to your Graveyard: You can Special Summon this card from your hand in face-down Defense Position, and if you do, draw 1 card."
Gimmick Puppet Gear Changer,Effect Monster,EARTH,Machine,100,100,"Cannot be Special Summoned from the Deck. Once per turn: You can target 1 ""Gimmick Puppet"" monster you control, except this card; this card's Level becomes the Level of that monster."
Gnomaterial,Effect Monster,EARTH,Fairy,0,1000,"If your opponent Special Summons a monster(s) while you control no cards: You can discard this card, then target 1 face-up monster your opponent controls; this turn, that monster cannot be Tributed, or used as material for a Fusion, Synchro, Xyz, or Link Summon. You can only use this effect of ""Gnomaterial"" once per turn."
Goblin King,Effect Monster,DARK,Fiend,0,0,"While you control another Fiend-Type monster, this card cannot be attacked. The ATK and DEF of this card are each equal to the number of Fiend-Type monsters on the field (excluding this card) x 1000."
Golden Ladybug,Effect Monster,LIGHT,Insect,0,0,"Once per turn, during your Standby Phase, you can reveal this card in your hand to gain 500 Life Points. If you do, this card remains revealed while it is in your hand, until the End Phase."
Gorgonic Ghoul,Effect Monster,DARK,Rock,100,100,"If you control a ""Gorgonic Ghoul"": You can pay 300 Life Points; Special Summon this card from your hand. You can use the effect of ""Gorgonic Ghoul"" up to twice per turn."
Gouki Octostretch,Effect Monster,EARTH,Warrior,0,0,"If your opponent's monster attacks, during damage calculation (Quick Effect): You can discard this card; the damage you take from that battle is halved. When your opponent activates an effect that would inflict damage to you (even during the Damage Step) (Quick Effect): You can discard this card; the damage you take from that effect is halved. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Octostretch"". You can only use this effect of ""Gouki Octostretch"" once per turn."
Gouki Ringtrainer,Effect Monster,EARTH,Warrior,0,0,"If you control no monsters: You can reveal this card in your hand, then target 1 ""Gouki"" Link Monster in your GY; Special Summon this card from your hand, then Special Summon the target, but it loses 500 ATK. You can only use this effect of ""Gouki Ringtrainer"" once per turn. While you control a ""Gouki"" Link Monster, this card cannot be destroyed by battle."
Gradius' Option,Effect Monster,LIGHT,Machine,0,0,"This card cannot be Normal Summoned or Set. This monster can only be Special Summoned by selecting 1 face-up Gradius"" on your side of the field. The ATK and DEF of this card becomes the same as the ATK and DEF of the selected ""Gradius"". If the selected ""Gradius"" is removed from the field, destroy this card."""
Grave Squirmer,Effect Monster,DARK,Fiend,0,0,When this card is destroyed by battle and sent to the Graveyard: Target 1 card on the field; destroy that target.
Green Duston,Effect Monster,WIND,Fiend,0,1000,"Cannot be used as a Fusion, Synchro, or Xyz Material for a Summon. While this card is face-up on the field, it cannot be Tributed. When this card on the field is destroyed: The controller targets 1 Spell/Trap Card they control; return that target to the hand. You can only control 1 face-up ""Green Duston""."
Griggle,Effect Monster,EARTH,Plant,350,300,"When this card is face-up on the field and control shifts to your opponent, you gain 3000 Life Points. This effect can only be used once as long as this card remains face-up on the field."
Guardragon Promineses,Effect Monster,FIRE,Dragon,500,200,"You can send this card from your hand or field to the GY, then target 1 Dragon monster your control; it gains 500 ATK/DEF until the end of your opponent's turn. If a Normal Monster(s) is sent to your GY, while this card is in the GY (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""Guardragon Promineses"" once per turn."
Guiding Light,Effect Monster,LIGHT,Fairy,0,0,When this card is Normal Summoned: You can target 1 Level 1 LIGHTmonster in your Graveyard; Special Summon that target.
Hack Worm,Effect Monster,DARK,Machine,400,0,"If your opponent controls no monsters, you can Special Summon this card (from your hand)."
"Hajun, the Winged Mayakashi",Effect Monster,WIND,Zombie,600,400,"If this card is Normal or Special Summoned: You can Special Summon 1 ""Mayakashi"" monster from your Deck, except ""Hajun, the Winged Mayakashi"". You can only use this effect of ""Hajun, the Winged Mayakashi"" once per turn. You cannot Special Summon monsters from the Extra Deck, except ""Mayakashi"" monsters."
Handigallop,Effect Monster,EARTH,Beast,0,0,"Cannot attack directly. Gains ATK equal to the difference between your LP and your opponent's. If your LP are higher than your opponent's, you take any battle damage your opponent would have taken from battles involving this attacking card, instead."
Heroic Challenger - Ambush Soldier,Effect Monster,EARTH,Machine,0,0,"During your Standby Phase: You can Tribute this card; Special Summon up to 2 ""Heroic Challenger"" monsters from your hand and/or Graveyard, except ""Heroic Challenger - Ambush Soldier"". You can only use this effect of ""Heroic Challenger - Ambush Soldier"" once per turn. When you do: You can banish this card from your Graveyard; make all ""Heroic Challenger"" monsters you currently control become Level 1."
Heroic Challenger - Clasp Sword,Effect Monster,EARTH,Warrior,300,100,"When this card is Special Summoned by the effect of a ""Heroic Challenger"" monster: You can add 1 ""Heroic Challenger"" monster from your Deck to your hand. You can only use the effect of ""Heroic Challenger - Clasp Sword"" once per turn."
Hiyari @Ignister,Effect Monster,WATER,Cyberse,300,400,"If you control an ""@Ignister"" monster: You can Special Summon this card from your hand. You can Tribute 1 other Cyberse monster; add 1 Level 5 or higher ""@Ignister"" monster from your Deck to your hand, and if you do, this card becomes Level 4 until the end of this turn. Then, if you Tributed a Link Monster to activate this effect, you can add 1 ""A.I.'s Ritual"" from your Deck to your hand. You can only use each effect of ""Hiyari @Ignister"" once per turn."
Horus' Servant,Effect Monster,FIRE,Beast-Warrior,100,100,"Your opponent cannot select ""Horus the Black Flame Dragon"" (of any LV) as the target of the effect of a Spell, Trap, or Monster Card."
House Duston,Effect Monster,LIGHT,Fiend,0,1000,"When this face-up card on the field is destroyed by your opponent's card (either by battle, and it was face-up at the start of the Battle Step, or by card effect) and sent to the Graveyard: You can Special Summon any ""Duston"" monsters of your choice from you hand and/or Deck to anywhere on the field, but you must Special Summon an equal number on each side."
"Ikelos, the Dream Mirror Mara",Effect Monster,DARK,Fairy,500,0,"If this card is Special Summoned by the effect of a ""Dream Mirror"" monster: You can Special Summon 1 ""Dream Mirror"" monster from your hand, except ""Ikelos, the Dream Mirror Mara"". During the Main or Battle Phase, if ""Dream Mirror of Joy"" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 ""Ikelos, the Dream Mirror Sprite"" from your Deck. You can only use each effect of ""Ikelos, the Dream Mirror Mara"" once per turn."
"Ikelos, the Dream Mirror Sprite",Effect Monster,LIGHT,Fairy,0,500,"If this card is Special Summoned by the effect of a ""Dream Mirror"" monster: You can add 1 ""Dream Mirror"" card from your Deck to your hand, except ""Ikelos, the Dream Mirror Sprite"". During the Main or Battle Phase, if ""Dream Mirror of Terror"" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 ""Ikelos, the Dream Mirror Mara"" from your Deck. You can only use each effect of ""Ikelos, the Dream Mirror Sprite"" once per turn."
Infernity Mirage,Effect Monster,DARK,Fiend,0,0,"This card cannot be Special Summoned from the Graveyard. If you have no cards in your hand, you can Tribute this card to select 2 ""Infernity"" monsters in your Graveyard. Special Summon those monsters."
Infernity Randomizer,Effect Monster,DARK,Warrior,900,0,"Once per turn, while you have no cards in your hand, you can draw 1 card and reveal it. For a Monster Card drawn with this effect, inflict damage to your opponent equal to the Level of that monster x 200. For a Spell or Trap Card, you take 500 damage."
Infernoid Pirmais,Effect Monster,FIRE,Fiend,0,0,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 Set card on the field; shuffle it into the Deck. That card cannot be activated in response to this effect's activation. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect)."
"Interplanetary Invader ""A""",Effect Monster,LIGHT,Reptile,0,500,"Gain control of a monster that attacks this face-up Attack Position card, at the end of the Battle Phase."
Inzektor Firefly,Effect Monster,DARK,Insect,100,100,"Once per turn: You can equip 1 ""Inzektor"" monster from your hand or Graveyard to this card. If an ""Inzektor"" card equips to this card: You can look at all Set cards your opponent controls. While this card is equipped to a monster, that monster's Level is increased by 1, also it gains ATK and DEF equal to this card's ATK and DEF."
Jester Confit,Effect Monster,DARK,Spellcaster,0,0,"You can Special Summon this card from your hand in face-up Attack Position. If you do, return this card and 1 face-up monster your opponent controls to the hand during the End Phase of your opponent's next turn. You can only control 1 face-up ""Jester Confit."""
Jester Lord,Effect Monster,DARK,Spellcaster,0,0,"While this card is the only monster on the field, it gains 1000 ATK for each card in the Spell & Trap Card Zones."
Junkuriboh,Effect Monster,EARTH,Machine,300,200,"During either player's turn, when your opponent activates a card or effect that would inflict damage to you: You can send this card from your hand or field to the Graveyard; negate the activation, and if you do, destroy that card."
King of the Skull Servants,Effect Monster,DARK,Zombie,?,0,"The original ATK of this card becomes the number of ""King of the Skull Servants"" and ""Skull Servant"" cards in your Graveyard x 1000. When this card is destroyed by battle and sent to the Graveyard, by removing from play 1 other ""King of the Skull Servants"" or ""Skull Servant"" card in your Graveyard, Special Summon this card."
Kozmo Tincan,Effect Monster,LIGHT,Psychic,0,0,"During either player's turn: You can banish this card; Special Summon 1 Level 2 or higher ""Kozmo"" monster from your hand. You can only use this effect of ""Kozmo Tincan"" once per turn. Once per turn, during the End Phase: You can pay 500 LP; reveal 3 ""Kozmo"" cards with different names from your Deck, your opponent randomly picks 1 for you to add to your hand, and you send the rest to the Graveyard."
Kuriboh,Effect Monster,DARK,Fiend,300,200,"During your opponent's Battle Phase, you can discard this card to reduce the Battle Damage you take from 1 of your opponent's attacking monsters to 0."
Kuribohrn,Effect Monster,LIGHT,Fiend,300,200,"At the end of the Battle Phase: You can discard this card, then target 1 monster in your Graveyard that was destroyed by battle and sent there this turn; Special Summon it. When an opponent's monster declares an attack: You can banish this card from your Graveyard, then target any number of ""Kuriboh"" monsters in your Graveyard; Special Summon them."
Kuribon,Effect Monster,LIGHT,Fairy,300,200,"If this card was selected as an attack target by your opponent's monster, you can activate this effect during damage calculation. You take no Battle Damage from this battle, your opponent gains Life Points equal to the attacking monster's ATK, and then you return this card to your hand."
Kuriphoton,Effect Monster,LIGHT,Fiend,300,200,"During either player's turn: You can send this card from your hand to the Graveyard and pay 2000 Life Points; you take no damage this turn. If this card is in your Graveyard: You can send 1 ""Photon"" monster from your hand to the Graveyard, except ""Kuriphoton""; add this card from your Graveyard to your hand. You can only use this effect of ""Kuriphoton"" once per turn."
Kurivolt,Effect Monster,LIGHT,Thunder,300,200,"You can target 1 face-up Xyz Monster that has Xyz Material; detach 1 Xyz Material from it, and if you do, Special Summon 1 ""Kurivolt"" from your Deck. This card cannot be used as a Synchro Material Monster."
Latency,Effect Monster,LIGHT,Cyberse,0,0,"If this card is added from your GY to your hand by a card effect: You can Special Summon it from your hand. If this card Summoned this way is sent to the GY as Link Material: You can draw 1 card. You can only use each effect of ""Latency"" once per turn."
Leghul,Effect Monster,EARTH,Insect,300,350,This monster may attack your opponent's Life Points directly.
Level Eater,Effect Monster,DARK,Insect,600,0,"If this card is in the Graveyard, you can activate its effect by selecting 1 face-up Level 5 or higher monster you control. Reduce that monster's Level by 1. Special Summon this card from the Graveyard. This card cannot be Tributed except for a Tribute Summon."
Little Trooper,Effect Monster,EARTH,Warrior,900,500,If this card is destroyed by battle: You can Special Summon 1 Level 2 or lower Warrior-Type monster from your Deck in face-down Defense Position.
Lucius the Shadow Vassal,Effect Monster,DARK,Fiend,800,1000,"You can banish 1 Level 5 or higher monster from your Graveyard; Special Summon this card from your hand, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn. If this card is Tributed for a Tribute Summon: You can look at all Set cards your opponent controls. Your opponent cannot activate cards or effects in response to this effect's activation. You can only use each effect of ""Lucius the Shadow Vassal"" once per turn."
Lyrilusc - Cobalt Sparrow,Effect Monster,WIND,Winged Beast,0,100,"If this card is Special Summoned: You can add 1 Level 1 Winged Beast-Type monster from your Deck to your hand. You can only use this effect of ""Lyrilusc - Cobalt Sparrow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.<br"
,,,,,,Your opponent cannot target this card with card effects</br
Lyrilusc - Sapphire Swallow,Effect Monster,WIND,Winged Beast,100,0,"If you control a Winged Beast-Type monster: You can Special Summon both this card and 1 Level 1 Winged Beast-Type monster from your hand. You can only use this effect of ""Lyrilusc - Sapphire Swallow"" once per turn. A WIND Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect."
,,,,,,"If it is Xyz Summoned: You can target 1 ""Lyrilusc"" monster in your Graveyard; attach it to this card as Xyz Material."
Lyrilusc - Turquoise Warbler,Effect Monster,WIND,Winged Beast,100,100,"If you control no monsters, you can Special Summon this card (from your hand). If this card is Special Summoned from the hand: You can Special Summon 1 ""Lyrilusc"" monster from your hand or Graveyard. You can only use this effect of ""Lyrilusc - Turquoise Warbler"" once per turn."
Mad Reloader,Effect Monster,DARK,Fiend,0,0,"When this card is destroyed by battle and sent to the Graveyard: Send 2 cards from your hand to the Graveyard, and if you do, draw 2 cards."
Magical Scientist,Effect Monster,DARK,Spellcaster,300,300,"Pay 1000 Life Points to Special Summon 1 level 6 or lower Fusion Monster from your Fusion Deck in face-up Attack or Defense Position. That Fusion Monster cannot attack your opponent's Life Points directly, and is returned to your Fusion Deck at the end of the turn."
Magicians' Souls,Effect Monster,,Spellcaster,0,0,"You can send up to 2 Spells/Traps from your hand and/or field to the GY; draw that many cards. If this card is in your hand: You can send 1 Level 6 or higher Spellcaster monster from your Deck to the GY, then activate 1 of these effects;"
,,,,,,Special Summon this card.
,,,,,,"Send this card to the GY, then, you can Special Summon 1 ""Dark Magician"" or 1 ""Dark Magician Girl"" from your GY."
,,,,,,"You can only use each effect of ""Magicians' Souls"" once per turn."
Malefic Paradox Gear,Effect Monster,DARK,Machine,0,0,"If a face-up Field Spell is on the field: You can Tribute this card; Special Summon 1 ""Malefic Parallel Gear"" from your Deck, then, add 1 ""Malefic"" monster from your Deck to your hand, except ""Malefic Paradox Gear"". If a ""Malefic"" monster would banish a monster to Special Summon itself by its own way, you can banish this card you control or in your GY instead. You can only use each effect of ""Malefic Paradox Gear"" once per turn."
Marincess Mandarin,Effect Monster,WATER,Cyberse,100,100,"If you control 2 or more ""Marincess"" monsters, while this card is in your hand or GY: You can target 1 WATER Link Monster you control; Special Summon this card to your zone that monster points to, but banish it when it leaves the field. You can only use this effect of ""Marincess Mandarin"" once per turn."
Marshmacaron,Effect Monster,LIGHT,Fairy,200,200,"If this card is destroyed by battle or card effect: You can Special Summon up to 2 other ""Marshmacaron"" from your hand, Deck, and/or Graveyard. You can only use this effect of ""Marshmacaron"" once per turn."
Masked Chopper,Effect Monster,EARTH,Fiend,100,100,"If this card destroys an opponent's monster by battle, inflict 2000 damage to your opponent."
Megistric Maginician,Effect Monster,FIRE,Spellcaster,0,2000,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves. During the End Phase: You can remove 3 Spell Counters from this card, then target 1 of your banished Spells; add 1 card with the target's name from your Deck to your hand. You can only use this effect of ""Megistric Maginician"" once per turn."
Meklord Emperor Granel,Effect Monster,EARTH,Machine,0,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard, you can Special Summon this card from your hand. This card gains ATK and DEF equal to half of your Life Points. Once per turn, you can select 1 Synchro Monster your opponent controls and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. During your Main Phase, you can select 1 of those equipped monsters, and Special Summon it to your side of the field in face-up Defense Position."
Meklord Emperor Skiel,Effect Monster,WIND,Machine,2200,2200,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard, you can Special Summon this card from your hand. Other monsters you control cannot declare an attack. Once per turn, you can select 1 Synchro Monster your opponent controls, and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. You can send 1 monster equipped to this card to the Graveyard to allow this card to attack your opponent directly this turn."
Meklord Emperor Wisel,Effect Monster,DARK,Machine,2500,2500,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect, and cannot be Special Summoned by other ways. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard: You can Special Summon this card from your hand. Other monsters you control cannot declare an attack. Once per turn: You can target 1 face-up Synchro Monster your opponent controls; equip that target to this card. This card gains ATK equal to those equipped monsters' combined ATK. Once per turn, during either player's turn, when an opponent's Spell Card is activated: You can negate the activation, and if you do, destroy it."
Mermaid Shark,Effect Monster,WATER,Fish,100,300,"When this card is Normal Summoned: You can add 1 Level 3, 4 or 5 Fish-Type monster from your Deck to your hand."
Milus Radiant,Effect Monster,EARTH,Beast,300,250,"As long as this card remains face-up on the field, increase the ATK of all EARTH monsters by 500 points and decrease the ATK of all WIND monsters by 400 points."
Mirror Ladybug,Effect Monster,LIGHT,Insect,100,100,"If you control at least 1 face-up monster and have no monsters in your Graveyard, you can Special Summon this card from your hand. When this card is Special Summoned this way, this card's Level becomes equal to the total Levels of all other monsters you control. If the Level of this card is higher than 12, destroy this card."
Moja,Effect Monster,EARTH,Beast,100,100,"When this card is destroyed by battle and sent to the Graveyard, you can add 1 Level 4 Beast-Type monster from your Graveyard to your hand."
Morphtronic Celfon,Effect Monster,EARTH,Machine,100,100,"While in Attack Position: Once per turn, you can roll a six-sided die. Reveal cards from the top of your Deck equal to the roll and Special Summon 1 Level 4 or lower ""Morphtronic"" monster from among them, ignoring the Summoning conditions. Shuffle the rest into the Deck."
,,,,,,"While in Defense Position: Once per turn, you can roll a six-sided die. Look at cards from the top of your Deck equal to the roll, then return them in the same order."
Morphtronic Magnen Bar,Effect Monster,EARTH,Thunder,100,100,"While in Attack Position: Once per turn, if you control exactly 2 other face-up Attack Position monsters, and no additional monsters, this card gains the combined ATK of the other two monsters you control until the End Phase. The other two monsters cannot attack the turn you activate this effect."
,,,,,,While in Defense Position: Monsters you control cannot attack.
Morphtronic Vacuumen,Effect Monster,WIND,Machine,0,0,While in Attack Position: You can send 1 card equipped to this card to the Graveyard to inflict 500 damage to your opponent.
,,,,,,"While in Defense Position: Once per turn, you can equip 1 face-up Attack Position monster your opponent controls to this card. (You can only equip 1 monster at a time to this card.)"
Motivating Captain,Effect Monster,EARTH,Warrior,400,1200,"When this card is Normal Summoned: You can target 1 Level 4 or lower monster in your GY; Special Summon it in Defense Position, but it has its effects negated."
Mystic Lamp,Effect Monster,DARK,Spellcaster,400,300,This monster may attack your opponent's Life Points directly.
Mystic Piper,Effect Monster,LIGHT,Spellcaster,0,0,"You can Tribute this card to draw and reveal 1 card. If that card is a Level 1 Monster Card, draw 1 more card. The effect of ""Mystic Piper"" can only be activated once per turn."
Naturia Ladybug,Effect Monster,EARTH,Insect,100,100,"When you Synchro Summon a ""Naturia"" Synchro Monster, you can Special Summon this card from your Graveyard. During your Main Phase, you can Tribute this card to select 1 face-up ""Naturia"" monster you control. That monster gains 1000 ATK until the End Phase."
Naturia Mosquito,Effect Monster,EARTH,Insect,200,300,"While you control another face-up ""Naturia"" monster(s), your opponent cannot select this card as an attack target. Your opponent takes any Battle Damage you would have taken from battles involving a face-up ""Naturia"" monster you control, except this card."
Needle Soldier,Effect Monster,EARTH,Machine,100,100,"If this card is used as a Synchro Material Monster for a Synchro Monster, during battle between that Synchro Monster and a Defense Position monster whose DEF is lower than the ATK of that Synchro Monster, inflict the difference as Battle Damage to your opponent."
Neko Mane King,Effect Monster,EARTH,Beast,0,0,"During your opponent's turn, when this card in your possession is sent to your Graveyard by an opponent's card effect: It becomes the End Phase of this turn."
"Neptabyss, the Atlantean Prince",Effect Monster,WATER,Sea Serpent,800,0,"You can send 1 ""Atlantean"" monster from your Deck to your Graveyard, except ""Neptabyss, the Atlantean Prince""; add 1 ""Atlantean"" card from your Deck to your hand, except ""Neptabyss, the Atlantean Prince"". If this card is sent to the Graveyard to activate a WATER monster's effect: Target 1 ""Atlantean"" monster in your Graveyard, except ""Neptabyss, the Atlantean Prince""; Special Summon it. You can only use each effect of ""Neptabyss, the Atlantean Prince"" once per turn."
Omni Dragon Brotaur,Effect Monster,DARK,Dragon,0,0,"If a monster you control is destroyed by battle or an opponent's card effect: You can Special Summon this card from the GY (if it was there when the monster was destroyed) or hand (even if not), but banish it when it leaves the field. If this card is Special Summoned: You can target 1 face-up monster on the field; discard 1 card, and if you do, add 1 monster from your Deck to your hand, with the same Type and Attribute as that target, but a different name. You can only use each effect of ""Omni Dragon Brotaur"" once per turn."
Ooguchi,Effect Monster,WATER,Aqua,300,250,This monster may attack your opponent's Life Points directly.
Outstanding Dog Marron,Effect Monster,LIGHT,Beast,100,100,"When this card is sent to your Graveyard, add it to your Deck and shuffle it."
Overflow Dragon,Effect Monster,DARK,Dragon,0,0,"When a monster(s) on the field is destroyed by card effect (except during the Damage Step): You can Special Summon this card from your hand, then, if 2 or more monsters on the field were destroyed by that card effect, you can Special Summon 1 ""Overflow Token"" (Dragon/DARK/Level 1/ATK 0/DEF 0). You can only use this effect of ""Overflow Dragon"" once per turn."
Parasitic Ticky,Effect Monster,EARTH,Insect,?,?,The ATK and DEF of this card are equal to the number of Tokens on the field x 500 points.
Patchwork Fluffal,Effect Monster,EARTH,Fairy,0,0,"This card is also treated as a ""Frightfur"" monster while face-up on the field. This card on the field can be used as a substitute for any 1 Fusion Material whose name is specifically listed on a ""Frightfur"" Fusion Monster, but the other Fusion Material(s) must be correct."
Performapal Life Swordsman,Effect Monster,LIGHT,Warrior,0,0,"When your opponent gains LP (except during the Damage Step): You can Special Summon this card from your hand, and if you do, this card's ATK becomes equal to the LP your opponent gained. You can Tribute this card, then target 1 face-up monster you control; it gains 1000 ATK until the end of this turn."
Performapal Rain Goat,Effect Monster,WATER,Beast,0,0,"During either player's turn, when a card or effect is activated that would inflict damage to you: You can discard this card; make that effect damage to you 0. During either player's Main Phase: You can discard this card, then target 1 ""Performapal"" or ""Odd-Eyes"" card you control; this turn, it cannot be destroyed by battle or card effects."
Photon Satellite,Effect Monster,LIGHT,Machine,0,0,"Once per turn: You can target 1 other ""Photon"" monster you control; the Levels of both that monster and this card become the combined current Levels of those 2 monsters."
Pinecono,Effect Monster,EARTH,Plant,400,200,"If this card is sent to the Graveyard by the effect of ""Acorno"": You can Special Summon this card from the Graveyard."
Prank-Kids Fansies,Effect Monster,WIND,Thunder,0,2000,"If this card is sent to the GY as material for the Fusion or Link Summon of a ""Prank-Kids"" monster: You can send 1 ""Prank-Kids"" card from your Deck to the GY, except ""Prank-Kids Fansies"", then you can Special Summon 1 ""Prank-Kids"" monster from your hand or Deck in Defense Position, except ""Prank-Kids Fansies"". You can only use this effect of ""Prank-Kids Fansies"" once per turn,"
Predaplant Cordyceps,Effect Monster,DARK,Plant,0,0,"During your Standby Phase: You can banish this card from your Graveyard, then target 2 Level 4 or lower ""Predaplant"" monsters in your Graveyard; Special Summon them, also, for the rest of this turn, you cannot Special Summon monsters, except Fusion Monsters, nor Normal Summon/Set any monsters."
Predaplant Sarraceniant,Effect Monster,DARK,Plant,100,600,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand. After damage calculation, if this card battled an opponent's monster: You can destroy that opponent's monster. If this card is destroyed by battle, or if this card on the field is sent to the Graveyard by a card effect: You can add 1 ""Predap"" card from your Deck to your hand, except ""Predaplant Sarraceniant"". You can only use this effect of ""Predaplant Sarraceniant"" once per turn."
Priestess with Eyes of Blue,Effect Monster,LIGHT,Spellcaster,0,0,"During either player's turn, when a card or effect is activated that targets this face-up card: You can send 1 Effect Monster you control to the Graveyard, and if you do, add up to 2 ""Blue-Eyes"" monsters with different names from your Deck to your hand. If this card is in your Graveyard: You can target 1 ""Blue-Eyes"" monster you control; shuffle it into the Deck, and if you do, Special Summon this card. You can only use 1 ""Priestess with Eyes of Blue"" effect per turn, and only once that turn."
Prompthorn,Effect Monster,DARK,Cyberse,200,400,"You can Tribute 1 Level 4 or lower Cyberse monster; Special Summon any number of Cyberse Normal Monsters from your Deck and/or GY whose total Levels equal the Tributed monster's Level on the field, but banish them during the End Phase. You can only use this effect of ""Prompthorn"" once per turn."
"Pulao, Wind of the Yang Zing",Effect Monster,WIND,Wyrm,0,1800,"When this card you control is destroyed by battle or card effect and sent to your Graveyard: You can Special Summon 1 ""Yang Zing"" monster from your Deck in Attack Position, except ""Pulao, Wind of the Yang Zing"". You can only use this effect of ""Pulao, Wind of the Yang Zing"" once per turn. Once per turn, during your opponent's Main Phase or Battle Phase, you can: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster using only ""Yang Zing"" monsters you control (this is a Quick Effect). A Synchro Monster that used this card as a Synchro Material is unaffected by Spell effects."
Puny Penguin,Effect Monster,WATER,Aqua,400,200,"After this card has been flipped face-up, when it is sent to the Graveyard: Target 1 ""Penguin"" monster in your Graveyard, except ""Small Penguin""; Special Summon it in face-up Attack Position or face-down Defense Position."
Putrid Pudding Body Buddies,Effect Monster,WATER,Fiend,300,300,"Cannot be used as a Fusion, Synchro, or Xyz Material for a Summon. While this card is face-up on the field, it cannot be Tributed. During your End Phase: You can target 1 card in your Pendulum Zone; destroy it, and if you do, give control of this card to your opponent. During each of your Standby Phases: Take 300 damage."
Queen's Double,Effect Monster,EARTH,Warrior,350,300,This monster may attack your opponent's Life Points directly.
Raidraptor - Last Strix,Effect Monster,DARK,Winged Beast,100,100,"If a ""Raidraptor"" monster you control battles, while you have any Spell/Trap Cards on your field or in your Graveyard, during damage calculation (in either player's turn): You can Special Summon this card from your hand, then gain 100 LP for each Spell/Trap Card you control and in your Graveyard. You can Tribute this card; your opponent takes no battle damage this turn, also you Special Summon 1 ""Raidraptor"" Xyz Monster from your Extra Deck in Defense Position, but its effects are negated, also return it to the Extra Deck during the End Phase. You can only use this effect of ""Raidraptor - Last Strix"" once per turn."
Raidraptor - Pain Lanius,Effect Monster,DARK,Winged Beast,100,100,"Cannot be used as an Xyz Material for an Xyz Summon, except for the Xyz Summon of a Winged Beast-Type monster. If this card is in your hand: You can target 1 ""Raidraptor"" monster you control that has a Level; take damage equal to its ATK or DEF (whichever is lower, but your choice if tied), and if you do, Special Summon this card, and if you do that, this card's Level becomes the current Level of the targeted monster. You can only use this effect of ""Raidraptor - Pain Lanius"" once per turn."
Rainbow Kuriboh,Effect Monster,LIGHT,Fiend,100,100,"You can only activate each effect of ""Rainbow Kuriboh"" once per turn."
,,,,,,"When an opponent's monster declares an attack: You can target that monster, equip this card from your hand to that target. It cannot attack."
